x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.103813697283700890e+01,9.047790662381663651e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.275221378918547543e+01,8.186251587028081644e+01,6.925463119070833784e+01
1.500000000000000000e+01,7.510232226079877194e+01,7.406749066901974743e+01,5.763326600795585364e+01
2.000000000000000000e+01,6.805016641072649008e+01,6.701471504611978958e+01,4.796203941361032719e+01
2.500000000000000000e+01,6.155902271211540722e+01,6.063351130364505792e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.559370779847980515e+01,5.485993174005328399e+01,3.321593350743800244e+01
3.500000000000000000e+01,5.012054690539297042e+01,4.963611781365495546e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.510734291802875617e+01,4.490972032712633677e+01,2.300357224712710291e+01
4.500000000000000000e+01,4.052334590138215020e+01,4.063337482259457545e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.633922299338321693e+01,3.676422693009253351e+01,1.593103912043601333e+01
5.500000000000000000e+01,3.252702854119146281e+01,3.326350291277717020e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.906017436247968888e+01,3.009612110523305262e+01,1.103298238770542206e+01
6.500000000000000000e+01,2.591340001304783414e+01,2.723034035098353911e+01,9.181578154112399304e+00
7.000000000000000000e+01,2.306274294293775284e+01,2.463744191611034751e+01,7.640851261941199013e+00
7.500000000000000000e+01,2.048550842319937360e+01,2.229144169135538078e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.816023912745172808e+01,2.016882979860704950e+01,5.291643361287961866e+00
8.500000000000000000e+01,1.606668425514777354e+01,1.824833499230019385e+01,4.403672133066823591e+00
9.000000000000000000e+01,1.418576808835504721e+01,1.651071149473462540e+01,3.664708093787579557e+00
9.500000000000000000e+01,1.249955788109420318e+01,1.493854612913375313e+01,3.049746894603426739e+00
1.000000000000000000e+02,1.099123099057278452e+01,1.351608381767340994e+01,2.537980074568626510e+00
1.050000000000000000e+02,9.645041172705353105e+00,1.222906969575134006e+01,2.112090964107684155e+00
1.100000000000000000e+02,8.446283980962650872e+00,1.106460626028335348e+01,1.757668740336166158e+00
1.150000000000000000e+02,7.381261227642966105e+00,1.001102412047214152e+01,1.462720807605052187e+00
1.200000000000000000e+02,6.437244489671519077e+00,9.057765055808545185e+00,1.217267003674180614e+00
1.250000000000000000e+02,5.602437667029236401e+00,8.195276209399150247e+00,1.013001900656630205e+00
1.300000000000000000e+02,4.865938630196834147e+00,7.414914356304022292e+00,8.430137740007405123e-01
1.350000000000000000e+02,4.217700022728571696e+00,6.708859287532726867e+00,7.015507302546146740e-01
1.400000000000000000e+02,3.648489315333432792e+00,6.070035441697110734e+00,5.838260800710840526e-01
1.450000000000000000e+02,3.149848237690092034e+00,5.492040998971287280e+00,4.858563708535543202e-01
1.500000000000000000e+02,2.714051742343016382e+00,4.969083726790967326e+00,4.043265985483987524e-01
1.550000000000000000e+02,2.334066680389037973e+00,4.495922934385198744e+00,3.364780377511891740e-01
1.600000000000000000e+02,2.003510390106183259e+00,4.067816954451797251e+00,2.800148946306296738e-01
1.650000000000000000e+02,1.716609416223176865e+00,3.680475625676678408e+00,2.330266240823185842e-01
1.700000000000000000e+02,1.468158588412013632e+00,3.330017299912077622e+00,1.939232825554930706e-01
1.750000000000000000e+02,1.253480692268230001e+00,3.012929943171389180e+00,1.613817290843680141e-01
1.800000000000000000e+02,1.068386964264938621e+00,2.726035940623620757e+00,1.343008541267219358e-01
1.850000000000000000e+02,9.091386340004581346e-01,2.466460252889121296e+00,1.117643212865671448e-01
1.900000000000000000e+02,7.724097228544246629e-01,2.231601604522570614e+00,9.300956121143245936e-02
1.950000000000000000e+02,6.552512885719576907e-01,2.019106415955524980e+00,7.740196850981044541e-02
2.000000000000000000e+02,5.550572811807064078e-01,1.826845217663730647e+00,6.441342858907370128e-02
2.050000000000000000e+02,4.695321480616184706e-01,1.652891310199449793e+00,5.360444782581742090e-02
2.100000000000000000e+02,3.966602960992728355e-01,1.495501456235437621e+00,4.460928240665326672e-02
2.150000000000000000e+02,3.346774878177715684e-01,1.353098411130517098e+00,3.712356264358552399e-02
2.200000000000000000e+02,2.820442174195895713e-01,1.224255116951015632e+00,3.089399400754925390e-02
2.250000000000000000e+02,2.374210827426734560e-01,1.107680401552237015e+00,2.570978639366671911e-02
2.300000000000000000e+02,1.996461412425928339e-01,1.002206039406750238e+00,2.139552161000776373e-02
2.350000000000000000e+02,1.677142129231004586e-01,9.067750445126903092e-01,1.780521774685279654e-02
2.400000000000000000e+02,1.407580712058925376e-01,8.204310780622635635e-01,1.481738958233917713e-02
2.450000000000000000e+02,1.180314443788896689e-01,7.423088647219476810e-01,1.233093788328545187e-02
2.500000000000000000e+02,9.889373562644734883e-02,6.716255214834371268e-01,1.026172850733945117e-02
2.550000000000000000e+02,8.279635869109454316e-02,6.076727121895056927e-01,8.539745553424689384e-03
2.600000000000000000e+02,6.927057876738357267e-02,5.498095491132349855e-01,7.106722231549715378e-03
