x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.881107793438805231e+01,9.874552331739442934e+01,9.642476505222819583e+01
2.000000000000000000e+00,9.763463071773082902e+01,9.750678375226084427e+01,9.297735315377406096e+01
3.000000000000000000e+00,9.647054500335421778e+01,9.628358388613010277e+01,8.965319433030713014e+01
4.000000000000000000e+00,9.531870832364155888e+01,9.507572877710161663e+01,8.644788199481621405e+01
5.000000000000000000e+00,9.417900908346425126e+01,9.388302592877555242e+01,8.335716710612899760e+01
6.000000000000000000e+00,9.305133655434242712e+01,9.270528525957452359e+01,8.037695253627813941e+01
7.000000000000000000e+00,9.193558086865677126e+01,9.154231907245016941e+01,7.750328763924716213e+01
8.000000000000000000e+00,9.083163301388879063e+01,9.039394202496988839e+01,7.473236301389668768e+01
9.000000000000000000e+00,8.973938482689011664e+01,8.925997109977863886e+01,7.206050545412816177e+01
1.000000000000000000e+01,8.865872898819706904e+01,8.814022557543142966e+01,6.948417307959115874e+01
1.100000000000000000e+01,8.758955901637773422e+01,8.703452699759168354e+01,6.699995064047936921e+01
1.200000000000000000e+01,8.653176926242420564e+01,8.594269915059084042e+01,6.460454499019108709e+01
1.300000000000000000e+01,8.548525490416515993e+01,8.486456802934482369e+01,6.229478071985281673e+01
1.400000000000000000e+01,8.444991194071623397e+01,8.379996181162273672e+01,6.006759594891881449e+01
1.500000000000000000e+01,8.342563718697431341e+01,8.274871083066355482e+01,5.792003826626671525e+01
1.600000000000000000e+01,8.241232826813480017e+01,8.171064754813616560e+01,5.584926081640833928e+01
1.700000000000000000e+01,8.140988361426735764e+01,8.068560652743876460e+01,5.385251852562787889e+01
1.800000000000000000e+01,8.041820245488835894e+01,7.967342440733317233e+01,5.192716446304434896e+01
1.900000000000000000e+01,7.943718481358459371e+01,7.867393987590979521e+01,5.007064633177463975e+01
2.000000000000000000e+01,7.846673150269040775e+01,7.768699364487937942e+01,4.828050308554580994e+01
2.100000000000000000e+01,7.750674411796862273e+01,7.671242842418708108e+01,4.655436166627133332e+01
2.200000000000000000e+01,7.655712503333792540e+01,7.575008889694517222e+01,4.488993385826671556e+01
2.300000000000000000e+01,7.561777739562751322e+01,7.479982169467999142e+01,4.328501325493431295e+01
2.400000000000000000e+01,7.468860511937680258e+01,7.386147537288968579e+01,4.173747233389624256e+01
2.500000000000000000e+01,7.376951288166040399e+01,7.293490038690832478e+01,4.024525963669819362e+01
2.600000000000000000e+01,7.286040611693297819e+01,7.201994906807294683e+01,3.880639704934545620e+01
2.700000000000000000e+01,7.196119101192688561e+01,7.111647560018955971e+01,3.741897718006617168e+01
2.800000000000000000e+01,7.107177450057304213e+01,7.022433599629430034e+01,3.608116083082568792e+01
2.900000000000000000e+01,7.019206425894132906e+01,6.934338807570618712e+01,3.479117455924025393e+01
3.000000000000000000e+01,6.932196870023054203e+01,6.847349144136775578e+01,3.354730832765800130e+01
