x, current_density, J_max, J_min
0.000000000000000000e+00,8.371921121204487610e+10,8.641640090371284485e+10,1.883698838548816528e+11
5.000000000000000000e+00,7.968069121094537354e+10,8.184935774310182190e+10,1.673439388462781982e+11
1.000000000000000000e+01,7.582608987162329102e+10,7.752367945088104248e+10,1.486649208222738037e+11
1.500000000000000000e+01,7.214743455947668457e+10,7.342661007146957397e+10,1.320708645647160797e+11
2.000000000000000000e+01,6.863708677883841705e+10,6.954606779214688110e+10,1.173290455501874695e+11
2.500000000000000000e+01,6.528772831881620026e+10,6.587060931509905243e+10,1.042327160883575287e+11
3.000000000000000000e+01,6.209234797893518066e+10,6.238939611237612152e+10,9.259820577428010559e+10
3.500000000000000000e+01,5.904422886341286469e+10,5.909216246424997711e+10,8.226234558972276306e+10
4.000000000000000000e+01,5.613693619084505463e+10,5.596918518672171021e+10,7.308017952765338135e+10
4.500000000000000000e+01,5.336430563426230621e+10,5.301125495890767670e+10,6.492293164639930725e+10
5.000000000000000000e+01,5.072043213365122223e+10,5.020964916575220490e+10,5.767620004228498840e+10
5.500000000000000000e+01,4.819965918104788971e+10,4.755610617598306274e+10,5.123835241198890686e+10
6.000000000000000000e+01,4.579656855700415802e+10,4.504280097945776367e+10,4.551910070306980896e+10
6.500000000000000000e+01,4.350597048739994049e+10,4.266232211205844116e+10,4.043823486274707031e+10
7.000000000000000000e+01,4.132289421044195557e+10,4.040764980008889771e+10,3.592449792630484009e+10
7.500000000000000000e+01,3.924257894161245728e+10,3.827213525972422791e+10,3.191458666871715164e+10
8.000000000000000000e+01,3.726046520533503723e+10,3.624948109046926117e+10,2.835226380406159973e+10
8.500000000000000000e+01,3.537218653198484802e+10,3.433372270480831909e+10,2.518756928169902802e+10
9.000000000000000000e+01,3.357356149844116974e+10,3.251921073928426361e+10,2.237611961798639679e+10
9.500000000000000000e+01,3.186058608941897964e+10,3.080059439513916016e+10,1.987848543695049286e+10
1.000000000000000000e+02,3.022942638535157776e+10,2.917280565938967896e+10,1.765963849019736481e+10
1.050000000000000000e+02,2.867641154454746628e+10,2.763104435980718613e+10,1.568846040074883461e+10
1.100000000000000000e+02,2.719802707570577240e+10,2.617076400973101044e+10,1.393730624114907837e+10
1.150000000000000000e+02,2.579090838923927307e+10,2.478765840097298813e+10,1.238161682521130943e+10
1.200000000000000000e+02,2.445183461238235092e+10,2.347764890527710342e+10,1.099957427596255302e+10
1.250000000000000000e+02,2.317772265685945892e+10,2.223687244688764191e+10,9.771796039274721146e+09
1.300000000000000000e+02,2.196562153186733627e+10,2.106167011075824356e+10,8.681063051854267120e+09
1.350000000000000000e+02,2.081270688970744324e+10,1.994857635280875015e+10,7.712078251263079643e+09
1.400000000000000000e+02,1.971627579412145233e+10,1.889430878041199493e+10,6.851252041177256584e+09
1.450000000000000000e+02,1.867374170281858826e+10,1.789575847297439194e+10,6.086511703125910759e+09
1.500000000000000000e+02,1.768262965551132584e+10,1.694998081406667328e+10,5.407132081791443825e+09
1.550000000000000000e+02,1.674057165784171486e+10,1.605418680806977272e+10,4.803585169305217743e+09
1.600000000000000000e+02,1.584530225406659508e+10,1.520573485572959328e+10,4.267406479022838116e+09
1.650000000000000000e+02,1.499465427992048645e+10,1.440212296436765099e+10,3.791076334728558540e+09
1.700000000000000000e+02,1.418655478907747459e+10,1.364098136977633667e+10,3.367914410400839806e+09
1.750000000000000000e+02,1.341902114471895027e+10,1.292006554804158783e+10,2.991986041504431248e+09
1.800000000000000000e+02,1.269015727095171928e+10,1.223724959668560028e+10,2.658018993865086079e+09
1.850000000000000000e+02,1.199815005598369026e+10,1.159051996561123085e+10,2.361329522846004009e+09
1.900000000000000000e+02,1.134126590185737801e+10,1.097796951936143494e+10,2.097756685837719679e+09
1.950000000000000000e+02,1.071784741431731033e+10,1.039779191318388176e+10,1.863603986822234154e+09
2.000000000000000000e+02,1.012631022709141922e+10,9.848276266316404343e+09,1.655587534601424694e+09
2.050000000000000000e+02,9.565139955024545670e+09,9.327802116785423279e+09,1.470789987631142378e+09
2.100000000000000000e+02,9.032889270872972488e+09,8.834834642839540482e+09,1.306619639557025194e+09
2.150000000000000000e+02,8.528175100716893196e+09,8.367920136926858902e+09,1.160774071644204855e+09
2.200000000000000000e+02,8.049675933057475090e+09,7.925681718869237900e+09,1.031207862341839075e+09
2.250000000000000000e+02,7.596129237052399635e+09,7.506815275592190742e+09,9.161039011229497194e+08
2.300000000000000000e+02,7.166328985415880203e+09,7.110085615437011719e+09,8.138479042884587049e+08
2.350000000000000000e+02,6.759123277740595818e+09,6.734322825714704514e+09,7.230057753305237293e+08
2.400000000000000000e+02,6.373412060119041443e+09,6.378418822760496140e+09,6.423034923439626694e+08
2.450000000000000000e+02,6.008144937238062859e+09,6.041324084315431595e+09,5.706092404153357744e+08
2.500000000000000000e+02,5.662319073164262772e+09,5.722044554599191666e+09,5.069175384041122198e+08
2.550000000000000000e+02,5.334977177218769073e+09,5.419638712947540283e+09,4.503351375008307695e+08
2.600000000000000000e+02,5.025205571542517662e+09,5.133214797370117188e+09,4.000684937955718637e+08
2.650000000000000000e+02,4.732132337044812202e+09,4.861928174841162682e+09,3.554126391648977995e+08
2.700000000000000000e+02,4.454925534574343681e+09,4.604978850568432808e+09,3.157412943962149024e+08
2.750000000000000000e+02,4.192791498293944359e+09,4.361609108895431519e+09,2.804980858903663158e+08
2.800000000000000000e+02,3.944973198353421211e+09,4.131101278880218506e+09,2.491887427604795992e+08
2.850000000000000000e+02,3.710748670096833706e+09,3.912775617961716175e+09,2.213741648947243989e+08
2.900000000000000000e+02,3.489429507119738579e+09,3.705988307472719669e+09,1.966642647655304670e+08
2.950000000000000000e+02,3.280359415629580498e+09,3.510129554088551521e+09,1.747124966192852855e+08
3.000000000000000000e+02,3.082912827658710957e+09,3.324621791612759113e+09,1.552109963207400441e+08
3.050000000000000000e+02,2.896493570780083656e+09,3.148917977797122002e+09,1.378862636905252934e+08
3.100000000000000000e+02,2.720533592065607548e+09,2.982499981173457623e+09,1.224953267824136913e+08
3.150000000000000000e+02,2.554491734134727955e+09,2.824877053140180111e+09,1.088223343059616834e+08
3.200000000000000000e+02,2.397852561210699081e+09,2.675584380797972202e+09,9.667552840471827984e+07
3.250000000000000000e+02,2.250125233198650837e+09,2.534181716267007351e+09,8.588455533451525867e+07
3.300000000000000000e+02,2.110842425876257658e+09,2.400252078443760395e+09,7.629807632525360584e+07
3.350000000000000000e+02,1.979559295365195274e+09,2.273400523369011402e+09,6.778164511954718828e+07
3.400000000000000000e+02,1.855852485125115633e+09,2.153252979580990314e+09,6.021582242161414772e+07
3.450000000000000000e+02,1.739319173784759283e+09,2.039455145019262552e+09,5.349450081236962974e+07
3.500000000000000000e+02,1.629576162190316200e+09,1.931671442226417065e+09,4.752341663837237656e+07
3.550000000000000000e+02,1.526258998118623018e+09,1.829584028766586304e+09,4.221882800450587273e+07
3.600000000000000000e+02,1.429021137162521124e+09,1.732891859942618132e+09,3.750634032980782539e+07
3.650000000000000000e+02,1.337533138357787371e+09,1.641309801047945261e+09,3.331986299537338316e+07
3.700000000000000000e+02,1.251481893176680088e+09,1.554567786535306692e+09,2.960068245176463202e+07
3.750000000000000000e+02,1.170569886568620205e+09,1.472410023622765303e+09,2.629663878665615991e+07
3.800000000000000000e+02,1.094514488780982256e+09,1.394594237988576889e+09,2.336139420443142205e+07
3.850000000000000000e+02,1.023047276743018866e+09,1.320890959330513954e+09,2.075378315846883878e+07
3.900000000000000000e+02,9.559133838442058563e+08,1.251082844682867050e+09,1.843723502200227976e+07
3.950000000000000000e+02,8.928708769850051403e+08,1.184964037495640755e+09,1.637926120076252148e+07
4.000000000000000000e+02,8.336901598216490746e+08,1.122339560585933924e+09,1.455099949437374063e+07
4.050000000000000000e+02,7.781534011692516804e+08,1.063024741171406269e+09,1.292680931636938453e+07
4.100000000000000000e+02,7.260539875686452389e+08,1.006844666290289283e+09,1.148391209596191160e+07
4.150000000000000000e+02,6.771959990606544018e+08,9.536336670020610094e+08,1.020207181835496798e+07
4.200000000000000000e+02,6.313937072495546341e+08,9.032348298477228880e+08,9.063311223313082010e+06
4.250000000000000000e+02,5.884710947729413509e+08,8.554995341290552616e+08,8.051659681795703247e+06
4.300000000000000000e+02,5.482613953299255371e+08,8.102870136423091888e+08,7.152929214733108878e+06
4.350000000000000000e+02,5.106066534523062110e+08,7.674639415739595890e+08,6.354515512703770772e+06
4.400000000000000000e+02,4.753573032352528572e+08,7.269040373344124556e+08,5.645221165899589658e+06
4.450000000000000000e+02,4.423717652742321491e+08,6.884876941702520847e+08,5.015098625254767947e+06
4.500000000000000000e+02,4.115160610841301084e+08,6.521016264569183588e+08,4.455310692335694097e+06
4.550000000000000000e+02,3.826634443044705987e+08,6.176385356316968203e+08,3.958006581422392745e+06
4.600000000000000000e+02,3.556940480213808417e+08,5.849967937819117308e+08,3.516211815605211537e+06
4.650000000000000000e+02,3.304945475627879500e+08,5.540801439552433491e+08,3.123730412736833561e+06
4.700000000000000000e+02,3.069578381479857564e+08,5.247974163084312677e+08,2.775057989439561963e+06
4.750000000000000000e+02,2.849827267964286804e+08,4.970622592573025823e+08,2.465304564488722477e+06
4.800000000000000000e+02,2.644736379234253466e+08,4.707928848353300691e+08,2.190125978922822047e+06
4.850000000000000000e+02,2.453403320722062886e+08,4.459118275097971559e+08,1.945662971076931804e+06
4.900000000000000000e+02,2.274976372529006600e+08,4.223457157443545461e+08,1.728487052092687925e+06
4.950000000000000000e+02,2.108651923790907562e+08,4.000250556343274117e+08,1.535552422832192620e+06
5.000000000000000000e+02,1.953672023119958043e+08,3.788840259767346978e+08,1.364153257851176662e+06
5.050000000000000000e+02,1.809322040409633815e+08,3.588602841707108021e+08,1.211885757357399911e+06
5.100000000000000000e+02,1.674928435468201041e+08,3.398947823759424090e+08,1.076614434949318413e+06
5.150000000000000000e+02,1.549856629118343294e+08,3.219315933870023489e+08,9.564421683350201929e+05
5.200000000000000000e+02,1.433508972565664649e+08,3.049177457100902796e+08,8.496835930055687204e+05
5.250000000000000000e+02,1.325322810997682661e+08,2.888030673558526039e+08,7.548414657204496907e+05
5.300000000000000000e+02,1.224768637527730912e+08,2.735400378876309991e+08,6.705856663131571840e+05
5.350000000000000000e+02,1.131348333745027930e+08,2.590836482888560891e+08,5.957345433262134902e+05
5.400000000000000000e+02,1.044593493273587674e+08,2.453912682363454103e+08,5.292383418561720755e+05
5.450000000000000000e+02,9.640638248784957826e+07,2.324225203881076276e+08,4.701644811912415898e+05
5.500000000000000000e+02,8.893456317889729142e+07,2.201391613149473965e+08,4.176844757666942314e+05
5.550000000000000000e+02,8.200503640334941447e+07,2.085049687247432470e+08,3.710623160100759706e+05
5.600000000000000000e+02,7.558132407034417987e+07,1.974856346468432844e+08,3.296441461225610692e+05
5.650000000000000000e+02,6.962919391784407198e+07,1.870486642615833580e+08,2.928490940317470231e+05
5.700000000000000000e+02,6.411653484588601440e+07,1.771632800765937269e+08,2.601611249099179986e+05
5.750000000000000000e+02,5.901323838591839373e+07,1.678003311673149467e+08,2.311218040068668488e+05
5.800000000000000000e+02,5.429108604201710969e+07,1.589322072140870988e+08,2.053238672991003259e+05
5.850000000000000000e+02,4.992364224981446564e+07,1.505327570823156238e+08,1.824055097865450080e+05
5.900000000000000000e+02,4.588615270865366608e+07,1.425772117056141496e+08,1.620453113325668965e+05
5.950000000000000000e+02,4.215544785180474073e+07,1.350421110445180535e+08,1.439577288843800488e+05
6.000000000000000000e+02,3.870985122857258469e+07,1.279052349053748101e+08,1.278890918541725550e+05
6.050000000000000000e+02,3.552909258079163730e+07,1.211455374154063612e+08,1.136140444978889136e+05
6.100000000000000000e+02,3.259422540456321090e+07,1.147430849607148319e+08,1.009323853975522652e+05
