x, lambda_eff
0.000000000000000000e+00,1.278662979315728307e+02
1.000000000000000000e+00,2.721976008744079323e+01
2.000000000000000000e+00,4.861468269101776940e+01
3.000000000000000000e+00,7.226374381620821907e+01
4.000000000000000000e+00,7.372532182069740259e+01
5.000000000000000000e+00,7.068883048364280342e+01
6.000000000000000000e+00,6.771782466518409649e+01
7.000000000000000000e+00,6.596310396650630992e+01
8.000000000000000000e+00,6.530505459844270888e+01
9.000000000000000000e+00,6.529184246341894493e+01
1.000000000000000000e+01,6.553604044397921768e+01
1.100000000000000000e+01,6.580948347300643775e+01
1.200000000000000000e+01,6.601480165553812185e+01
1.300000000000000000e+01,6.613239542271998062e+01
1.400000000000000000e+01,6.617827074319335168e+01
1.500000000000000000e+01,6.617844953457081658e+01
1.600000000000000000e+01,6.615637748394625817e+01
1.700000000000000000e+01,6.612847786234955549e+01
1.800000000000000000e+01,6.610401431971926911e+01
1.900000000000000000e+01,6.608675016773675281e+01
2.000000000000000000e+01,6.607697672486453655e+01
2.100000000000000000e+01,6.607323477574203707e+01
2.200000000000000000e+01,6.607351125407008396e+01
2.300000000000000000e+01,6.607593323282299025e+01
2.400000000000000000e+01,6.607907877720199963e+01
2.500000000000000000e+01,6.608204062839431003e+01
2.600000000000000000e+01,6.608435705839966090e+01
2.700000000000000000e+01,6.608589076341250745e+01
2.800000000000000000e+01,6.608670492937876872e+01
2.900000000000000000e+01,6.608696106257130509e+01
3.000000000000000000e+01,6.608684674843253504e+01
3.100000000000000000e+01,6.608653199382152366e+01
3.200000000000000000e+01,6.608614835715201252e+01
3.300000000000000000e+01,6.608578387287876410e+01
3.400000000000000000e+01,6.608548738891889229e+01
3.500000000000000000e+01,6.608527734322657921e+01
3.600000000000000000e+01,6.608515157498459303e+01
3.700000000000000000e+01,6.608509615469351672e+01
3.800000000000000000e+01,6.608509228420005854e+01
3.900000000000000000e+01,6.608512104312487168e+01
4.000000000000000000e+01,6.608516618759520611e+01
4.100000000000000000e+01,6.608521541120475717e+01
4.200000000000000000e+01,6.608526052912918658e+01
4.300000000000000000e+01,6.608529700623755332e+01
4.400000000000000000e+01,6.608532316590854805e+01
4.500000000000000000e+01,6.608533932000483446e+01
4.600000000000000000e+01,6.608534697136674652e+01
4.700000000000000000e+01,6.608534816775473075e+01
4.800000000000000000e+01,6.608534503335248189e+01
4.900000000000000000e+01,6.608533946958326055e+01
5.000000000000000000e+01,6.608533299797707627e+01
5.100000000000000000e+01,6.608532671017965754e+01
5.200000000000000000e+01,6.608532129023087975e+01
5.300000000000000000e+01,6.608531707874675476e+01
5.400000000000000000e+01,6.608531415520802454e+01
5.500000000000000000e+01,6.608531242151197205e+01
5.600000000000000000e+01,6.608531167624271063e+01
5.700000000000000000e+01,6.608531167426265540e+01
5.800000000000000000e+01,6.608531217000398783e+01
5.900000000000000000e+01,6.608531294539010048e+01
6.000000000000000000e+01,6.608531382475044325e+01
6.100000000000000000e+01,6.608531467972893836e+01
6.200000000000000000e+01,6.608531542721910057e+01
6.300000000000000000e+01,6.608531602304310582e+01
6.400000000000000000e+01,6.608531645357946616e+01
6.500000000000000000e+01,6.608531672697495196e+01
6.600000000000000000e+01,6.608531686503350500e+01
6.700000000000000000e+01,6.608531689642191509e+01
6.800000000000000000e+01,6.608531685144946266e+01
6.900000000000000000e+01,6.608531675842964148e+01
7.000000000000000000e+01,6.608531664146457274e+01
7.100000000000000000e+01,6.608531651939206597e+01
7.200000000000000000e+01,6.608531640561275822e+01
7.300000000000000000e+01,6.608531630851481964e+01
7.400000000000000000e+01,6.608531623225732687e+01
7.500000000000000000e+01,6.608531617771271272e+01
7.600000000000000000e+01,6.608531614342339822e+01
7.700000000000000000e+01,6.608531612647641396e+01
7.800000000000000000e+01,6.608531612323388060e+01
7.900000000000000000e+01,6.608531612990110204e+01
8.000000000000000000e+01,6.608531614292594725e+01
8.100000000000000000e+01,6.608531615925494407e+01
8.200000000000000000e+01,6.608531617645526524e+01
8.300000000000000000e+01,6.608531619274698699e+01
8.400000000000000000e+01,6.608531620696348341e+01
8.500000000000000000e+01,6.608531621846834980e+01
8.600000000000000000e+01,6.608531622705210395e+01
8.700000000000000000e+01,6.608531623282124201e+01
8.800000000000000000e+01,6.608531623609403027e+01
8.900000000000000000e+01,6.608531623731010995e+01
9.000000000000000000e+01,6.608531623695465385e+01
9.100000000000000000e+01,6.608531623550589984e+01
9.200000000000000000e+01,6.608531623339418104e+01
9.300000000000000000e+01,6.608531623098150476e+01
9.400000000000000000e+01,6.608531622855035437e+01
9.500000000000000000e+01,6.608531622630346192e+01
9.600000000000000000e+01,6.608531622437178044e+01
9.700000000000000000e+01,6.608531622282137619e+01
9.800000000000000000e+01,6.608531622167075170e+01
9.900000000000000000e+01,6.608531622090005442e+01
1.000000000000000000e+02,6.608531622046501752e+01
1.010000000000000000e+02,6.608531622030710651e+01
1.020000000000000000e+02,6.608531622036255726e+01
1.030000000000000000e+02,6.608531622056899835e+01
1.040000000000000000e+02,6.608531622086904633e+01
1.050000000000000000e+02,6.608531622121456905e+01
1.060000000000000000e+02,6.608531622156660035e+01
1.070000000000000000e+02,6.608531622189741483e+01
1.080000000000000000e+02,6.608531622218707469e+01
1.090000000000000000e+02,6.608531622242573178e+01
1.100000000000000000e+02,6.608531622260881022e+01
1.110000000000000000e+02,6.608531622273807216e+01
1.120000000000000000e+02,6.608531622281795137e+01
1.130000000000000000e+02,6.608531622285642015e+01
1.140000000000000000e+02,6.608531622286137974e+01
1.150000000000000000e+02,6.608531622284090190e+01
1.160000000000000000e+02,6.608531622280332840e+01
1.170000000000000000e+02,6.608531622275599204e+01
1.180000000000000000e+02,6.608531622270493244e+01
1.190000000000000000e+02,6.608531622265465444e+01
1.200000000000000000e+02,6.608531622260844074e+01
1.210000000000000000e+02,6.608531622256873561e+01
1.220000000000000000e+02,6.608531622253596538e+01
1.230000000000000000e+02,6.608531622251112481e+01
1.240000000000000000e+02,6.608531622249360282e+01
1.250000000000000000e+02,6.608531622248290205e+01
1.260000000000000000e+02,6.608531622247828352e+01
1.270000000000000000e+02,6.608531622247802773e+01
1.280000000000000000e+02,6.608531622248109727e+01
1.290000000000000000e+02,6.608531622248652582e+01
1.300000000000000000e+02,6.608531622249344650e+01
1.310000000000000000e+02,6.608531622250109194e+01
1.320000000000000000e+02,6.608531622250859527e+01
1.330000000000000000e+02,6.608531622251575754e+01
1.340000000000000000e+02,6.608531622252191084e+01
1.350000000000000000e+02,6.608531622252712623e+01
1.360000000000000000e+02,6.608531622253110527e+01
1.370000000000000000e+02,6.608531622253420323e+01
1.380000000000000000e+02,6.608531622253627802e+01
1.390000000000000000e+02,6.608531622253757121e+01
1.400000000000000000e+02,6.608531622253804017e+01
1.410000000000000000e+02,6.608531622253768489e+01
1.420000000000000000e+02,6.608531622253696014e+01
1.430000000000000000e+02,6.608531622253568116e+01
1.440000000000000000e+02,6.608531622253431692e+01
1.450000000000000000e+02,6.608531622253309479e+01
1.460000000000000000e+02,6.608531622253190108e+01
1.470000000000000000e+02,6.608531622253083526e+01
