x, current_density, J_max, J_min
0.000000000000000000e+00,7.483651689490031433e+10,1.193818085075431061e+11,2.923518477048280640e+11
5.000000000000000000e-01,7.413001099685522461e+10,1.184896780291476288e+11,2.870306563037633667e+11
1.000000000000000000e+00,7.352904616911634827e+10,1.176042143687575989e+11,2.818063176441780396e+11
1.500000000000000000e+00,7.303110951430628967e+10,1.167253677057880402e+11,2.766770688777125244e+11
2.000000000000000000e+00,7.263400264702943420e+10,1.158530885919591217e+11,2.716411792421856384e+11
2.500000000000000000e+00,7.233582960670889282e+10,1.149873279485139465e+11,2.666969494775836792e+11
3.000000000000000000e+00,7.213498417473658752e+10,1.141280370634571686e+11,2.618427112526789551e+11
3.500000000000000000e+00,7.203013739604179382e+10,1.132751675888141632e+11,2.570768266020849915e+11
4.000000000000000000e+00,7.202022462481274414e+10,1.124286715379107819e+11,2.523976873735579834e+11
4.500000000000000000e+00,7.210443218100386047e+10,1.115885012826733856e+11,2.478037146853579407e+11
5.000000000000000000e+00,7.228218343145254517e+10,1.107546095509489746e+11,2.432933583934868469e+11
5.500000000000000000e+00,7.255312410502381897e+10,1.099269494238455353e+11,2.388650965686234436e+11
6.000000000000000000e+00,7.291710661730328369e+10,1.091054743330920105e+11,2.345174349825787964e+11
6.500000000000000000e+00,7.337417314636557007e+10,1.082901380584183350e+11,2.302489066040990601e+11
7.000000000000000000e+00,7.392453716717340088e+10,1.074808947249546356e+11,2.260580711038449097e+11
7.500000000000000000e+00,7.456856300753898621e+10,1.066776988006502228e+11,2.219435143683815918e+11
8.000000000000000000e+00,7.530674363012403870e+10,1.058805050937117004e+11,2.179038480230143738e+11
8.500000000000000000e+00,7.613967510874804688e+10,1.050892687500602112e+11,2.139377089633096313e+11
9.000000000000000000e+00,7.706802854327333069e+10,1.043039452508078308e+11,2.100437588951423340e+11
9.500000000000000000e+00,7.809251838556427002e+10,1.035244904097525330e+11,2.062206838831157532e+11
1.000000000000000000e+01,7.921386684495185852e+10,1.027508603708922577e+11,2.024671939072000122e+11
1.050000000000000000e+01,8.043276391870864868e+10,1.019830116059571838e+11,1.987820224274409790e+11
1.100000000000000000e+01,8.174982260489521790e+10,1.012209009119607544e+11,1.951639259565915527e+11
1.150000000000000000e+01,8.316552888609214783e+10,1.004644854087686920e+11,1.916116836405218506e+11
1.200000000000000000e+01,8.468018612824415588e+10,9.971372253668658447e+10,1.881240968462666321e+11
1.250000000000000000e+01,8.629385362508224487e+10,9.896857005406500244e+10,1.846999887575703125e+11
1.300000000000000000e+01,8.800627914181510925e+10,9.822898603492298889e+10,1.813382039777941589e+11
1.350000000000000000e+01,8.981682547873982239e+10,9.749492886658898926e+10,1.780376081400507202e+11
1.400000000000000000e+01,9.172439129268177795e+10,9.676635724735951233e+10,1.747970875244346008e+11
1.450000000000000000e+01,9.372732665981007385e+10,9.604323018417533875e+10,1.716155486822197876e+11
1.500000000000000000e+01,9.582334434642988586e+10,9.532550699031500244e+10,1.684919180668975525e+11
1.550000000000000000e+01,9.800942781743850708e+10,9.461314728310562134e+10,1.654251416719294739e+11
1.600000000000000000e+01,1.002817378602124176e+11,9.390611098165061951e+10,1.624141846750941467e+11
1.650000000000000000e+01,1.026355199512851257e+11,9.320435830457481384e+10,1.594580310893073120e+11
1.700000000000000000e+01,1.050650151282901001e+11,9.250784976778590393e+10,1.565556834197970276e+11
1.750000000000000000e+01,1.075633776776464233e+11,9.181654618225296021e+10,1.537061623275194397e+11
