x, lambda_eff
0.000000000000000000e+00,8.108865623482117257e+01
1.000000000000000000e+00,8.108391805123122253e+01
2.000000000000000000e+00,8.107916254547281198e+01
3.000000000000000000e+00,8.107438974823037370e+01
4.000000000000000000e+00,8.106959969028483215e+01
5.000000000000000000e+00,8.106479240251354668e+01
6.000000000000000000e+00,8.105996791589012673e+01
7.000000000000000000e+00,8.105512626148430400e+01
8.000000000000000000e+00,8.105026747046186131e+01
9.000000000000000000e+00,8.104539157408429162e+01
1.000000000000000000e+01,8.104049860370881220e+01
1.100000000000000000e+01,8.103558859078822252e+01
1.200000000000000000e+01,8.103066156687059163e+01
1.300000000000000000e+01,8.102571756359938604e+01
1.400000000000000000e+01,8.102075661271298657e+01
1.500000000000000000e+01,8.101577874604484464e+01
1.600000000000000000e+01,8.101078399552307019e+01
1.700000000000000000e+01,8.100577239317053113e+01
1.800000000000000000e+01,8.100074397110451230e+01
1.900000000000000000e+01,8.099569876153665859e+01
2.000000000000000000e+01,8.099063679677276184e+01
2.100000000000000000e+01,8.098555810921270393e+01
2.200000000000000000e+01,8.098046273135020101e+01
2.300000000000000000e+01,8.097535069577270406e+01
2.400000000000000000e+01,8.097022203516121408e+01
2.500000000000000000e+01,8.096507678229026794e+01
2.600000000000000000e+01,8.095991497002752624e+01
2.700000000000000000e+01,8.095473663133384434e+01
2.800000000000000000e+01,8.094954179926295978e+01
2.900000000000000000e+01,8.094433050696156329e+01
3.000000000000000000e+01,8.093910278766881561e+01
3.100000000000000000e+01,8.093385867471648965e+01
3.200000000000000000e+01,8.092859820152871464e+01
3.300000000000000000e+01,8.092332140162170617e+01
3.400000000000000000e+01,8.091802830860373774e+01
3.500000000000000000e+01,8.091271895617498444e+01
3.600000000000000000e+01,8.090739337812730980e+01
3.700000000000000000e+01,8.090205160834415210e+01
3.800000000000000000e+01,8.089669368080032541e+01
3.900000000000000000e+01,8.089131962956186328e+01
4.000000000000000000e+01,8.088592948878589084e+01
4.100000000000000000e+01,8.088052329272049690e+01
4.200000000000000000e+01,8.087510107570444973e+01
4.300000000000000000e+01,8.086966287216722549e+01
4.400000000000000000e+01,8.086420871662858190e+01
4.500000000000000000e+01,8.085873864369871455e+01
4.600000000000000000e+01,8.085325268807781640e+01
4.700000000000000000e+01,8.084775088455616299e+01
4.800000000000000000e+01,8.084223326801364351e+01
4.900000000000000000e+01,8.083669987341991714e+01
5.000000000000000000e+01,8.083115073583410037e+01
5.100000000000000000e+01,8.082558589040455388e+01
5.200000000000000000e+01,8.082000537236883986e+01
5.300000000000000000e+01,8.081440921705343783e+01
5.400000000000000000e+01,8.080879745987365936e+01
5.500000000000000000e+01,8.080317013633353440e+01
5.600000000000000000e+01,8.079752728202545597e+01
5.700000000000000000e+01,8.079186893263020863e+01
5.800000000000000000e+01,8.078619512391675528e+01
5.900000000000000000e+01,8.078050589174198137e+01
6.000000000000000000e+01,8.077480127205059546e+01
6.100000000000000000e+01,8.076908130087498705e+01
6.200000000000000000e+01,8.076334601433507032e+01
6.300000000000000000e+01,8.075759544863795725e+01
6.400000000000000000e+01,8.075182964007798603e+01
6.500000000000000000e+01,8.074604862503646530e+01
6.600000000000000000e+01,8.074025243998153201e+01
6.700000000000000000e+01,8.073444112146790985e+01
6.800000000000000000e+01,8.072861470613679558e+01
6.900000000000000000e+01,8.072277323071581634e+01
7.000000000000000000e+01,8.071691673201858919e+01
7.100000000000000000e+01,8.071104524694464999e+01
7.200000000000000000e+01,8.070515881247948187e+01
7.300000000000000000e+01,8.069925746569406044e+01
7.400000000000000000e+01,8.069334124374489647e+01
7.500000000000000000e+01,8.068741018387368058e+01
7.600000000000000000e+01,8.068146432340724061e+01
7.700000000000000000e+01,8.067550369975734270e+01
7.800000000000000000e+01,8.066952835042046388e+01
7.900000000000000000e+01,8.066353831297773525e+01
8.000000000000000000e+01,8.065753362509457247e+01
8.100000000000000000e+01,8.065151432452070424e+01
8.200000000000000000e+01,8.064548044908985958e+01
8.300000000000000000e+01,8.063943203671975368e+01
8.400000000000000000e+01,8.063336912541163315e+01
8.500000000000000000e+01,8.062729175325037545e+01
8.600000000000000000e+01,8.062119995840413367e+01
8.700000000000000000e+01,8.061509377912433649e+01
8.800000000000000000e+01,8.060897325374527611e+01
8.900000000000000000e+01,8.060283842068415083e+01
9.000000000000000000e+01,8.059668931844072404e+01
9.100000000000000000e+01,8.059052598559726732e+01
9.200000000000000000e+01,8.058434846081826208e+01
9.300000000000000000e+01,8.057815678285037109e+01
9.400000000000000000e+01,8.057195099052205478e+01
9.500000000000000000e+01,8.056573112274361392e+01
9.600000000000000000e+01,8.055949721850680589e+01
9.700000000000000000e+01,8.055324931688487311e+01
9.800000000000000000e+01,8.054698745703213092e+01
9.900000000000000000e+01,8.054071167818396759e+01
1.000000000000000000e+02,8.053442201965658853e+01
1.010000000000000000e+02,8.052811852084681732e+01
1.020000000000000000e+02,8.052180122123188255e+01
1.030000000000000000e+02,8.051547016036938942e+01
1.040000000000000000e+02,8.050912537789697865e+01
1.050000000000000000e+02,8.050276691353217018e+01
1.060000000000000000e+02,8.049639480707224948e+01
1.070000000000000000e+02,8.049000909839396911e+01
1.080000000000000000e+02,8.048360982745350611e+01
1.090000000000000000e+02,8.047719703428612092e+01
1.100000000000000000e+02,8.047077075900612897e+01
1.110000000000000000e+02,8.046433104180647433e+01
1.120000000000000000e+02,8.045787792295887186e+01
1.130000000000000000e+02,8.045141144281336665e+01
1.140000000000000000e+02,8.044493164179819189e+01
1.150000000000000000e+02,8.043843856041965523e+01
1.160000000000000000e+02,8.043193223926189717e+01
1.170000000000000000e+02,8.042541271898673472e+01
1.180000000000000000e+02,8.041888004033337722e+01
1.190000000000000000e+02,8.041233424411832686e+01
1.200000000000000000e+02,8.040577537123519392e+01
1.210000000000000000e+02,8.039920346265444095e+01
1.220000000000000000e+02,8.039261855942329760e+01
1.230000000000000000e+02,8.038602070266536259e+01
1.240000000000000000e+02,8.037940993358066066e+01
1.250000000000000000e+02,8.037278629344527303e+01
1.260000000000000000e+02,8.036614982361120951e+01
1.270000000000000000e+02,8.035950056550623799e+01
1.280000000000000000e+02,8.035283856063361441e+01
1.290000000000000000e+02,8.034616385057194066e+01
1.300000000000000000e+02,8.033947647697505090e+01
1.310000000000000000e+02,8.033277648157159945e+01
1.320000000000000000e+02,8.032606390616504655e+01
1.330000000000000000e+02,8.031933879263337417e+01
1.340000000000000000e+02,8.031260118292901495e+01
1.350000000000000000e+02,8.030585111907844009e+01
1.360000000000000000e+02,8.029908864318214512e+01
1.370000000000000000e+02,8.029231379741442254e+01
1.380000000000000000e+02,8.028552662402300655e+01
1.390000000000000000e+02,8.027872716532914410e+01
1.400000000000000000e+02,8.027191546372714015e+01
1.410000000000000000e+02,8.026509156168427239e+01
1.420000000000000000e+02,8.025825550174066336e+01
1.430000000000000000e+02,8.025140732650892517e+01
1.440000000000000000e+02,8.024454707867408843e+01
1.450000000000000000e+02,8.023767480099321858e+01
1.460000000000000000e+02,8.023079053629551538e+01
1.470000000000000000e+02,8.022389432748177285e+01
1.480000000000000000e+02,8.021698621752443614e+01
1.490000000000000000e+02,8.021006624946730312e+01
1.500000000000000000e+02,8.020313446642524013e+01
1.510000000000000000e+02,8.019619091158409674e+01
1.520000000000000000e+02,8.018923562820043571e+01
1.530000000000000000e+02,8.018226865960136251e+01
1.540000000000000000e+02,8.017529004918439739e+01
1.550000000000000000e+02,8.016829984041697799e+01
1.560000000000000000e+02,8.016129807683661568e+01
1.570000000000000000e+02,8.015428480205045503e+01
1.580000000000000000e+02,8.014726005973514589e+01
1.590000000000000000e+02,8.014022389363670129e+01
1.600000000000000000e+02,8.013317634757005692e+01
1.610000000000000000e+02,8.012611746541915636e+01
1.620000000000000000e+02,8.011904729113652479e+01
1.630000000000000000e+02,8.011196586874319792e+01
1.640000000000000000e+02,8.010487324232842354e+01
1.650000000000000000e+02,8.009776945604944842e+01
