x, o_total, cc
0.000000000000000000e+00,3.160537637481423801e+00,3.007679291831254209e-02
1.000000000000000000e+00,-1.920405642781817912e+00,3.007679289736459038e-02
2.000000000000000000e+00,2.999317007576807192e-02,3.007679283452071098e-02
3.000000000000000000e+00,6.650405035401201204e-01,3.007679272978091775e-02
4.000000000000000000e+00,7.793139698318405362e-01,3.007679258314520723e-02
5.000000000000000000e+00,7.280976925488056306e-01,3.007679239461357595e-02
6.000000000000000000e+00,6.528838980750575338e-01,3.007679216418603085e-02
7.000000000000000000e+00,5.982820399632232666e-01,3.007679189186257193e-02
8.000000000000000000e+00,5.697749099616377100e-01,3.007679157764320960e-02
9.000000000000000000e+00,5.603520594672689592e-01,3.007679122152792303e-02
1.000000000000000000e+01,5.615027462561846816e-01,3.007679082351672611e-02
1.100000000000000000e+01,5.668442236980325566e-01,3.007679038360962231e-02
1.200000000000000000e+01,5.726229469260543103e-01,3.007678990180660469e-02
1.300000000000000000e+01,5.771315197342696823e-01,3.007678937810769407e-02
1.400000000000000000e+01,5.799378663972831749e-01,3.007678881251288003e-02
1.500000000000000000e+01,5.812563860140413929e-01,3.007678820502214870e-02
1.600000000000000000e+01,5.815331192442941832e-01,3.007678755563553824e-02
1.700000000000000000e+01,5.812160190998953979e-01,3.007678686435302090e-02
1.800000000000000000e+01,5.806544319257157527e-01,3.007678613117462443e-02
1.900000000000000000e+01,5.800757187996591346e-01,3.007678535610032108e-02
2.000000000000000000e+01,5.796004867097922508e-01,3.007678453913013861e-02
2.100000000000000000e+01,5.792718390764310943e-01,3.007678368026407006e-02
2.200000000000000000e+01,5.790850448804856221e-01,3.007678277950213974e-02
2.300000000000000000e+01,5.790114893157016773e-01,3.007678183684431295e-02
2.400000000000000000e+01,5.790152411591825699e-01,3.007678085229061396e-02
2.500000000000000000e+01,5.790628842568554813e-01,3.007677982584106360e-02
2.600000000000000000e+01,5.791281864008366309e-01,3.007677875749564106e-02
2.700000000000000000e+01,5.791933144634713315e-01,3.007677764725435673e-02
2.800000000000000000e+01,5.792480572983160769e-01,3.007677649511722798e-02
2.900000000000000000e+01,5.792881384905123054e-01,3.007677530108424091e-02
3.000000000000000000e+01,5.793133266495382738e-01,3.007677406515541982e-02
3.100000000000000000e+01,5.793257438382780622e-01,3.007677278733074736e-02
3.200000000000000000e+01,5.793285505148836334e-01,3.007677146761024781e-02
3.300000000000000000e+01,5.793250420864346495e-01,3.007677010599392117e-02
3.400000000000000000e+01,5.793181118950377906e-01,3.007676870248177092e-02
3.500000000000000000e+01,5.793100001092720275e-01,3.007676725707379706e-02
3.600000000000000000e+01,5.793022414046159474e-01,3.007676576977002039e-02
3.700000000000000000e+01,5.792957338008326573e-01,3.007676424057043746e-02
3.800000000000000000e+01,5.792908676118274647e-01,3.007676266947505866e-02
3.900000000000000000e+01,5.792876714184479470e-01,3.007676105648388054e-02
4.000000000000000000e+01,5.792859480782407422e-01,3.007675940159692737e-02
4.100000000000000000e+01,5.792853865920558620e-01,3.007675770481419222e-02
4.200000000000000000e+01,5.792856448449572593e-01,3.007675596613569591e-02
4.300000000000000000e+01,5.792864041641100359e-01,3.007675418556142108e-02
4.400000000000000000e+01,5.792873999225145454e-01,3.007675236309139202e-02
4.500000000000000000e+01,5.792884337707050468e-01,3.007675049872561915e-02
4.600000000000000000e+01,5.792893731516737255e-01,3.007674859246410592e-02
4.700000000000000000e+01,5.792901430801231655e-01,3.007674664430685929e-02
4.800000000000000000e+01,5.792907141464284093e-01,3.007674465425388965e-02
4.900000000000000000e+01,5.792910896097196449e-01,3.007674262230520049e-02
5.000000000000000000e+01,5.792912934396360347e-01,3.007674054846080566e-02
5.100000000000000000e+01,5.792913603379833409e-01,3.007673843272070865e-02
5.200000000000000000e+01,5.792913281469309617e-01,3.007673627508493028e-02
5.300000000000000000e+01,5.792912326225121422e-01,3.007673407555346359e-02
5.400000000000000000e+01,5.792911042919353104e-01,3.007673183412632595e-02
5.500000000000000000e+01,5.792909669852860377e-01,3.007672955080353122e-02
5.600000000000000000e+01,5.792908375985098557e-01,3.007672722558507941e-02
5.700000000000000000e+01,5.792907266731907034e-01,3.007672485847097399e-02
5.800000000000000000e+01,5.792906394414543136e-01,3.007672244946125312e-02
5.900000000000000000e+01,5.792905770623456574e-01,3.007671999855590292e-02
6.000000000000000000e+01,5.792905378540912364e-01,3.007671750575492686e-02
6.100000000000000000e+01,5.792905183970690208e-01,3.007671497105835964e-02
6.200000000000000000e+01,5.792905144399776995e-01,3.007671239446620126e-02
6.300000000000000000e+01,5.792905215855885803e-01,3.007670977597845519e-02
6.400000000000000000e+01,5.792905357630623309e-01,3.007670711559514223e-02
6.500000000000000000e+01,5.792905535126400274e-01,3.007670441331626934e-02
6.600000000000000000e+01,5.792905721180876544e-01,3.007670166914185733e-02
6.700000000000000000e+01,5.792905896251908660e-01,3.007669888307189579e-02
6.800000000000000000e+01,5.792906047824183391e-01,3.007669605510641248e-02
6.900000000000000000e+01,5.792906169350929835e-01,3.007669318524541779e-02
7.000000000000000000e+01,5.792906258983853141e-01,3.007669027348892216e-02
7.100000000000000000e+01,5.792906318278007172e-01,3.007668731983693944e-02
7.200000000000000000e+01,5.792906350998148213e-01,3.007668432428946964e-02
7.300000000000000000e+01,5.792906362104536244e-01,3.007668128684654746e-02
7.400000000000000000e+01,5.792906356949582003e-01,3.007667820750818330e-02
