x, lambda_eff
0.000000000000000000e+00,5.858345094631708605e+01
5.000000000000000000e+00,5.786485089384629532e+01
1.000000000000000000e+01,5.715124971898872985e+01
1.500000000000000000e+01,5.644287833205369509e+01
2.000000000000000000e+01,5.573996676691392338e+01
2.500000000000000000e+01,5.504274395101201378e+01
3.000000000000000000e+01,5.435143746785952601e+01
3.500000000000000000e+01,5.366627331185329552e+01
4.000000000000000000e+01,5.298747563524672444e+01
4.500000000000000000e+01,5.231526648713403915e+01
5.000000000000000000e+01,5.164986554433038179e+01
5.500000000000000000e+01,5.099148983406165314e+01
6.000000000000000000e+01,5.034035344841659310e+01
6.500000000000000000e+01,4.969666725055843415e+01
7.000000000000000000e+01,4.906063857274735795e+01
7.500000000000000000e+01,4.843247090628703688e+01
8.000000000000000000e+01,4.781236358357882921e+01
8.500000000000000000e+01,4.720051145254871017e+01
9.000000000000000000e+01,4.659710454380103073e+01
9.500000000000000000e+01,4.600232773095408589e+01
1.000000000000000000e+02,4.541636038472196901e+01
1.050000000000000000e+02,4.483937602142747636e+01
1.100000000000000000e+02,4.427154194675940602e+01
1.150000000000000000e+02,4.371301889572642807e+01
1.200000000000000000e+02,4.316396066990532887e+01
1.250000000000000000e+02,4.262451377323395718e+01
1.300000000000000000e+02,4.209481704775806321e+01
1.350000000000000000e+02,4.157500131090198181e+01
1.400000000000000000e+02,4.106518899599601724e+01
1.450000000000000000e+02,4.056549379795513488e+01
1.500000000000000000e+02,4.007602032616036780e+01
1.550000000000000000e+02,3.959686376674428487e+01
1.600000000000000000e+02,3.912810955662095580e+01
1.650000000000000000e+02,3.866983307172478135e+01
1.700000000000000000e+02,3.822209933202871213e+01
1.750000000000000000e+02,3.778496272599529249e+01
1.800000000000000000e+02,3.735846675717101562e+01
1.850000000000000000e+02,3.694264381566071620e+01
1.900000000000000000e+02,3.653751497721155062e+01
1.950000000000000000e+02,3.614308983259124375e+01
2.000000000000000000e+02,3.575936634986105389e+01
2.050000000000000000e+02,3.538633077201730259e+01
2.100000000000000000e+02,3.502395755230614327e+01
2.150000000000000000e+02,3.467220932930227661e+01
2.200000000000000000e+02,3.433103694358678837e+01
2.250000000000000000e+02,3.400037949756102051e+01
2.300000000000000000e+02,3.368016445959689520e+01
2.350000000000000000e+02,3.337030781335295160e+01
2.400000000000000000e+02,3.307071425268348719e+01
2.450000000000000000e+02,3.278127742214270768e+01
2.500000000000000000e+02,3.250188020264242539e+01
2.550000000000000000e+02,3.223239504136872569e+01
2.600000000000000000e+02,3.197268432460786158e+01
2.650000000000000000e+02,3.172260079168241731e+01
2.700000000000000000e+02,3.148198798776503082e+01
2.750000000000000000e+02,3.125068075292527681e+01
2.800000000000000000e+02,3.102850574438561537e+01
2.850000000000000000e+02,3.081528198861947487e+01
2.900000000000000000e+02,3.061082145962743795e+01
2.950000000000000000e+02,3.041492967947965909e+01
3.000000000000000000e+02,3.022740633701892676e+01
3.050000000000000000e+02,3.004804592048266443e+01
3.100000000000000000e+02,2.987663835972393755e+01
3.150000000000000000e+02,2.971296967369298159e+01
3.200000000000000000e+02,2.955682261887914208e+01
3.250000000000000000e+02,2.940797733450771290e+01
3.300000000000000000e+02,2.926621198043180883e+01
3.350000000000000000e+02,2.913130336385320263e+01
3.400000000000000000e+02,2.900302755124156917e+01
3.450000000000000000e+02,2.888116046209310639e+01
3.500000000000000000e+02,2.876547844147125588e+01
3.550000000000000000e+02,2.865575880859702096e+01
3.600000000000000000e+02,2.855178037909734456e+01
3.650000000000000000e+02,2.845332395887167110e+01
3.700000000000000000e+02,2.836017280789153006e+01
3.750000000000000000e+02,2.827211307260129658e+01
3.800000000000000000e+02,2.818893418593370370e+01
3.850000000000000000e+02,2.811042923428717089e+01
3.900000000000000000e+02,2.803639529112978224e+01
3.950000000000000000e+02,2.796663371719213131e+01
4.000000000000000000e+02,2.790095042748751908e+01
4.050000000000000000e+02,2.783915612564902631e+01
4.100000000000000000e+02,2.778106650629940688e+01
4.150000000000000000e+02,2.772650242636917639e+01
4.200000000000000000e+02,2.767529004645153279e+01
4.250000000000000000e+02,2.762726094342974648e+01
4.300000000000000000e+02,2.758225219573405695e+01
4.350000000000000000e+02,2.754010644268192465e+01
4.400000000000000000e+02,2.750067191942935096e+01
4.450000000000000000e+02,2.746380246911291323e+01
4.500000000000000000e+02,2.742935753379430608e+01
4.550000000000000000e+02,2.739720212583319281e+01
4.600000000000000000e+02,2.736720678131163709e+01
4.650000000000000000e+02,2.733924749711672320e+01
4.700000000000000000e+02,2.731320565325844996e+01
4.750000000000000000e+02,2.728896792195958554e+01
4.800000000000000000e+02,2.726642616500499017e+01
4.850000000000000000e+02,2.724547732078062623e+01
4.900000000000000000e+02,2.722602328236967750e+01
4.950000000000000000e+02,2.721976008744079323e+01
5.000000000000000000e+02,2.721976008744079323e+01
5.050000000000000000e+02,2.721976008744079323e+01
5.100000000000000000e+02,2.721976008744079323e+01
5.150000000000000000e+02,2.721976008744079323e+01
5.200000000000000000e+02,2.721976008744079323e+01
5.250000000000000000e+02,2.721976008744079323e+01
5.300000000000000000e+02,2.721976008744079323e+01
5.350000000000000000e+02,2.721976008744079323e+01
5.400000000000000000e+02,2.721976008744079323e+01
5.450000000000000000e+02,2.721976008744079323e+01
5.500000000000000000e+02,2.721976008744079323e+01
5.550000000000000000e+02,2.721976008744079323e+01
5.600000000000000000e+02,2.721976008744079323e+01
5.650000000000000000e+02,2.721976008744079323e+01
5.700000000000000000e+02,2.721976008744079323e+01
5.750000000000000000e+02,2.721976008744079323e+01
5.800000000000000000e+02,2.721976008744079323e+01
5.850000000000000000e+02,2.721976008744079323e+01
