x, o_total, cc
0.000000000000000000e+00,4.824970888155421522e-01,4.906042127750630533e-01
5.000000000000000000e+00,4.373935250618350423e-01,4.648616870623996644e-01
1.000000000000000000e+01,3.634602281659153333e-01,4.044990351620259550e-01
1.500000000000000000e+01,2.770025776782314431e-01,3.228079080221937236e-01
2.000000000000000000e+01,1.939274181143895714e-01,2.360878273219617074e-01
2.500000000000000000e+01,1.250013571716359073e-01,1.581643212024503309e-01
3.000000000000000000e+01,7.438722399355669757e-02,9.703479515135265965e-02
3.500000000000000000e+01,4.099130662502212252e-02,5.450717354267475140e-02
4.000000000000000000e+01,2.098209113198842499e-02,2.803090553026415035e-02
4.500000000000000000e+01,1.000762393801329225e-02,1.319607252130648896e-02
5.000000000000000000e+01,4.461460910312863709e-03,5.686614352057316885e-03
5.500000000000000000e+01,1.864587229806274069e-03,2.243100295423891121e-03
6.000000000000000000e+01,7.326353394339670802e-04,8.098756423586877737e-04
6.500000000000000000e+01,2.713752528451675154e-04,2.676422740724326735e-04
7.000000000000000000e+01,9.500407537866754166e-05,8.095654320284919930e-05
7.500000000000000000e+01,3.151016793810464058e-05,2.241329545146847010e-05
8.000000000000000000e+01,9.923811855292843093e-06,5.679534078735465744e-06
8.500000000000000000e+01,2.974041448793997494e-06,1.317256745707388742e-06
9.000000000000000000e+01,8.498050410355904931e-07,2.796256102320488384e-07
9.500000000000000000e+01,2.319549890924740821e-07,5.432887832929446463e-08
1.000000000000000000e+02,6.058393044437880835e-08,9.661189927417500882e-09
1.050000000000000000e+02,1.516666456405773023e-08,1.572445631333263625e-09
1.100000000000000000e+02,3.644744478311482906e-09,2.342421417226729325e-10
1.150000000000000000e+02,8.420018641140309612e-10,3.193729847821808192e-11
1.200000000000000000e+02,1.872469613069012196e-10,3.985424385473519282e-12
1.250000000000000000e+02,4.013507926662212114e-11,4.551911447680898549e-13
1.300000000000000000e+02,8.301578192556610032e-12,4.758340607437416249e-14
1.350000000000000000e+02,1.658876708501996605e-12,4.552599551071144469e-15
1.400000000000000000e+02,3.205874887018625963e-13,3.986624577981822285e-16
1.450000000000000000e+02,5.997836047113329705e-14,3.195162788357538448e-17
1.500000000000000000e+02,1.087354216720922467e-14,2.343809061227740411e-18
1.550000000000000000e+02,1.911907378511225036e-15,1.573594799332839980e-19
1.600000000000000000e+02,3.263266601239561589e-16,9.669519925307397944e-21
1.650000000000000000e+02,5.411028005292058423e-17,5.438236929330986603e-22
1.700000000000000000e+02,8.723334736684316051e-18,2.799319406933668395e-23
1.750000000000000000e+02,1.368290909531278617e-18,1.318826980160086212e-24
1.800000000000000000e+02,2.089632081242452053e-19,5.686750303778962225e-26
1.850000000000000000e+02,3.109172118762743221e-20,2.244302549344520300e-27
1.900000000000000000e+02,4.510015108516066542e-21,8.106614099057232229e-29
1.950000000000000000e+02,6.381632644282667995e-22,2.680022272324419562e-30
2.000000000000000000e+02,8.813669865001191443e-23,8.109201126828729021e-32
2.050000000000000000e+02,1.188755641687978935e-23,2.245734803181564141e-33
2.100000000000000000e+02,1.566637886325731539e-24,5.692192295611547839e-35
2.150000000000000000e+02,2.018387834539582717e-25,1.320508874139615429e-36
2.200000000000000000e+02,2.543379931859024676e-26,2.803778664853094250e-38
2.250000000000000000e+02,3.136105089368068662e-27,5.448622856224426223e-40
2.300000000000000000e+02,3.785618030338261052e-28,9.691039574380940221e-42
2.350000000000000000e+02,4.475445461107061615e-29,1.577591529521953527e-43
2.400000000000000000e+02,5.184040027564482983e-30,2.350494976518025083e-45
2.450000000000000000e+02,5.885800701791257187e-31,3.205270133226608540e-47
2.500000000000000000e+02,6.552605281143582455e-32,4.000465049890314709e-49
2.550000000000000000e+02,7.155726986939066328e-33,4.569796348558828209e-51
2.600000000000000000e+02,7.667947277327889760e-34,4.777753320172653190e-53
2.650000000000000000e+02,8.065641623584607444e-35,4.571840814058654367e-55
2.700000000000000000e+02,8.330610758955516940e-36,4.004045180958707457e-57
2.750000000000000000e+02,8.451457981650361930e-37,3.209573469389359628e-59
2.800000000000000000e+02,8.424369012617805813e-38,2.354703064470273676e-61
2.850000000000000000e+02,8.253225503390785719e-39,1.581122231016386028e-63
2.900000000000000000e+02,7.949064553557269125e-40,9.717067129636544491e-66
2.950000000000000000e+02,7.528972031088287745e-41,5.465695300575407411e-68
3.000000000000000000e+02,7.014556379656350748e-42,2.813818508375688044e-70
3.050000000000000000e+02,6.430184771877498691e-43,1.325828017882715143e-72
3.100000000000000000e+02,5.801172201232859985e-44,5.717665496701900392e-75
3.150000000000000000e+02,5.152098098383807194e-45,2.256787836690371703e-77
3.200000000000000000e+02,4.505389598436023559e-46,8.152731766474986641e-80
3.250000000000000000e+02,3.880263178625932922e-47,2.695603455770174115e-82
3.300000000000000000e+02,3.292065187205580477e-48,8.157353465184124436e-85
3.350000000000000000e+02,2.752004178426402562e-49,2.259347227333730046e-87
3.400000000000000000e+02,2.267229527144308880e-50,5.727394523460684037e-90
3.450000000000000000e+02,1.841184742471364782e-51,1.328836769004759375e-92
3.500000000000000000e+02,1.474151073764938846e-52,2.821802331808313232e-95
