x, current_density, J_max, J_min
0.000000000000000000e+00,8.428902191267567444e+10,8.692871627028462219e+10,1.853027586632565613e+11
5.000000000000000000e+00,8.018884335636035156e+10,8.230809860537516785e+10,1.649367164534595337e+11
1.000000000000000000e+01,7.627727227484941101e+10,7.793308571321867371e+10,1.468090417579043579e+11
1.500000000000000000e+01,7.254604107194717407e+10,7.379062269319940186e+10,1.306737226574758301e+11
2.000000000000000000e+01,6.898723253556512451e+10,6.986834856619244385e+10,1.163117856277646027e+11
2.500000000000000000e+01,6.559326517179042816e+10,6.615455938979160309e+10,1.035283238343184204e+11
3.000000000000000000e+01,6.235687916315753174e+10,6.263817333411411285e+10,9.214985203859684753e+10
3.500000000000000000e+01,5.927112291301327515e+10,5.930869761396932220e+10,8.202195221787631226e+10
4.000000000000000000e+01,5.632934016618586731e+10,5.615619717871833801e+10,7.300717794765138245e+10
4.500000000000000000e+01,5.352515766822962189e+10,5.317126506639604950e+10,6.498318910676174927e+10
5.000000000000000000e+01,5.085247334732597351e+10,5.034499433363294220e+10,5.784109159120027161e+10
5.500000000000000000e+01,4.830544498700876617e+10,4.766895147761676788e+10,5.148395950474361420e+10
6.000000000000000000e+01,4.587847938530660248e+10,4.513515127078590393e+10,4.582551977095350647e+10
6.500000000000000000e+01,4.356622195959370422e+10,4.273603293316189575e+10,4.078898131532721710e+10
7.000000000000000000e+01,4.136354678949861908e+10,4.046443757122023773e+10,3.630599292834808350e+10
7.500000000000000000e+01,3.926554707767617798e+10,3.831358681597769165e+10,3.231571566652366257e+10
8.000000000000000000e+01,3.726752601047517395e+10,3.627706259655279541e+10,2.876399720290252304e+10
8.500000000000000000e+01,3.536498799813645172e+10,3.434878798884461975e+10,2.560263692212351227e+10
9.000000000000000000e+01,3.355363028029013443e+10,3.252300908218268204e+10,2.278873178655216217e+10
9.500000000000000000e+01,3.182933488269559097e+10,3.079427780983885574e+10,2.028409409620841217e+10
1.000000000000000000e+02,3.018816090900833511e+10,2.915743569216789246e+10,1.805473324086573029e+10
1.050000000000000000e+02,2.862633715117708588e+10,2.760759844386670303e+10,1.607039441114377594e+10
1.100000000000000000e+02,2.714025500903967285e+10,2.614014139942091751e+10,1.430414800841097069e+10
1.150000000000000000e+02,2.572646170275789642e+10,2.475068571324872971e+10,1.273202418135082436e+10
1.200000000000000000e+02,2.438165376690727234e+10,2.343508529336362457e+10,1.133268752946230507e+10
1.250000000000000000e+02,2.310267081412068176e+10,2.218941442956654739e+10,1.008714755887343216e+10
1.300000000000000000e+02,2.188648955709891510e+10,2.100995607925037766e+10,8.978500961043781281e+09
1.350000000000000000e+02,2.073021807796655655e+10,1.989319077586189270e+10,7.991702216802640915e+09
1.400000000000000000e+02,1.963109033435015869e+10,1.883578612692446136e+10,7.113359412574304581e+09
1.450000000000000000e+02,1.858646089268719482e+10,1.783458687028393936e+10,6.331552497798613548e+09
1.500000000000000000e+02,1.759379987845758438e+10,1.688660545890577316e+10,5.635671517105572701e+09
1.550000000000000000e+02,1.665068813540856361e+10,1.598901314612881279e+10,5.016272621881883621e+09
1.600000000000000000e+02,1.575481258395208359e+10,1.513913154477440453e+10,4.464949907152363777e+09
1.650000000000000000e+02,1.490396177083600044e+10,1.433442463492343140e+10,3.974221334465844154e+09
1.700000000000000000e+02,1.409602160219663239e+10,1.357249119651279068e+10,3.537427192637145519e+09
1.750000000000000000e+02,1.332897125236860847e+10,1.285105764417040062e+10,3.148639718348899841e+09
1.800000000000000000e+02,1.260087924064854240e+10,1.216797124290806007e+10,2.802582650068174362e+09
1.850000000000000000e+02,1.190989966989880562e+10,1.152119368442810822e+10,2.494559623538613319e+09
