x, ell
0.000000000000000000e+00,3.529071293511445440e+00
1.000000000000000000e+00,3.699999999999999545e+03
2.000000000000000000e+00,1.141521340926803596e+01
3.000000000000000000e+00,8.207878546465831704e+00
4.000000000000000000e+00,8.986253876774933147e+00
5.000000000000000000e+00,1.012249704948767004e+01
6.000000000000000000e+00,1.080545377908378946e+01
7.000000000000000000e+00,1.097888941337708957e+01
8.000000000000000000e+00,1.089811077682052698e+01
9.000000000000000000e+00,1.076812166479202126e+01
1.000000000000000000e+01,1.067346903557196391e+01
1.100000000000000000e+01,1.062730727370156814e+01
1.200000000000000000e+01,1.061640567188956119e+01
1.300000000000000000e+01,1.062365762484557052e+01
1.400000000000000000e+01,1.063632359417253603e+01
1.500000000000000000e+01,1.064743432167390580e+01
1.600000000000000000e+01,1.065450213372697164e+01
1.700000000000000000e+01,1.065764497872032557e+01
1.800000000000000000e+01,1.065804946397586939e+01
1.900000000000000000e+01,1.065702459952252035e+01
2.000000000000000000e+01,1.065556899914458633e+01
2.100000000000000000e+01,1.065427110224065288e+01
2.200000000000000000e+01,1.065337572255906373e+01
2.300000000000000000e+01,1.065290356504144320e+01
2.400000000000000000e+01,1.065276275052470467e+01
2.500000000000000000e+01,1.065282864657878648e+01
2.600000000000000000e+01,1.065298969182200040e+01
2.700000000000000000e+01,1.065316648581482539e+01
2.800000000000000000e+01,1.065331379679087753e+01
2.900000000000000000e+01,1.065341391237559598e+01
3.000000000000000000e+01,1.065346725820753271e+01
3.100000000000000000e+01,1.065348371891013457e+01
3.200000000000000000e+01,1.065347616985617663e+01
3.300000000000000000e+01,1.065345648637282849e+01
3.400000000000000000e+01,1.065343364305175022e+01
3.500000000000000000e+01,1.065341327848356912e+01
3.600000000000000000e+01,1.065339811215821619e+01
3.700000000000000000e+01,1.065338872972444761e+01
3.800000000000000000e+01,1.065338441395629232e+01
3.900000000000000000e+01,1.065338384373233183e+01
4.000000000000000000e+01,1.065338559197819102e+01
4.100000000000000000e+01,1.065338842300520916e+01
4.200000000000000000e+01,1.065339142605755995e+01
4.300000000000000000e+01,1.065339403443133115e+01
4.400000000000000000e+01,1.065339597736928390e+01
4.500000000000000000e+01,1.065339720241850685e+01
4.600000000000000000e+01,1.065339779421580424e+01
4.700000000000000000e+01,1.065339790479155546e+01
4.800000000000000000e+01,1.065339770194633928e+01
4.900000000000000000e+01,1.065339733642637832e+01
5.000000000000000000e+01,1.065339692525282445e+01
5.100000000000000000e+01,1.065339654710154704e+01
5.200000000000000000e+01,1.065339624546064634e+01
5.300000000000000000e+01,1.065339603587921324e+01
5.400000000000000000e+01,1.065339591452920764e+01
5.500000000000000000e+01,1.065339586625845492e+01
5.600000000000000000e+01,1.065339587113870046e+01
5.700000000000000000e+01,1.065339590914786783e+01
5.800000000000000000e+01,1.065339596304642100e+01
5.900000000000000000e+01,1.065339601974715933e+01
6.000000000000000000e+01,1.065339607057507187e+01
6.100000000000000000e+01,1.065339611081386195e+01
6.200000000000000000e+01,1.065339613887931414e+01
6.300000000000000000e+01,1.065339615537735973e+01
6.400000000000000000e+01,1.065339616221962338e+01
6.500000000000000000e+01,1.065339616189504035e+01
6.600000000000000000e+01,1.065339615693404340e+01
6.700000000000000000e+01,1.065339614956677217e+01
