x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.352745440058185977e+01,9.314067743500612551e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.741583556045274861e+01,8.675185793051858241e+01,6.925463119070833784e+01
1.500000000000000000e+01,8.164847520736866215e+01,8.080126816393909905e+01,5.763326600795585364e+01
2.000000000000000000e+01,7.620931176426222464e+01,7.525884854396880996e+01,4.796203941361032719e+01
2.500000000000000000e+01,7.108287240512346727e+01,7.009660136363778804e+01,3.991370581696970277e+01
3.000000000000000000e+01,6.625425659685286917e+01,6.528844936900797791e+01,3.321593350743800244e+01
3.500000000000000000e+01,6.170912009088561945e+01,6.081010402910500545e+01,2.764208975808666935e+01
4.000000000000000000e+01,5.743365934508162240e+01,5.663894284164035753e+01,2.300357224712710291e+01
4.500000000000000000e+01,5.341459635602506495e+01,5.275389505472973894e+01,1.914342731536748232e+01
5.000000000000000000e+01,4.963916388315230677e+01,4.913533522732747372e+01,1.593103912043601333e+01
5.500000000000000000e+01,4.609509104657217904e+01,4.576498409069401418e+01,1.325770998451906912e+01
6.000000000000000000e+01,4.277058928117945413e+01,4.262581621009518074e+01,1.103298238770542206e+01
6.500000000000000000e+01,3.965433863051441676e+01,3.970197398028330582e+01,9.181578154112399304e+00
7.000000000000000000e+01,3.673547436410227363e+01,3.697868752030573347e+01,7.640851261941199013e+00
7.500000000000000000e+01,3.400357390358296072e+01,3.444220006298682790e+01,6.358668088117186201e+00
8.000000000000000000e+01,3.144864404280664516e+01,3.207969846218603749e+01,5.291643361287961866e+00
8.500000000000000000e+01,2.906110844804072713e+01,2.987924846678731683e+01,4.403672133066823591e+00
9.000000000000000000e+01,2.683179542565501308e+01,2.782973443445439088e+01,3.664708093787579557e+00
9.500000000000000000e+01,2.475192594476745711e+01,2.592080318061398359e+01,3.049746894603426739e+00
1.000000000000000000e+02,2.281310190317021380e+01,2.414281167901847880e+01,2.537980074568626510e+00
1.050000000000000000e+02,2.100729462600954989e+01,2.248677834969559086e+01,2.112090964107684155e+00
1.100000000000000000e+02,1.932683358698757559e+01,2.094433768821475894e+01,1.757668740336166158e+00
1.150000000000000000e+02,1.776439534296167366e+01,1.950769800707853108e+01,1.462720807605052187e+00
1.200000000000000000e+02,1.631299267314673429e+01,1.816960207576812891e+01,1.217267003674180614e+00
1.250000000000000000e+02,1.496596391532385439e+01,1.692329046061537312e+01,1.013001900656630205e+00
1.300000000000000000e+02,1.371696249193175277e+01,1.576246737931092667e+01,8.430137740007405123e-01
1.350000000000000000e+02,1.255994661972280113e+01,1.468126889756204889e+01,7.015507302546146740e-01
1.400000000000000000e+02,1.148916919739463083e+01,1.367423330724415109e+01,5.838260800710840526e-01
1.450000000000000000e+02,1.049916786638651978e+01,1.273627353641044202e+01,4.858563708535543202e-01
1.500000000000000000e+02,9.584755240662085285e+00,1.186265145178809988e+01,4.043265985483987524e-01
1.550000000000000000e+02,8.741009302057856090e+00,1.104895392394902487e+01,3.364780377511891740e-01
1.600000000000000000e+02,7.963263958410365717e+00,1.029107053424781348e+01,2.800148946306296738e-01
1.650000000000000000e+02,7.247099762383631294e+00,9.585172810912713004e+00,2.330266240823185842e-01
1.700000000000000000e+02,6.588334789500355448e+00,8.927694889400122236e+00,1.939232825554930706e-01
1.750000000000000000e+02,5.983015674521597660e+00,8.315315499317692982e+00,1.613817290843680141e-01
1.800000000000000000e+02,5.427408805881368536e+00,7.744941186922563503e+00,1.343008541267219358e-01
1.850000000000000000e+02,4.917991678429401325e+00,7.213690688442479626e+00,1.117643212865671448e-01
1.900000000000000000e+02,4.451444405233449864e+00,6.718880375281280237e+00,9.300956121143245936e-02
1.950000000000000000e+02,4.024641389647979572e+00,6.258010697584666104e+00,7.740196850981044541e-02
2.000000000000000000e+02,3.634643159292156422e+00,5.828753557685510955e+00,6.441342858907370128e-02
2.050000000000000000e+02,3.278688363937697581e+00,5.428940549645306035e+00,5.360444782581742090e-02
2.100000000000000000e+02,2.954185939632024471e+00,5.056552005483383461e+00,4.460928240665326672e-02
2.150000000000000000e+02,2.658707441660852488e+00,4.709706792760609773e+00,3.712356264358552399e-02
2.200000000000000000e+02,2.389979549163291139e+00,4.386652811979732114e+00,3.089399400754925390e-02
2.250000000000000000e+02,2.145876744379752843e+00,4.085758145799667673e+00,2.570978639366671911e-02
2.300000000000000000e+02,1.924414169620229709e+00,3.805502815353756230e+00,2.139552161000776373e-02
2.350000000000000000e+02,1.723740665091934687e+00,3.544471102028719400e+00,1.780521774685279654e-02
2.400000000000000000e+02,1.542131990716238521e+00,3.301344395917575003e+00,1.481738958233917713e-02
2.450000000000000000e+02,1.377984235004916513e+00,3.074894534820240555e+00,1.233093788328545187e-02
2.500000000000000000e+02,1.229807413949016048e+00,2.863977600143552404e+00,1.026172850733945117e-02
2.550000000000000000e+02,1.096219262701428665e+00,2.667528138360535817e+00,8.539745553424689384e-03
2.600000000000000000e+02,9.759392226122719505e-01,2.484553778838410665e+00,7.106722231549715378e-03
2.650000000000000000e+02,8.677826259051172331e-01,2.314130220847138375e+00,5.914169287649180887e-03
