x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.516480012645948250e+01,9.261549531350242148e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.997682621233867906e+01,8.577629972165389916e+01,6.925463119070833784e+01
1.500000000000000000e+01,8.390519498747298144e+01,7.944214484880414773e+01,5.763326600795585364e+01
2.000000000000000000e+01,7.654631589359139809e+01,7.357573593939001455e+01,4.796203941361032719e+01
2.500000000000000000e+01,6.789110495151335556e+01,6.814253227082068065e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.856302100369581609e+01,6.311054378178380375e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.950694207811706349e+01,5.845014271854387289e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.138467207344636734e+01,5.413388919022846579e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.445781138591217996e+01,5.013636960599263404e+01,1.914342731536748232e+01
5.000000000000000000e+01,2.867557268640413781e+01,4.643404704279836892e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.386363021388624261e+01,4.300512266279243079e+01,1.325770998451906912e+01
6.000000000000000000e+01,1.985916212425311755e+01,3.982940736432449569e+01,1.103298238770542206e+01
6.500000000000000000e+01,1.652666910870401296e+01,3.688820291090173953e+01,9.181578154112399304e+00
7.000000000000000000e+01,1.375338949950103640e+01,3.416419183818146621e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.144548374998103846e+01,3.164133549078693264e+01,6.358668088117186201e+00
8.000000000000000000e+01,9.524859182955051295e+00,2.930477958859934873e+01,5.291643361287961866e+00
8.500000000000000000e+01,7.926527566410065617e+00,2.714076676651144382e+01,4.403672133066823591e+00
9.000000000000000000e+01,6.596406104721641128e+00,2.513655557268702978e+01,3.664708093787579557e+00
9.500000000000000000e+01,5.489487437449969143e+00,2.328034544839789177e+01,3.049746894603426739e+00
1.000000000000000000e+02,4.568316723912901445e+00,2.156120724772812025e+01,2.537980074568626510e+00
1.050000000000000000e+02,3.801724282600201565e+00,1.996901888805418324e+01,2.112090964107684155e+00
1.100000000000000000e+02,3.163770901710268202e+00,1.849440575241823481e+01,1.757668740336166158e+00
1.150000000000000000e+02,2.632870133249802347e+00,1.712868549289103015e+01,1.462720807605052187e+00
1.200000000000000000e+02,2.191057871735130114e+00,1.586381690993306570e+01,1.217267003674180614e+00
1.250000000000000000e+02,1.823384502207420876e+00,1.469235260676166099e+01,1.013001900656630205e+00
1.300000000000000000e+02,1.517409049655681796e+00,1.360739513995859795e+01,8.430137740007405123e-01
1.350000000000000000e+02,1.262778213366120061e+00,1.260255640813810984e+01,7.015507302546146740e-01
1.400000000000000000e+02,1.050876041970334906e+00,1.167192003956065349e+01,5.838260800710840526e-01
1.450000000000000000e+02,8.745323952362594744e-01,1.081000655723504345e+01,4.858563708535543202e-01
1.500000000000000000e+02,7.277803278145897892e-01,1.001174111640532693e+01,4.043265985483987524e-01
1.550000000000000000e+02,6.056541855271356800e-01,9.272423624464369851e+00,3.364780377511891740e-01
1.600000000000000000e+02,5.040215823750444635e-01,8.587701067363891383e+00,2.800148946306296738e-01
1.650000000000000000e+02,4.194435728678073683e-01,7.953541879582003205e+00,2.330266240823185842e-01
1.700000000000000000e+02,3.490582883198824482e-01,7.366212206741720614e+00,1.939232825554930706e-01
1.750000000000000000e+02,2.904840997127545732e-01,6.822253921117522601e+00,1.613817290843680141e-01
1.800000000000000000e+02,2.417390304412467272e-01,6.318464260587833614e+00,1.343008541267219358e-01
1.850000000000000000e+02,2.011736921107221687e-01,5.851876971150050899e+00,1.117643212865671448e-01
1.900000000000000000e+02,1.674154741317035455e-01,5.419744841967403026e+00,9.300956121143245936e-02
1.950000000000000000e+02,1.393220986535210482e-01,5.019523530116108745e+00,7.740196850981044541e-02
2.000000000000000000e+02,1.159429692738638412e-01,4.648856579794837351e+00,6.441342858907370128e-02
2.050000000000000000e+02,9.648700567934201389e-02,4.305561547791334931e+00,5.360444782581742090e-02
2.100000000000000000e+02,8.029587583681112306e-02,3.987617153514646962e+00,4.460928240665326672e-02
2.150000000000000000e+02,6.682171999230142323e-02,3.693151377933777457e+00,3.712356264358552399e-02
2.200000000000000000e+02,5.560861272382459919e-02,3.420430441350806650e+00,3.089399400754925390e-02
2.250000000000000000e+02,4.627713577897388936e-02,3.167848595110867027e+00,2.570978639366671911e-02
2.300000000000000000e+02,3.851153968795311550e-02,2.933918667143756487e+00,2.139552161000776373e-02
2.350000000000000000e+02,3.204905973914346645e-02,2.717263305670499118e+00,1.780521774685279654e-02
2.400000000000000000e+02,2.667102480154771513e-02,2.516606869518782208e+00,1.481738958233917713e-02
2.450000000000000000e+02,2.219545814306577575e-02,2.330767917298447678e+00,1.233093788328545187e-02
2.500000000000000000e+02,1.847091987826418591e-02,2.158652251214161932e+00,1.026172850733945117e-02
2.550000000000000000e+02,1.537138269235698365e-02,1.999246474558066033e+00,8.539745553424689384e-03
2.600000000000000000e+02,1.279196745111409531e-02,1.851612024949688573e+00,7.106722231549715378e-03
2.650000000000000000e+02,1.064539440239981559e-02,1.714879648191525607e+00,5.914169287649180887e-03
2.700000000000000000e+02,8.859029888539586561e-03,1.588244280203029213e+00,4.921734271207831024e-03
2.750000000000000000e+02,7.372428639031471283e-03,1.470960306898407399e+00,4.095836128155581901e-03
2.800000000000000000e+02,6.135288482085875586e-03,1.362337174098975368e+00,3.408528917711679297e-03
2.850000000000000000e+02,5.105748268505540949e-03,1.261735321631737072e+00,2.836556204729935755e-03
2.900000000000000000e+02,4.248971414704286360e-03,1.168562417674646303e+00,2.360564130989865547e-03
2.950000000000000000e+02,3.535967136166409414e-03,1.082269871176812837e+00,1.964446538102870322e-03
3.000000000000000000e+02,2.942609485387430446e-03,1.002349601819209957e+00,1.634799982937180365e-03
3.050000000000000000e+02,2.448821001453043312e-03,9.283310484977806976e-01,1.360470204901780347e-03
3.100000000000000000e+02,2.037893348382224801e-03,8.597783987152494145e-01,1.132174698888906714e-03
3.150000000000000000e+02,1.695921954653389517e-03,7.962880225686282953e-01,9.421886228642016754e-04
3.200000000000000000e+02,1.411335523794018465e-03,7.374860962240290529e-01,7.840834121500262193e-04
3.250000000000000000e+02,1.174504496069238031e-03,6.830264008860976732e-01,6.525092558854177910e-04
3.300000000000000000e+02,9.774152127755726931e-04,6.325882843026482405e-01,5.430140753120221101e-04
3.350000000000000000e+02,8.133987578271472882e-04,5.858747728020841095e-01,4.518928786486812814e-04
3.400000000000000000e+02,6.769053014388291909e-04,5.426108227475072709e-01,3.760623951709760526e-04
3.450000000000000000e+02,5.633163103666343147e-04,5.025417011122745858e-01,3.129567464852193179e-04
3.500000000000000000e+02,4.687882704575840474e-04,4.654314856420341262e-01,2.604406248226035620e-04
