x, current_density, J_max, J_min
0.000000000000000000e+00,1.094753552815470581e+11,1.186893884263597412e+11,2.923518477048280640e+11
5.000000000000000000e+00,1.035109151446869659e+11,1.101601435164799500e+11,2.432933583934868469e+11
1.000000000000000000e+01,9.779184579272077942e+10,1.022438263476327515e+11,2.024671939072000122e+11
1.500000000000000000e+01,9.231151204138751221e+10,9.489639076805480957e+10,1.684919180668975525e+11
2.000000000000000000e+01,8.706340128700875854e+10,8.807695586611679077e+10,1.402179084226076660e+11
2.500000000000000000e+01,8.204111605937962341e+10,8.174757851015476990e+10,1.166884564433803711e+11
3.000000000000000000e+01,7.723836702175357056e+10,7.587304223402136230e+10,9.710739534140209961e+10
3.500000000000000000e+01,7.264896636156459045e+10,7.042066129372242737e+10,8.081216015199342346e+10
4.000000000000000000e+01,6.826682160887355042e+10,6.536009880491564941e+10,6.725136850259112549e+10
4.500000000000000000e+01,6.408592985599732971e+10,6.066319794939437103e+10,5.596616347050759888e+10
5.000000000000000000e+01,6.010037243038383484e+10,5.630382531139373016e+10,4.657468722717367554e+10
5.500000000000000000e+01,5.630431002640972900e+10,5.225772547204775238e+10,3.875916010308897400e+10
6.000000000000000000e+01,5.269197830749687195e+10,4.850238605296478271e+10,3.225512786740505981e+10
6.500000000000000000e+01,4.925768399445532227e+10,4.501691245802797699e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.599580146553100586e+10,4.178191161648799133e+10,2.233816984466276932e+10
7.500000000000000000e+01,4.290076986404646301e+10,3.877938408049782562e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.996709073300131226e+10,3.599262387672377014e+10,1.547021714067522812e+10
8.500000000000000000e+01,3.718932618041165924e+10,3.340612555480989075e+10,1.287421684788347435e+10
9.000000000000000000e+01,3.456209758485371399e+10,3.100549791551633453e+10,1.071384182517637253e+10
9.500000000000000000e+01,3.208008484641328430e+10,2.877738393851757812e+10,8.915991396693733215e+09
1.000000000000000000e+02,2.973802616619404984e+10,2.670938646434114075e+10,7.419831642381752968e+09
1.050000000000000000e+02,2.753071836995721436e+10,2.478999921694337845e+10,6.174736958775531769e+09
1.100000000000000000e+02,2.545301774963641357e+10,2.300854278313401031e+10,5.138577038902958870e+09
1.150000000000000000e+02,2.349984142090214157e+10,2.135510519264076233e+10,4.276291307796353340e+09
1.200000000000000000e+02,2.166616917423222733e+10,1.982048676820352554e+10,3.558702576742664337e+09
1.250000000000000000e+02,1.994704579236903000e+10,1.839614893884543991e+10,2.961529773854685307e+09
1.300000000000000000e+02,1.833758381396871567e+10,1.707416673151955986e+10,2.464566344697368622e+09
1.350000000000000000e+02,1.683296670551015472e+10,1.584718467679604149e+10,2.050996522486080170e+09
1.400000000000000000e+02,1.542845240270108223e+10,1.470837588325044441e+10,1.706826332470483303e+09
1.450000000000000000e+02,1.411937718153600121e+10,1.365140405284415627e+10,1.420410077381987810e+09
1.500000000000000000e+02,1.290115980826289177e+10,1.267038822595179367e+10,1.182056281618326426e+09
1.550000000000000000e+02,1.176930591860437775e+10,1.175987005987790871e+10,9.836997604865504503e+08
1.600000000000000000e+02,1.071941256800316048e+10,1.091478345880156898e+10,8.186287183013732433e+08
1.650000000000000000e+02,9.747172895002246857e+09,1.013042638617090607e+10,6.812576411488422155e+08
1.700000000000000000e+02,8.848380834575006485e+09,9.402434702712451935e+09,5.669382996808384657e+08
1.750000000000000000e+02,8.018935817896201134e+09,8.726757884490873337e+09,4.718024668361498117e+08
1.800000000000000000e+02,7.254847392835633278e+09,8.099636485915057182e+09,3.926310285228374004e+08
1.850000000000000000e+02,6.552239699861378670e+09,7.517581222295338631e+09,3.267450583560395241e+08
1.900000000000000000e+02,5.907355738561617851e+09,6.977353555567973137e+09,2.719151707437758446e+08
1.950000000000000000e+02,5.316561361814967155e+09,6.475947675166260719e+09,2.262860850983400047e+08
2.000000000000000000e+02,4.776348937573386192e+09,6.010573773780542374e+09,1.883138486501869261e+08
2.050000000000000000e+02,4.283340621981614113e+09,5.578642524953844070e+09,1.567135936707477570e+08
2.100000000000000000e+02,3.834291192719133854e+09,5.177750676146961212e+09,1.304160613637156188e+08
