x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.681794991710187048e+01,9.919223038660105374e+01,9.639286355005448570e+01
2.000000000000000000e+00,9.215162682663947180e+01,9.839098569068541167e+01,9.291584143379422756e+01
3.000000000000000000e+00,9.076820524741698648e+01,9.759621320595236682e+01,8.956424024966226227e+01
4.000000000000000000e+00,8.967651507058484128e+01,9.680786065184663869e+01,8.633353589349992774e+01
5.000000000000000000e+00,8.854511304655174797e+01,9.602587617011941745e+01,8.321936745175869987e+01
6.000000000000000000e+00,8.731714826593164958e+01,9.525020832141709093e+01,8.021753131499221467e+01
7.000000000000000000e+00,8.603384363299481663e+01,9.448080608189749796e+01,7.732397550368266081e+01
8.000000000000000000e+00,8.474188529159002314e+01,9.371761883987355191e+01,7.453479419874238943e+01
9.000000000000000000e+00,8.346789966134903693e+01,9.296059639248400686e+01,7.184622246930767631e+01
1.000000000000000000e+01,8.222254179975594468e+01,9.220968894239108238e+01,6.925463119070833784e+01
1.100000000000000000e+01,8.100591952574350785e+01,9.146484709450476203e+01,6.675652214575296739e+01
1.200000000000000000e+01,7.981419121677804185e+01,9.072602185273355246e+01,6.434852330271755250e+01
1.300000000000000000e+01,7.864345814911530397e+01,8.999316461676149004e+01,6.202738426366355640e+01
1.400000000000000000e+01,7.749074671713808016e+01,8.926622717885119584e+01,5.978997187694117343e+01
1.500000000000000000e+01,7.635466842317227076e+01,8.854516172067276614e+01,5.763326600795585364e+01
1.600000000000000000e+01,7.523430771452768795e+01,8.782992081015822805e+01,5.555435546248882162e+01
1.700000000000000000e+01,7.412947431954584943e+01,8.712045739838140435e+01,5.355043405706909709e+01
1.800000000000000000e+01,7.304018787599444806e+01,8.641672481646310189e+01,5.161879683109251715e+01
1.900000000000000000e+01,7.196650929191000046e+01,8.571867677250114070e+01,4.975683639557485805e+01
2.000000000000000000e+01,7.090845337500630308e+01,8.502626734852522361e+01,4.796203941361032719e+01
2.100000000000000000e+01,6.986594099418304893e+01,8.433945099747649010e+01,4.623198320778475079e+01
2.200000000000000000e+01,6.883882505617829395e+01,8.365818254021138500e+01,4.456433248996405894e+01
2.300000000000000000e+01,6.782690757916836333e+01,8.298241716252972822e+01,4.295683620904365085e+01
2.400000000000000000e+01,6.682995585643027425e+01,8.231211041222685765e+01,4.140732451240383938e+01
2.500000000000000000e+01,6.584772581514781109e+01,8.164721819616950427e+01,3.991370581696970277e+01
2.600000000000000000e+01,6.487997415859533135e+01,8.098769677739531403e+01,3.847396398592176325e+01
2.700000000000000000e+01,6.392646491558103605e+01,8.033350277223584612e+01,3.708615560724667404e+01
2.800000000000000000e+01,6.298697226347306355e+01,7.968459314746272071e+01,3.574840737045416716e+01
2.900000000000000000e+01,6.206128156502890647e+01,7.904092521745693034e+01,3.445891353791949996e+01
3.000000000000000000e+01,6.114918511870050821e+01,7.840245664140094561e+01,3.321593350743800244e+01
3.100000000000000000e+01,6.025048287195736663e+01,7.776914542049343027e+01,3.201778946270154336e+01
3.200000000000000000e+01,5.936497974249738263e+01,7.714094989518663681e+01,3.086286410852562412e+01
3.300000000000000000e+01,5.849248436662142581e+01,7.651782874244601373e+01,2.974959848776984117e+01
3.400000000000000000e+01,5.763280820827318962e+01,7.589974097303189637e+01,2.867648987700505714e+01
3.500000000000000000e+01,5.678576509149987572e+01,7.528664592880323880e+01,2.764208975808666935e+01
3.600000000000000000e+01,5.595117090701913298e+01,7.467850328004310256e+01,2.664500186289606631e+01
3.700000000000000000e+01,5.512884358057296197e+01,7.407527302280578851e+01,2.568388028861088301e+01
3.800000000000000000e+01,5.431860332223028820e+01,7.347691547628525655e+01,2.475742768096002422e+01
