x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.487547799733538056e+01,9.237598769859695835e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.952087370327454607e+01,8.533323103291336054e+01,6.925463119070833784e+01
1.500000000000000000e+01,8.343979093895140409e+01,7.882741500177937155e+01,5.763326600795585364e+01
2.000000000000000000e+01,7.625922995504969037e+01,7.281760318516568020e+01,4.796203941361032719e+01
2.500000000000000000e+01,6.791907208553494968e+01,6.726598016074179043e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.888771629723824930e+01,6.213761355862751401e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.998812907985020360e+01,5.740023425711945038e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.189458440715245757e+01,5.302403333632250337e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.490680095924707871e+01,4.898147451206122582e+01,1.914342731536748232e+01
5.000000000000000000e+01,2.904921896943145754e+01,4.524712086985308446e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.417457628727310137e+01,4.179747480870478427e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.011792947976201162e+01,3.861083018761329555e+01,1.103298238770542206e+01
6.500000000000000000e+01,1.674201366523025314e+01,3.566713574443581081e+01,9.181578154112399304e+00
7.000000000000000000e+01,1.393259787736726096e+01,3.294786892772189901e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.159461982853118300e+01,3.043591934762223516e+01,6.358668088117186201e+00
8.000000000000000000e+01,9.648969284224524046e+00,2.811548111251441284e+01,5.291643361287961866e+00
8.500000000000000000e+01,8.029811207678262619e+00,2.597195337389766223e+01,4.403672133066823591e+00
9.000000000000000000e+01,6.682358097706127431e+00,2.399184845375704001e+01,3.664708093787579557e+00
9.500000000000000000e+01,5.561016142357083858e+00,2.216270697630862685e+01,3.049746894603426739e+00
1.000000000000000000e+02,4.627842459710703515e+00,2.047301947011094470e+01,2.537980074568626510e+00
1.050000000000000000e+02,3.851261223425161973e+00,1.891215394724104826e+01,2.112090964107684155e+00
1.100000000000000000e+02,3.204995230538912221e+00,1.747028900384310646e+01,1.757668740336166158e+00
1.150000000000000000e+02,2.667176758953178517e+00,1.613835202109944333e+01,1.462720807605052187e+00
1.200000000000000000e+02,2.219607628652791487e+00,1.490796207776710069e+01,1.217267003674180614e+00
1.250000000000000000e+02,1.847143429334356268e+00,1.377137721506963608e+01,1.013001900656630205e+00
1.300000000000000000e+02,1.537181078533231382e+00,1.272144572212010516e+01,8.430137740007405123e-01
1.350000000000000000e+02,1.279232370738043523e+00,1.175156113534936075e+01,7.015507302546146740e-01
1.400000000000000000e+02,1.064569087661130897e+00,1.085562066878342335e+01,5.838260800710840526e-01
