x, current_density, J_max, J_min
0.000000000000000000e+00,8.305503110320454407e+10,8.617415000368266296e+10,2.109683327026950684e+11
1.000000000000000000e+00,8.225503836184036255e+10,8.524600779523262024e+10,2.054488253106490173e+11
2.000000000000000000e+00,8.146220685464700317e+10,8.432786218041384888e+10,2.000737232967019958e+11
3.000000000000000000e+00,8.067647645618815613e+10,8.341960549050561523e+10,1.948392486220286255e+11
4.000000000000000000e+00,7.989778752473211670e+10,8.252113121643757629e+10,1.897417220916109009e+11
5.000000000000000000e+00,7.912608089743998718e+10,8.163233399629968262e+10,1.847775607682142334e+11
6.000000000000000000e+00,7.836129788787979126e+10,8.075310960298661804e+10,1.799432754540213928e+11
7.000000000000000000e+00,7.760338028127777100e+10,7.988335493197540283e+10,1.752354682381531067e+11
8.000000000000000000e+00,7.685227033081175232e+10,7.902296798923452759e+10,1.706508301083529663e+11
9.000000000000000000e+00,7.610791075487222290e+10,7.817184787926338196e+10,1.661861386251566772e+11
1.000000000000000000e+01,7.537024473178068542e+10,7.732989479326045227e+10,1.618382556569114380e+11
1.100000000000000000e+01,7.463921589705345154e+10,7.649700999741902161e+10,1.576041251740536804e+11
1.200000000000000000e+01,7.391476834068840027e+10,7.567309582134887695e+10,1.534807711010941467e+11
1.300000000000000000e+01,7.319684660133151245e+10,7.485805564662274170e+10,1.494652952248012085e+11
1.400000000000000000e+01,7.248539566516702271e+10,7.405179389544602966e+10,1.455548751571116028e+11
1.500000000000000000e+01,7.178036095942126465e+10,7.325421601944877625e+10,1.417467623513371887e+11
1.600000000000000000e+01,7.108168835209799194e+10,7.246522848859802246e+10,1.380382801702728271e+11
1.700000000000000000e+01,7.038932414616795349e+10,7.168473878022991943e+10,1.344268220048482971e+11
1.800000000000000000e+01,6.970321507696694946e+10,7.091265536819970703e+10,1.309098494420010071e+11
1.900000000000000000e+01,6.902330830971249390e+10,7.014888771214872742e+10,1.274848904804822693e+11
2.000000000000000000e+01,6.834955143395996857e+10,6.939334624688699341e+10,1.241495377933431396e+11
2.100000000000000000e+01,6.768189246072372437e+10,6.864594237189000702e+10,1.209014470358779602e+11
2.200000000000000000e+01,6.702027982232500458e+10,6.790658844090888214e+10,1.177383351978373413e+11
2.300000000000000000e+01,6.636466236413166809e+10,6.717519775169221497e+10,1.146579789987509918e+11
2.400000000000000000e+01,6.571498934408715057e+10,6.645168453581879425e+10,1.116582133252339783e+11
2.500000000000000000e+01,6.507121042922193146e+10,6.573596394863964081e+10,1.087369297091768036e+11
2.600000000000000000e+01,6.443327569296976471e+10,6.502795205932857513e+10,1.058920748457505188e+11
2.700000000000000000e+01,6.380113560944728088e+10,6.432756584103980255e+10,1.031216491501847382e+11
2.800000000000000000e+01,6.317474105462214661e+10,6.363472316117158508e+10,1.004237053523042603e+11
2.900000000000000000e+01,6.255404329792213440e+10,6.294934277173470306e+10,9.779634712783641052e+10
3.000000000000000000e+01,6.193899400253678131e+10,6.227134429982474518e+10,9.523772776552726746e+10
3.100000000000000000e+01,6.132954522225616455e+10,6.160064823819694519e+10,9.274604886912963867e+10
3.200000000000000000e+01,6.072564939715132904e+10,6.093717593594260406e+10,9.031955909335067749e+10
3.300000000000000000e+01,6.012725935004118347e+10,6.028084958926582336e+10,8.795655291287040710e+10
3.400000000000000000e+01,5.953432828545766449e+10,5.963159223235966492e+10,8.565536942356620789e+10
3.500000000000000000e+01,5.894680978560459900e+10,5.898932772838057709e+10,8.341439117510054016e+10
3.600000000000000000e+01,5.836465780662936401e+10,5.835398076051999664e+10,8.123204303405128479e+10
3.700000000000000000e+01,5.778782667715841675e+10,5.772547682317214203e+10,7.910679107678575134e+10
3.800000000000000000e+01,5.721627109322747040e+10,5.710374221319685364e+10,7.703714151130012512e+10
3.900000000000000000e+01,5.664994611780545807e+10,5.648870402127673340e+10,7.502163962726647949e+10
4.000000000000000000e+01,5.608880717620915222e+10,5.588029012336711884e+10,7.305886877354953003e+10
4.100000000000000000e+01,5.553281005477249146e+10,5.527842917223834229e+10,7.114744936247418213e+10
4.200000000000000000e+01,5.498191089584577179e+10,5.468305058910897064e+10,6.928603790014442444e+10
4.300000000000000000e+01,5.443606619690007019e+10,5.409408455536924744e+10,6.747332604213131714e+10
4.400000000000000000e+01,5.389523280667373657e+10,5.351146200439360809e+10,6.570803967386720276e+10
4.500000000000000000e+01,5.335936792314546204e+10,5.293511461344136810e+10,6.398893801509900665e+10
