x, current_density, J_max, J_min
0.000000000000000000e+00,1.515900846220220032e+11,1.687016427689927368e+11,2.923518477048280640e+11
5.000000000000000000e+00,1.398634501285408630e+11,1.517346632625304260e+11,2.432933583934868469e+11
1.000000000000000000e+01,1.292409616130091400e+11,1.364741187904139709e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.195903017348127747e+11,1.227483865528790894e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.107794271438281708e+11,1.104031045217736359e+11,1.402179084226076660e+11
2.500000000000000000e+01,1.026802333045876007e+11,9.929943545771015930e+10,1.166884564433803711e+11
3.000000000000000000e+01,9.517168123153485107e+10,8.931250552175630188e+10,9.710739534140209961e+10
3.500000000000000000e+01,8.814266718178266907e+10,8.032999992201260376e+10,8.081216015199342346e+10
4.000000000000000000e+01,8.149486119175965881e+10,7.225089980146878052e+10,6.725136850259112549e+10
4.500000000000000000e+01,7.514560279032997131e+10,6.498434616195496368e+10,5.596616347050759888e+10
5.000000000000000000e+01,6.903073714320619202e+10,5.844861804767369080e+10,4.657468722717367554e+10
5.500000000000000000e+01,6.310703312375778961e+10,5.257021349678334045e+10,3.875916010308897400e+10
6.000000000000000000e+01,5.735361047723762512e+10,4.728302292525079346e+10,3.225512786740505981e+10
6.500000000000000000e+01,5.177171222993014526e+10,4.252758564670063782e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.638228963750516510e+10,3.825042116695134735e+10,2.233816984466276932e+10
7.500000000000000000e+01,4.122126213182929230e+10,3.440342773285717010e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.633289914546009064e+10,3.094334137142942810e+10,1.547021714067522812e+10
8.500000000000000000e+01,3.176234355249548721e+10,2.783124933549457550e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.754860958293708801e+10,2.503215248401226425e+10,1.071384182517637253e+10
9.500000000000000000e+01,2.371928342999562073e+10,2.251457167550493240e+10,8.915991396693733215e+09
1.000000000000000000e+02,2.028766712166998291e+10,2.025019374802881241e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.725244678953322220e+10,1.821355310431454086e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.459939735615186310e+10,1.638174532112697601e+10,5.138577038902958870e+09
1.150000000000000000e+02,1.230433037877664185e+10,1.473416956204413414e+10,4.276291307796353340e+09
1.200000000000000000e+02,1.033647503996544456e+10,1.325229689678344727e+10,3.558702576742664337e+09
1.250000000000000000e+02,8.661708485039697647e+09,1.191946192155340004e+10,2.961529773854685307e+09
1.300000000000000000e+02,7.215416070955473900e+09,1.072067533695574188e+10,2.464566344697368622e+09
1.350000000000000000e+02,6.004623616057756424e+09,9.642455375656131744e+09,2.050996522486080170e+09
1.400000000000000000e+02,4.997009793470192909e+09,8.672676184028692245e+09,1.706826332470483303e+09
1.450000000000000000e+02,4.158479943489899158e+09,7.800431452647540092e+09,1.420410077381987810e+09
1.500000000000000000e+02,3.460660706214090824e+09,7.015911761989491463e+09,1.182056281618326426e+09
1.550000000000000000e+02,2.879939950703097343e+09,6.310294263955840111e+09,9.836997604865504503e+08
1.600000000000000000e+02,2.396667811066564560e+09,5.675643458552037239e+09,8.186287183013732433e+08
1.650000000000000000e+02,1.994491793217908859e+09,5.104821949842112541e+09,6.812576411488422155e+08
1.700000000000000000e+02,1.659803454958642244e+09,4.591410177523381233e+09,5.669382996808384657e+08
1.750000000000000000e+02,1.381277936802181244e+09,4.129634221408506870e+09,4.718024668361498117e+08
1.800000000000000000e+02,1.149490762294809103e+09,3.714300866891212940e+09,3.926310285228374004e+08
1.850000000000000000e+02,9.565989417400833368e+08,3.340739201130354404e+09,3.267450583560395241e+08
1.900000000000000000e+02,7.960755887302025557e+08,3.004748083132584572e+09,2.719151707437758446e+08
1.950000000000000000e+02,6.624890696828314066e+08,2.702548896972893715e+09,2.262860850983400047e+08
2.000000000000000000e+02,5.513192134841351509e+08,2.430743056807244301e+09,1.883138486501869261e+08
2.050000000000000000e+02,4.588043623183727264e+08,2.186273785771168709e+09,1.567135936707477570e+08
2.100000000000000000e+02,3.818140883404965401e+08,1.966391738922996998e+09,1.304160613637156188e+08
2.150000000000000000e+02,3.177432693061222434e+08,1.768624083621211052e+09,1.085314213223816007e+08
2.200000000000000000e+02,2.644239389592100084e+08,1.590746689608350039e+09,9.031916231088910997e+07
2.250000000000000000e+02,2.200519294951246977e+08,1.430759116046212912e+09,7.516303556284913421e+07
2.300000000000000000e+02,1.831258238756863475e+08,1.286862114202066898e+09,6.255020275294347852e+07
2.350000000000000000e+02,1.523961523418667018e+08,1.157437392777111530e+09,5.205388307079210877e+07
2.400000000000000000e+02,1.268231140589291155e+08,1.041029418314447284e+09,4.331891222559129447e+07
2.450000000000000000e+02,1.055413933513992131e+08,9.363290460107102394e+08,3.604972474111963809e+07
2.500000000000000000e+02,8.783087998794955015e+07,8.421587968405635357e+08,3.000035289765995741e+07
2.550000000000000000e+02,7.309230278734600544e+07,7.574596154179674387e+08,2.496610391472797468e+07
2.600000000000000000e+02,6.082695206383715570e+07,6.812789596707807779e+08,2.077663375518538430e+07
2.650000000000000000e+02,5.061980477118205279e+07,6.127600883830457926e+08,1.729018318883384764e+07
2.700000000000000000e+02,4.212548135542765260e+07,5.511324261307604313e+08,1.438878108099784888e+07
2.750000000000000000e+02,3.505655913634330034e+07,4.957028972534863353e+08,1.197425259962473437e+07
2.800000000000000000e+02,2.917384677716565505e+07,4.458481314020909667e+08,9.964897270483473316e+06
2.850000000000000000e+02,2.427829076057549566e+07,4.010074530048313141e+08,8.292724475713913329e+06
2.900000000000000000e+02,2.020424000847715884e+07,3.606765758100644350e+08,6.901152853206289932e+06
2.950000000000000000e+02,1.681384074130436033e+07,3.244019315932913423e+08,5.743095751317271031e+06
3.000000000000000000e+02,1.399237191577817872e+07,2.917755692481594086e+08,4.779367956395060755e+06
3.050000000000000000e+02,1.164436340521028265e+07,2.624305668956997991e+08,3.977359781504015438e+06
3.100000000000000000e+02,9.690365574080049992e+06,2.360369054155579507e+08,3.309933651448292192e+06
3.150000000000000000e+02,8.064260938263927586e+06,2.122977569922170043e+08,2.754505847808167804e+06
3.200000000000000000e+02,6.711026945607160218e+06,1.909461469365445673e+08,2.292282342967663892e+06
3.250000000000000000e+02,5.584874176235194318e+06,1.717419512409128547e+08,1.907622866026043426e+06
