x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,8.994737174522867917e+01,8.929013675228951286e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.079492608480387617e+01,7.972728521242564170e+01,6.925463119070833784e+01
1.500000000000000000e+01,7.246115010331722317e+01,7.118860199506275421e+01,5.763326600795585364e+01
2.000000000000000000e+01,6.487289924846547251e+01,6.356440007343464771e+01,4.796203941361032719e+01
2.500000000000000000e+01,5.796475928935406330e+01,5.675673975134220939e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.167838440388834442e+01,5.067817054011452882e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.596180963016735177e+01,4.525060777882676177e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.076875353920675593e+01,4.040432956695657651e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.605792394481964180e+01,3.607708112418127655e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.179233759398491443e+01,3.221327507201589668e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.793866412461500204e+01,2.876327736419418457e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.446660496342786217e+01,2.568276969292932321e+01,1.103298238770542206e+01
6.500000000000000000e+01,2.134831886995013761e+01,2.293218018059215879e+01,9.181578154112399304e+00
7.000000000000000000e+01,1.855790690935649323e+01,2.047617504353217299e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.607097001899471067e+01,1.828320469800805625e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.386425127470775109e+01,1.632509847755241594e+01,5.291643361287961866e+00
8.500000000000000000e+01,1.191537191192198186e+01,1.457670275555248729e+01,4.403672133066823591e+00
9.000000000000000000e+01,1.020266496856097760e+01,1.301555782440756914e+01,3.664708093787579557e+00
9.500000000000000000e+01,8.705103512602486049e+00,1.162160938048684145e+01,3.049746894603426739e+00
1.000000000000000000e+02,7.402312789942889992e+00,1.037695090865360470e+01,2.537980074568626510e+00
1.050000000000000000e+02,6.274648651398119448e+00,9.265593657054756349e+00,2.112090964107684155e+00
1.100000000000000000e+02,5.303319681915398043e+00,8.273261247295653931e+00,1.757668740336166158e+00
1.150000000000000000e+02,4.470528554510219799e+00,7.387206281584464129e+00,1.462720807605052187e+00
1.200000000000000000e+02,3.759609560663511818e+00,6.596046591000488846e+00,1.217267003674180614e+00
1.250000000000000000e+02,3.155143554472922496e+00,5.889619021349068895e+00,1.013001900656630205e+00
