x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.052031430513730470e+01,8.990908210817016766e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.179476142357441404e+01,8.083643045533686688e+01,6.925463119070833784e+01
1.500000000000000000e+01,7.377596349186549674e+01,7.267929263140270280e+01,5.763326600795585364e+01
2.000000000000000000e+01,6.641867642519872561e+01,6.534528488760513198e+01,4.796203941361032719e+01
2.500000000000000000e+01,5.967973806414099869e+01,5.875134584341460453e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.351801853431346245e+01,5.282279577401066462e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.789436650529741257e+01,4.749249082428629265e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.277155214261229332e+01,4.270006257042275166e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.811420763522072264e+01,3.839123431668142672e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.388876622716005471e+01,3.451720638412511022e+01,1.593103912043601333e+01
5.500000000000000000e+01,3.006340068787035591e+01,3.103410342934960298e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.660796211980643378e+01,2.790247753382838880e+01,1.103298238770542206e+01
6.500000000000000000e+01,2.349391992914492988e+01,2.508686143610350783e+01,9.181578154112399304e+00
7.000000000000000000e+01,2.069430367670670279e+01,2.255536684694917682e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.818364738607611031e+01,2.027932329822253266e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.593793672116427196e+01,1.823295343518017830e+01,5.291643361287961866e+00
8.500000000000000000e+01,1.393455926157585978e+01,1.639308107478058218e+01,4.403672133066823591e+00
9.000000000000000000e+01,1.215225791081131845e+01,1.473886872358337818e+01,3.664708093787579557e+00
9.500000000000000000e+01,1.057108727822243743e+01,1.325158158250199492e+01,3.049746894603426739e+00
1.000000000000000000e+02,9.172372692717251752e+00,1.191437536564287214e+01,2.537980074568626510e+00
