x, current_density, J_max, J_min
0.000000000000000000e+00,1.494564043701428528e+11,1.629288280375362244e+11,2.923518477048280640e+11
5.000000000000000000e+00,1.386582295434822083e+11,1.470749419149528503e+11,2.432933583934868469e+11
1.000000000000000000e+01,1.284289727954389648e+11,1.327637275725282135e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.187508416147276154e+11,1.198450744188970642e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.096060229862411346e+11,1.081834784627045135e+11,1.402179084226076660e+11
2.500000000000000000e+01,1.009767609248460541e+11,9.765662100873982239e+10,1.166884564433803711e+11
3.000000000000000000e+01,9.284543115271655273e+10,8.815408565488485718e+10,9.710739534140209961e+10
3.500000000000000000e+01,8.519460845579560852e+10,7.957620013243438721e+10,8.081216015199342346e+10
4.000000000000000000e+01,7.800712331583296204e+10,7.183299084183009338e+10,6.725136850259112549e+10
4.500000000000000000e+01,7.126610505705343628e+10,6.484323911791430664e+10,5.596616347050759888e+10
5.000000000000000000e+01,6.495500944480711365e+10,5.853362932585210419e+10,4.657468722717367554e+10
5.500000000000000000e+01,5.905762950049794006e+10,5.283797985208450317e+10,3.875916010308897400e+10
6.000000000000000000e+01,5.355808919985585785e+10,4.769654892416232300e+10,3.225512786740505981e+10
6.500000000000000000e+01,4.844082074963445282e+10,4.305540797819244385e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.369052707837825012e+10,3.886587600113574219e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.929213221560212708e+10,3.508400891476293945e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.523072316014196777e+10,3.167013864540699005e+10,1.547021714067522812e+10
8.500000000000000000e+01,3.149148761451958084e+10,2.858845704480630493e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.805965255652664185e+10,2.580664029777669907e+10,1.071384182517637253e+10
9.500000000000000000e+01,2.492042889677437973e+10,2.329550987711741257e+10,8.915991396693733215e+09
1.000000000000000000e+02,2.205896739754928207e+10,2.102872648950076675e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.946033054652170181e+10,1.898251380213834763e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.710948417855629921e+10,1.713540905238751793e+10,5.138577038902958870e+09
1.150000000000000000e+02,1.499131135706059456e+10,1.546803792443802071e+10,4.276291307796353340e+09
1.200000000000000000e+02,1.309064944383714867e+10,1.396291133175582314e+10,3.558702576742664337e+09
1.250000000000000000e+02,1.139234954480510521e+10,1.260424197373167419e+10,2.961529773854685307e+09
1.300000000000000000e+02,9.881355776604095459e+09,1.137777874239369202e+10,2.464566344697368622e+09
1.350000000000000000e+02,8.542800242263944626e+09,1.027065724227277756e+10,2.050996522486080170e+09
1.400000000000000000e+02,7.362108396981052399e+09,9.271264855521152496e+09,1.706826332470483303e+09
1.450000000000000000e+02,6.325108757111951828e+09,8.369118936949400902e+09,1.420410077381987810e+09
1.500000000000000000e+02,5.418140724876070976e+09,7.554756861367639542e+09,1.182056281618326426e+09
1.550000000000000000e+02,4.628154666073986053e+09,6.819636769935238838e+09,9.836997604865504503e+08
1.600000000000000000e+02,3.942799219864654064e+09,6.156047974445793152e+09,8.186287183013732433e+08
1.650000000000000000e+02,3.350492014290981770e+09,5.557030079776233673e+09,6.812576411488422155e+08
1.700000000000000000e+02,2.840471354538782597e+09,5.016299976173906326e+09,5.669382996808384657e+08
1.750000000000000000e+02,2.402827881742485046e+09,4.528185935602417946e+09,4.718024668361498117e+08
1.800000000000000000e+02,2.028516524672275066e+09,4.087568120881593227e+09,3.926310285228374004e+08
1.850000000000000000e+02,1.709350175880508900e+09,3.689824883620786190e+09,3.267450583560395241e+08
1.900000000000000000e+02,1.437977351257690191e+09,3.330784287663628578e+09,2.719151707437758446e+08
1.950000000000000000e+02,1.207846615476171255e+09,3.006680349572675228e+09,2.262860850983400047e+08
2.000000000000000000e+02,1.013160789495426774e+09,2.714113537159634590e+09,1.883138486501869261e+08
2.050000000000000000e+02,8.488239419204226732e+08,2.450015111729497433e+09,1.567135936707477570e+08
2.100000000000000000e+02,7.103839602584333420e+08,2.211614940023733139e+09,1.304160613637156188e+08
2.150000000000000000e+02,5.939731623248335123e+08,1.996412438241405964e+09,1.085314213223816007e+08
2.200000000000000000e+02,4.962489999772748947e+08,1.802150343369549036e+09,9.031916231088910997e+07
2.250000000000000000e+02,4.143373537834063768e+08,1.626791036709753752e+09,7.516303556284913421e+07
2.300000000000000000e+02,3.450856952099373341e+08,1.468495171258036375e+09,6.255020275294347852e+07
2.350000000000000000e+02,2.871781328543716073e+08,1.325602378760169268e+09,5.205388307079210877e+07
2.400000000000000000e+02,2.389878257324669957e+08,1.196613854078412771e+09,4.331891222559129447e+07
2.450000000000000000e+02,1.988841569536106884e+08,1.080176634196771145e+09,3.604972474111963809e+07
2.500000000000000000e+02,1.655101374557496905e+08,9.750694069669424295e+08,3.000035289765995741e+07
2.550000000000000000e+02,1.377364895233045220e+08,8.801897007426552773e+08,2.496610391472797468e+07
2.600000000000000000e+02,1.146234353848385513e+08,7.945423205342257023e+08,2.077663375518538430e+07
2.650000000000000000e+02,9.538889792302514613e+07,7.172289093899393082e+08,1.729018318883384764e+07
2.700000000000000000e+02,7.938203750760191679e+07,6.474385255134093761e+08,1.438878108099784888e+07
2.750000000000000000e+02,6.606122951489584148e+07,5.844391362801047564e+08,1.197425259962473437e+07
2.800000000000000000e+02,5.497573735869359225e+07,5.275699399336420894e+08,9.964897270483473316e+06
2.850000000000000000e+02,4.575046090309925377e+07,4.762344344239652753e+08,8.292724475713913329e+06
2.900000000000000000e+02,3.807324418755254894e+07,4.298941606863365769e+08,6.901152853206289932e+06
2.950000000000000000e+02,3.168431299597089365e+07,3.880630547342667580e+08,5.743095751317271031e+06
3.000000000000000000e+02,2.636748486895138770e+07,3.503023493253901601e+08,4.779367956395060755e+06
3.050000000000000000e+02,2.194285413106914610e+07,3.162159717237624526e+08,3.977359781504015438e+06
3.100000000000000000e+02,1.826070441720291227e+07,2.854463892856220007e+08,3.309933651448292192e+06
3.150000000000000000e+02,1.519644271529779397e+07,2.576708592928924859e+08,2.754505847808167804e+06
3.200000000000000000e+02,1.264638350872259215e+07,2.325980436988553703e+08,2.292282342967663892e+06
3.250000000000000000e+02,1.052424036636277661e+07,2.099649532780013978e+08,1.907622866026043426e+06
3.300000000000000000e+02,8.758206266065627337e+06,1.895341891271903515e+08,1.587511682471983368e+06
3.350000000000000000e+02,7.288523858122721314e+06,1.710914525841742158e+08,1.321117180375956232e+06
3.400000000000000000e+02,6.065463454118598253e+06,1.544432974449746311e+08,1.099425360805380624e+06
3.450000000000000000e+02,5.047640321885569952e+06,1.394151009030784369e+08,9.149348308664532378e+05
