x, ell
0.000000000000000000e+00,1.282029744106424474e+01
5.000000000000000000e+00,1.335694993817262421e+01
1.000000000000000000e+01,1.392522781667322462e+01
1.500000000000000000e+01,1.452734341674841367e+01
2.000000000000000000e+01,1.516568580334214111e+01
2.500000000000000000e+01,1.584283646338888829e+01
3.000000000000000000e+01,1.656158652633700612e+01
3.500000000000000000e+01,1.732495566751673977e+01
4.000000000000000000e+01,1.813621287177781483e+01
4.500000000000000000e+01,1.899889925482398922e+01
5.000000000000000000e+01,1.991685316206709544e+01
5.500000000000000000e+01,2.089423778991632474e+01
6.000000000000000000e+01,2.193557160254959371e+01
6.500000000000000000e+01,2.304576184877279488e+01
7.000000000000000000e+01,2.423014151900014213e+01
7.500000000000000000e+01,2.549451012218330348e+01
8.000000000000000000e+01,2.684517870724856436e+01
8.500000000000000000e+01,2.828901960391225145e+01
9.000000000000000000e+01,2.983352141437202931e+01
9.500000000000000000e+01,3.148684985114812918e+01
1.000000000000000000e+02,3.325791508822590004e+01
1.050000000000000000e+02,3.515644637371298842e+01
1.100000000000000000e+02,3.719307474370498312e+01
1.150000000000000000e+02,3.937942478036503502e+01
1.200000000000000000e+02,4.172821647397042710e+01
1.250000000000000000e+02,4.425337838070711172e+01
1.300000000000000000e+02,4.697017341739817908e+01
1.350000000000000000e+02,4.989533880354453999e+01
1.400000000000000000e+02,5.304724185278679727e+01
1.450000000000000000e+02,5.644605353332167397e+01
1.500000000000000000e+02,6.011394196354419961e+01
1.550000000000000000e+02,6.407528828938588106e+01
1.600000000000000000e+02,6.835692770824569209e+01
1.650000000000000000e+02,7.298841876654019245e+01
1.700000000000000000e+02,7.800234447002426919e+01
1.750000000000000000e+02,8.343464921540132195e+01
1.800000000000000000e+02,8.932501608668448512e+01
1.850000000000000000e+02,9.571728966990244203e+01
1.900000000000000000e+02,1.026599502361424214e+02
1.950000000000000000e+02,1.102066459383701016e+02
2.000000000000000000e+02,1.184167905767316995e+02
2.050000000000000000e+02,1.273562355271774180e+02
2.100000000000000000e+02,1.370980256189889985e+02
2.150000000000000000e+02,1.477232501109683938e+02
2.200000000000000000e+02,1.593220014801004254e+02
2.250000000000000000e+02,1.719944565310914868e+02
2.300000000000000000e+02,1.858520963958536640e+02
2.350000000000000000e+02,2.010190843600196899e+02
2.400000000000000000e+02,2.176338231768842491e+02
2.450000000000000000e+02,2.358507166634871624e+02
2.500000000000000000e+02,2.558421639837436601e+02
2.550000000000000000e+02,2.778008191850635740e+02
2.600000000000000000e+02,3.019421533557642761e+02
2.650000000000000000e+02,3.285073623133594651e+02
2.700000000000000000e+02,3.577666691381911050e+02
2.750000000000000000e+02,3.900230782727342671e+02
2.800000000000000000e+02,4.256166464776238740e+02
2.850000000000000000e+02,4.649293458622680646e+02
2.900000000000000000e+02,5.083906057145971999e+02
2.950000000000000000e+02,5.564836332033225972e+02
3.000000000000000000e+02,6.097526285244933888e+02
3.050000000000000000e+02,6.688110280730220438e+02
3.100000000000000000e+02,7.343509301629309221e+02
3.150000000000000000e+02,8.071538821955017511e+02
3.200000000000000000e+02,8.881032365681847978e+02
3.250000000000000000e+02,9.781983157189134772e+02
3.300000000000000000e+02,1.078570665323096819e+03
3.350000000000000000e+02,1.190502719762512015e+03
3.400000000000000000e+02,1.315449256697701912e+03
3.450000000000000000e+02,1.455062079234334760e+03
3.500000000000000000e+02,1.611218436358674580e+03
3.550000000000000000e+02,1.786053776896372483e+03
3.600000000000000000e+02,1.981999531434793425e+03
3.650000000000000000e+02,2.201826733064048312e+03
3.700000000000000000e+02,2.448696424545687023e+03
3.750000000000000000e+02,2.726217960302421488e+03
3.800000000000000000e+02,3.038516500823114711e+03
3.850000000000000000e+02,3.390311219910056025e+03
3.900000000000000000e+02,3.699999999999999545e+03
3.950000000000000000e+02,3.699999999999999545e+03
4.000000000000000000e+02,3.699999999999999545e+03
4.050000000000000000e+02,3.699999999999999545e+03
4.100000000000000000e+02,3.699999999999999545e+03
4.150000000000000000e+02,3.699999999999999545e+03
4.200000000000000000e+02,3.699999999999999545e+03
4.250000000000000000e+02,3.699999999999999545e+03
4.300000000000000000e+02,3.699999999999999545e+03
