x, o_total, cc
0.000000000000000000e+00,5.579770772215235652e-01,5.689951805021603581e-01
5.000000000000000000e+00,5.363353723544324048e-01,5.470920373826633210e-01
1.000000000000000000e+01,5.152180001917343599e-01,5.257122725314855582e-01
1.500000000000000000e+01,4.946263121424490095e-01,5.048575426164345625e-01
2.000000000000000000e+01,4.745610508647239434e-01,4.845289122216147049e-01
2.500000000000000000e+01,4.550223543964206363e-01,4.647267711378805788e-01
3.000000000000000000e+01,4.360097617389047664e-01,4.454510104189572384e-01
3.500000000000000000e+01,4.175222198739966251e-01,4.267008527451468525e-01
4.000000000000000000e+01,3.995580921891056514e-01,4.084749573243598997e-01
4.500000000000000000e+01,3.821151682806906980e-01,3.907713993670827723e-01
5.000000000000000000e+01,3.651906751013598851e-01,3.735876878821649538e-01
5.500000000000000000e+01,3.487812894112019557e-01,3.569207756162368073e-01
6.000000000000000000e+01,3.328831514892894305e-01,3.407670729151665023e-01
6.500000000000000000e+01,3.174918800567869681e-01,3.251224196459906457e-01
7.000000000000000000e+01,3.026025883587041831e-01,3.099822915521296407e-01
7.500000000000000000e+01,2.882099013471000615e-01,2.953414537762215630e-01
8.000000000000000000e+01,2.743079739045015675e-01,2.811943302391120003e-01
8.500000000000000000e+01,2.608905100424296908e-01,2.675348539413993643e-01
9.000000000000000000e+01,2.479507830063021889e-01,2.543565059180964427e-01
9.500000000000000000e+01,2.354816562145878589e-01,2.416523627360651627e-01
1.000000000000000000e+02,2.234756049569744107e-01,2.294150931374777658e-01
1.050000000000000000e+02,2.119247387734811694e-01,2.176369889007209735e-01
1.100000000000000000e+02,2.008208244339473036e-01,2.063099883175563698e-01
1.150000000000000000e+02,1.901553094351592366e-01,1.954256990174521036e-01
1.200000000000000000e+02,1.799193459310746424e-01,1.849754252621176598e-01
1.250000000000000000e+02,1.701038150101880086e-01,1.749501727341017387e-01
1.300000000000000000e+02,1.606993512330572305e-01,1.653406398403845790e-01
1.350000000000000000e+02,1.516963673424138459e-01,1.561375562449499599e-01
1.400000000000000000e+02,1.430850790581080778e-01,1.473310270042055836e-01
1.450000000000000000e+02,1.348555298694097959e-01,1.389112527050447299e-01
1.500000000000000000e+02,1.269976157379048565e-01,1.308682014543885996e-01
1.550000000000000000e+02,1.195011096253948968e-01,1.231917073496728576e-01
1.600000000000000000e+02,1.123556857628285055e-01,1.158714936087208436e-01
1.650000000000000000e+02,1.055509435783560102e-01,1.088971965648070361e-01
1.700000000000000000e+02,9.907643120510309376e-02,1.022583947716732278e-01
1.750000000000000000e+02,9.292166849218692903e-02,9.594460717105915415e-02
1.800000000000000000e+02,8.707616944583124186e-02,8.994535987340968042e-02
1.850000000000000000e+02,8.152946403116341501e-02,8.425017449726618368e-02
1.900000000000000000e+02,7.627111926935890851e-02,7.884859628472999649e-02
1.950000000000000000e+02,7.129075956922227564e-02,7.373021963379509935e-02
2.000000000000000000e+02,6.657808623701653994e-02,6.888470597279805485e-02
2.050000000000000000e+02,6.212289611334831374e-02,6.430180251838127359e-02
2.100000000000000000e+02,5.791509929114094235e-02,5.997136205756246896e-02
2.150000000000000000e+02,5.394473587414742866e-02,5.588335713693924622e-02
2.200000000000000000e+02,5.020199174102750461e-02,5.202789894196789555e-02
2.250000000000000000e+02,4.667721328569226363e-02,4.839525173500620892e-02
2.300000000000000000e+02,4.336092111036924518e-02,4.497584706004943700e-02
2.350000000000000000e+02,4.024382265361058086e-02,4.176029690332595801e-02
2.400000000000000000e+02,3.731682374121778056e-02,3.873940579152016644e-02
2.450000000000000000e+02,3.457103905374379199e-02,3.590418181464286040e-02
2.500000000000000000e+02,3.199780150981693799e-02,3.324584656693321122e-02
2.550000000000000000e+02,2.958867056996872247e-02,3.075584400580597122e-02
2.600000000000000000e+02,2.733543947090485982e-02,2.842584823522679299e-02
2.650000000000000000e+02,2.523014140519586751e-02,2.624777022576100030e-02
2.700000000000000000e+02,2.326505466615181802e-02,2.421376348883789997e-02
2.750000000000000000e+02,2.143270678215216177e-02,2.231622872754532652e-02
2.800000000000000000e+02,1.972587766890145783e-02,2.054781749058959966e-02
2.850000000000000000e+02,1.813760183195239212e-02,1.890143485998762099e-02
2.900000000000000000e+02,1.666116965535839947e-02,1.737024120664235755e-02
2.950000000000000000e+02,1.529012781547565633e-02,1.594765305120438015e-02
3.000000000000000000e+02,1.401827886171584485e-02,1.462734307053914669e-02
3.050000000000000000e+02,1.283968000844962556e-02,1.340323929268941866e-02
3.100000000000000000e+02,1.174864118427253017e-02,1.226952352543033212e-02
3.150000000000000000e+02,1.073972238646995862e-02,1.122062906534941618e-02
3.200000000000000000e+02,9.807730389760047768e-03,1.025123773583924702e-02
3.250000000000000000e+02,8.947714859258772482e-03,9.356276303466089239e-03
3.300000000000000000e+02,8.154963918111955701e-03,8.530912322880135693e-03
3.350000000000000000e+02,7.424999220386131922e-03,7.770549460772243136e-03
3.400000000000000000e+02,6.753570579621094583e-03,7.070822349373801635e-03
3.450000000000000000e+02,6.136650202939413976e-03,6.427591019657698940e-03
3.500000000000000000e+02,5.570426579802480183e-03,5.836934963750340169e-03
3.550000000000000000e+02,5.051298073421197146e-03,5.295146875128275109e-03
3.600000000000000000e+02,4.575866261495483735e-03,4.798726113972143908e-03
3.650000000000000000e+02,4.140929071394948771e-03,4.344371943609282374e-03
3.700000000000000000e+02,3.743473753129167737e-03,3.928976582319395651e-03
3.750000000000000000e+02,3.380669731515170695e-03,3.549618112930913796e-03
3.800000000000000000e+02,3.049861376858606886e-03,3.203553290624576964e-03
3.850000000000000000e+02,2.748560731248999005e-03,2.888210287211344113e-03
3.900000000000000000e+02,2.474440225254101455e-03,2.601181407889340512e-03
3.950000000000000000e+02,2.225325417408456109e-03,2.340215814134296093e-03
4.000000000000000000e+02,1.999187786450328397e-03,2.103212283964048593e-03
4.050000000000000000e+02,1.794137603792534752e-03,1.888212038363549974e-03
4.100000000000000000e+02,1.608416911237220328e-03,1.693391660184495866e-03
4.150000000000000000e+02,1.440392626482893314e-03,1.517056129364132604e-03
4.200000000000000000e+02,1.288549796542246603e-03,1.357631995860329082e-03
4.250000000000000000e+02,1.151485016808613364e-03,1.213660709292384895e-03
4.300000000000000000e+02,1.027900031192401954e-03,1.083792121925561533e-03
4.350000000000000000e+02,9.165955265101185731e-04,9.667781793562827070e-04
4.400000000000000000e+02,8.164651321594302603e-04,8.614668110571979329e-04
4.450000000000000000e+02,7.264896340640230503e-04,7.667960308377119770e-04
4.500000000000000000e+02,6.457314099302851121e-04,6.817882552754852242e-04
4.550000000000000000e+02,5.733290910305878247e-04,6.055448462853041652e-04
4.600000000000000000e+02,5.084924540202986074e-04,5.372408822196054470e-04
4.650000000000000000e+02,4.504975447111581304e-04,4.761201602440865701e-04
4.700000000000000000e+02,3.986820342643181375e-04,4.214904312052226293e-04
4.750000000000000000e+02,3.524408069330419585e-04,3.727188668055306372e-04
4.800000000000000000e+02,3.112217772772143606e-04,3.292277576273425601e-04
4.850000000000000000e+02,2.745219336879005509e-04,2.904904393956247218e-04
4.900000000000000000e+02,2.418836040975583007e-04,2.560274438430044843e-04
4.950000000000000000e+02,2.128909389067304696e-04,2.254028696325918843e-04
5.000000000000000000e+02,1.871666054267993005e-04,1.982209680026021572e-04
5.050000000000000000e+02,1.643686875158312081e-04,1.741229371166099762e-04
5.100000000000000000e+02,1.441877835651838679e-04,1.527839185293656632e-04
5.150000000000000000e+02,1.263442955725333763e-04,1.339101887047922676e-04
5.200000000000000000e+02,1.105859017060925234e-04,1.172365381440520257e-04
5.250000000000000000e+02,9.668520451859860347e-05,1.025238303910759499e-04
5.300000000000000000e+02,8.443754680157177254e-05,8.955673297419077688e-05
5.350000000000000000e+02,7.365898697374258014e-05,7.814161220883516362e-05
5.400000000000000000e+02,6.418442586581904366e-05,6.810458372119104981e-05
