x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,9.200134806439670854e+01,9.140497950669484339e+01,8.633353589349992774e+01
8.000000000000000000e+00,8.458555934424607869e+01,8.354870278619304713e+01,7.453479419874238943e+01
1.200000000000000000e+01,7.770347897188985087e+01,7.636767465982914871e+01,6.434852330271755250e+01
1.600000000000000000e+01,7.131103026103454567e+01,6.980385737255622303e+01,5.555435546248882162e+01
2.000000000000000000e+01,6.536884580370470132e+01,6.380420152626751218e+01,4.796203941361032719e+01
2.400000000000000000e+01,5.984191783602743442e+01,5.832021732949510806e+01,4.140732451240383938e+01
2.800000000000000000e+01,5.469923998489767314e+01,5.330758269828489659e+01,3.574840737045416716e+01
3.200000000000000000e+01,4.991344543686677326e+01,4.872578504088171059e+01,3.086286410852562412e+01
3.600000000000000000e+01,4.546044445867424599e+01,4.453779383109411327e+01,2.664500186289606631e+01
4.000000000000000000e+01,4.131906270602683406e+01,4.070976132404557291e+01,2.300357224712710291e+01
4.400000000000000000e+01,3.747068096660508019e+01,3.721074899546824355e+01,1.985979730276065780e+01
4.800000000000000000e+01,3.389887694004109875e+01,3.401247749359540506e+01,1.714566523275520282e+01
5.200000000000000000e+01,3.058907036119679645e+01,3.108909808274007247e+01,1.480245904790005085e+01
5.600000000000000000e+01,2.752817415001013046e+01,2.841698373134483191e+01,1.277948629523941726e+01
6.000000000000000000e+01,2.470425615002639219e+01,2.597453815605654626e+01,1.103298238770542206e+01
6.400000000000000000e+01,2.210621811165201223e+01,2.374202127850212207e+01,9.525163809813189886e+00
6.800000000000000000e+01,1.972350048163889724e+01,2.170138968408999247e+01,8.223410716659733666e+00
7.200000000000000000e+01,1.754582280336511957e+01,1.983615079341045018e+01,7.099561242737349787e+00
7.600000000000000000e+01,1.556296964911199154e+01,1.813122956763390903e+01,6.129302253779657761e+00
8.000000000000000000e+01,1.376463066195015372e+01,1.657284667060756789e+01,5.291643361287961866e+00
8.400000000000000000e+01,1.214030039924987214e+01,1.514840710294480886e+01,4.568462820673548030e+00
8.800000000000000000e+01,1.067923949393840211e+01,1.384639840803741073e+01,3.944115489067396396e+00
9.200000000000000000e+01,9.370493763890488381e+00,1.265629762728191565e+01,3.405094361435090367e+00
9.600000000000000000e+01,8.202963105725597615e+00,1.156848625252333918e+01,2.939738362737104982e+00
1.000000000000000000e+02,7.165508138499790292e+00,1.057417248835376888e+01,2.537980074568626510e+00
1.040000000000000000e+02,6.247080263355207386e+00,9.665320195982326723e+00,2.191127938647580820e+00
1.080000000000000000e+02,5.436860380894565914e+00,8.834583944394086785e+00,1.891678225384814116e+00
1.120000000000000000e+02,4.724392863598383840e+00,8.075249643875167749e+00,1.633152699702120403e+00
1.160000000000000000e+02,4.099704087045007661e+00,7.381180282098545931e+00,1.409958472192993195e+00
1.200000000000000000e+02,3.553398265474004614e+00,6.746766324204375387e+00,1.217267003674180614e+00
1.240000000000000000e+02,3.076726883588921435e+00,6.166880376003598840e+00,1.050909645536780568e+00
1.280000000000000000e+02,2.661631158882678871e+00,5.636835743888474859e+00,9.072874560377490738e-01
1.320000000000000000e+02,2.300759393270471964e+00,5.152348556527310386e+00,7.832933415155723944e-01
1.360000000000000000e+02,1.987417621000900247e+00,4.709503142207275062e+00,6.762448381487415894e-01
1.400000000000000000e+02,1.715973992957096961e+00,4.304720382001711698e+00,5.838260800710840526e-01
1.440000000000000000e+02,1.481461023681430511e+00,3.934728782989180385e+00,5.040376983937829847e-01
1.480000000000000000e+02,1.278997685103215431e+00,3.596538037735283577e+00,4.351535672595674420e-01
1.520000000000000000e+02,1.104203925955162591e+00,3.287414856342421032e+00,3.756834611818838932e-01
1.560000000000000000e+02,9.532982931054365672e-01,3.004860875739831627e+00,3.243408158054045809e-01
1.600000000000000000e+02,8.230161243554131589e-01,2.746592467674684013e+00,2.800148946306296738e-01
1.640000000000000000e+02,7.105389213933830383e-01,2.510522282210469136e+00,2.417467595630805877e-01
1.680000000000000000e+02,6.134333749662419510e-01,2.294742377565486713e+00,2.087085254387651412e-01
1.720000000000000000e+02,5.295987231559279307e-01,2.097508799945176250e+00,1.801854497224706919e-01
1.760000000000000000e+02,4.572213039171613147e-01,1.917227488741009234e+00,1.555604699110134381e-01
1.800000000000000000e+02,3.947353186765151789e-01,1.752441393180439011e+00,1.343008541267219358e-01
1.840000000000000000e+02,3.407889581602401297e-01,1.601818696303418443e+00,1.159466761027704435e-01
1.880000000000000000e+02,2.942151576235904065e-01,1.464142051090546737e+00,1.001008652305054036e-01
1.920000000000000000e+02,2.540063488055268603e-01,1.338298741748215281e+00,8.642061641348235124e-02
1.960000000000000000e+02,2.192926623994700119e-01,1.223271690633311648e+00,7.460997389071773178e-02
2.000000000000000000e+02,1.893231094751020027e-01,1.118131238134577377e+00,6.441342858907370128e-02
2.040000000000000000e+02,1.634493347342396985e-01,1.022027629074864219e+00,5.561039049118188249e-02
2.080000000000000000e+02,1.411115901229646474e-01,9.341841449086384364e-01,4.801041643521997138e-02
2.120000000000000000e+02,1.218266253540029181e-01,8.538908262085337375e-01,4.144909010571941332e-02
2.160000000000000000e+02,1.051772333669583198e-01,7.804987347054579416e-01,3.578446508395038972e-02
2.200000000000000000e+02,9.080322455444173047e-02,7.134147085075359662e-01,3.089399400754925390e-02
2.240000000000000000e+02,7.839363449235448034e-02,6.520965681090603594e-01,2.667187740544324503e-02
2.280000000000000000e+02,6.767999659786820554e-02,5.960487344439466817e-01,2.302677485329863993e-02
2.320000000000000000e+02,5.843053417731716714e-02,5.448182235684037034e-01,1.987982893308799098e-02
2.360000000000000000e+02,5.044514621552467770e-02,4.979909856014380076e-01,1.716295924751390020e-02
2.400000000000000000e+02,4.355107843071605311e-02,4.551885583341823138e-01,1.481738958233917713e-02
2.440000000000000000e+02,3.759918594298152644e-02,4.160650084621788092e-01,1.279237635354850758e-02
