x, lambda_eff
0.000000000000000000e+00,9.112710336772106245e+01
5.000000000000000000e-01,9.110273967229097991e+01
1.000000000000000000e+00,9.107836142084755693e+01
1.500000000000000000e+00,9.105396863563466070e+01
2.000000000000000000e+00,9.102956133889568946e+01
2.500000000000000000e+00,9.100513955287361512e+01
3.000000000000000000e+00,9.098070329981123905e+01
3.500000000000000000e+00,9.095625260195060946e+01
4.000000000000000000e+00,9.093178748153363244e+01
4.500000000000000000e+00,9.090730796080158882e+01
5.000000000000000000e+00,9.088281406199537571e+01
5.500000000000000000e+00,9.085830580735542128e+01
6.000000000000000000e+00,9.083378321912171316e+01
6.500000000000000000e+00,9.080924631953371318e+01
7.000000000000000000e+00,9.078469513083035736e+01
7.500000000000000000e+00,9.076012967525014119e+01
8.000000000000000000e+00,9.073554997503097752e+01
8.500000000000000000e+00,9.071095605241022497e+01
9.000000000000000000e+00,9.068634792962473057e+01
9.500000000000000000e+00,9.066172562891081554e+01
1.000000000000000000e+01,9.063708917250416164e+01
1.050000000000000000e+01,9.061243858263983952e+01
1.100000000000000000e+01,9.058777388155242249e+01
1.150000000000000000e+01,9.056309509147578751e+01
1.200000000000000000e+01,9.053840223464324310e+01
1.250000000000000000e+01,9.051369533328740147e+01
1.300000000000000000e+01,9.048897440964030636e+01
1.350000000000000000e+01,9.046423948593324837e+01
1.400000000000000000e+01,9.043949058439693545e+01
1.450000000000000000e+01,9.041472772726139340e+01
1.500000000000000000e+01,9.038995093675580961e+01
1.550000000000000000e+01,9.036516023510885987e+01
1.600000000000000000e+01,9.034035564454833889e+01
1.650000000000000000e+01,9.031553718730140190e+01
1.700000000000000000e+01,9.029070488559440832e+01
1.750000000000000000e+01,9.026585876165302125e+01
1.800000000000000000e+01,9.024099883770207953e+01
1.850000000000000000e+01,9.021612513596562621e+01
1.900000000000000000e+01,9.019123767866696539e+01
1.950000000000000000e+01,9.016633648802859113e+01
2.000000000000000000e+01,9.014142158627211643e+01
2.050000000000000000e+01,9.011649299561840110e+01
2.100000000000000000e+01,9.009155073828738125e+01
2.150000000000000000e+01,9.006659483649823983e+01
2.200000000000000000e+01,9.004162531246920764e+01
2.250000000000000000e+01,9.001664218841762022e+01
2.300000000000000000e+01,8.999164548656001728e+01
2.350000000000000000e+01,8.996663522911197219e+01
2.400000000000000000e+01,8.994161143828816307e+01
2.450000000000000000e+01,8.991657413630227325e+01
2.500000000000000000e+01,8.989152334536716182e+01
2.550000000000000000e+01,8.986645908769459368e+01
2.600000000000000000e+01,8.984138138549552366e+01
2.650000000000000000e+01,8.981629026097982660e+01
2.700000000000000000e+01,8.979118573635638256e+01
2.750000000000000000e+01,8.976606783383311949e+01
2.800000000000000000e+01,8.974093657561698478e+01
2.850000000000000000e+01,8.971579198391371790e+01
2.900000000000000000e+01,8.969063408092824830e+01
2.950000000000000000e+01,8.966546288886434013e+01
3.000000000000000000e+01,8.964027842992467754e+01
3.050000000000000000e+01,8.961508072631092148e+01
3.100000000000000000e+01,8.958986980022361024e+01
3.150000000000000000e+01,8.956464567386217368e+01
3.200000000000000000e+01,8.953940836942503267e+01
3.250000000000000000e+01,8.951415790910927228e+01
3.300000000000000000e+01,8.948889431511103965e+01
3.350000000000000000e+01,8.946361760962523135e+01
3.400000000000000000e+01,8.943832781484566397e+01
3.450000000000000000e+01,8.941302495296488928e+01
3.500000000000000000e+01,8.938770904617427959e+01
3.550000000000000000e+01,8.936238011666412717e+01
3.600000000000000000e+01,8.933703818662333163e+01
3.650000000000000000e+01,8.931168327823975517e+01
3.700000000000000000e+01,8.928631541369990998e+01
3.750000000000000000e+01,8.926093461518904348e+01
3.800000000000000000e+01,8.923554090489122359e+01
3.850000000000000000e+01,8.921013430498919661e+01
3.900000000000000000e+01,8.918471483766440144e+01
3.950000000000000000e+01,8.915928252509709750e+01
4.000000000000000000e+01,8.913383738946613732e+01
4.050000000000000000e+01,8.910837945294898077e+01
4.100000000000000000e+01,8.908290873772195084e+01
4.150000000000000000e+01,8.905742526595986419e+01
4.200000000000000000e+01,8.903192905983621586e+01
4.250000000000000000e+01,8.900642014152320769e+01
4.300000000000000000e+01,8.898089853319154940e+01
4.350000000000000000e+01,8.895536425701061489e+01
4.400000000000000000e+01,8.892981733514838538e+01
4.450000000000000000e+01,8.890425778977137838e+01
4.500000000000000000e+01,8.887868564304469032e+01
4.550000000000000000e+01,8.885310091713202496e+01
4.600000000000000000e+01,8.882750363419556550e+01
4.650000000000000000e+01,8.880189381639604562e+01
