x, lambda_eff
0.000000000000000000e+00,9.169519102675890565e+01
5.000000000000000000e+00,9.136317300656632767e+01
1.000000000000000000e+01,9.102993292047594309e+01
1.500000000000000000e+01,9.069550200226595393e+01
2.000000000000000000e+01,9.035991147871322937e+01
2.500000000000000000e+01,9.002319256781383672e+01
3.000000000000000000e+01,8.968537647702430604e+01
3.500000000000000000e+01,8.934649440152452371e+01
4.000000000000000000e+01,8.900657752250305066e+01
4.500000000000000000e+01,8.866565700546551909e+01
5.000000000000000000e+01,8.832376399856718763e+01
5.500000000000000000e+01,8.798092963097020913e+01
6.000000000000000000e+01,8.763718501122679072e+01
6.500000000000000000e+01,8.729256122568853016e+01
7.000000000000000000e+01,8.694708933694340658e+01
7.500000000000000000e+01,8.660080038228072397e+01
8.000000000000000000e+01,8.625372537218522950e+01
8.500000000000000000e+01,8.590589528886090420e+01
9.000000000000000000e+01,8.555734108478564792e+01
9.500000000000000000e+01,8.520809368129749828e+01
1.000000000000000000e+02,8.485818396721325030e+01
1.050000000000000000e+02,8.450764279748023000e+01
1.100000000000000000e+02,8.415650099186240141e+01
1.150000000000000000e+02,8.380478933366137539e+01
1.200000000000000000e+02,8.345253856847331519e+01
1.250000000000000000e+02,8.309977940298252008e+01
1.300000000000000000e+02,8.274654250379262521e+01
1.350000000000000000e+02,8.239285849629628444e+01
1.400000000000000000e+02,8.203875796358417460e+01
1.450000000000000000e+02,8.168427144539400331e+01
1.500000000000000000e+02,8.132942943710082773e+01
1.550000000000000000e+02,8.097426238874908222e+01
1.600000000000000000e+02,8.061880070412743748e+01
1.650000000000000000e+02,8.026307473988720176e+01
1.700000000000000000e+02,7.990711480470517358e+01
1.750000000000000000e+02,7.955095115849178455e+01
1.800000000000000000e+02,7.919461401164546999e+01
1.850000000000000000e+02,7.883813352435373645e+01
1.900000000000000000e+02,7.848153980594227619e+01
1.950000000000000000e+02,7.812486291427242691e+01
2.000000000000000000e+02,7.776813285518807106e+01
2.050000000000000000e+02,7.741137958201285585e+01
2.100000000000000000e+02,7.705463299509798958e+01
2.150000000000000000e+02,7.669792294142210665e+01
