x, lambda_eff
0.000000000000000000e+00,6.949630689434212627e+01
5.000000000000000000e+00,6.879057156211229085e+01
1.000000000000000000e+01,6.808758784167370948e+01
1.500000000000000000e+01,6.738750583031048791e+01
2.000000000000000000e+01,6.669047524095591939e+01
2.500000000000000000e+01,6.599664532671259565e+01
3.000000000000000000e+01,6.530616480429993942e+01
3.500000000000000000e+01,6.461918177641541661e+01
4.000000000000000000e+01,6.393584365299347638e+01
4.500000000000000000e+01,6.325629707134385171e+01
5.000000000000000000e+01,6.258068781514888457e+01
5.500000000000000000e+01,6.190916073229687555e+01
6.000000000000000000e+01,6.124185965152699396e+01
6.500000000000000000e+01,6.057892729785959318e+01
7.000000000000000000e+01,5.992050520678418479e+01
7.500000000000000000e+01,5.926673363717671350e+01
8.000000000000000000e+01,5.861775148291700788e+01
8.500000000000000000e+01,5.797369618317753748e+01
9.000000000000000000e+01,5.733470363135472780e+01
9.500000000000000000e+01,5.670090808261569748e+01
1.000000000000000000e+02,5.607244206003534259e+01
1.050000000000000000e+02,5.544943625930046949e+01
1.100000000000000000e+02,5.483201945196280036e+01
1.150000000000000000e+02,5.422031838722593733e+01
1.200000000000000000e+02,5.361445769225756663e+01
1.250000000000000000e+02,5.301455977102524741e+01
1.300000000000000000e+02,5.242074470166160438e+01
1.350000000000000000e+02,5.183313013237427214e+01
1.400000000000000000e+02,5.125183117592680304e+01
1.450000000000000000e+02,5.067696030272855268e+01
1.500000000000000000e+02,5.010862723258568252e+01
1.550000000000000000e+02,4.954693882517978665e+01
1.600000000000000000e+02,4.899199896935855492e+01
1.650000000000000000e+02,4.844390847134008737e+01
1.700000000000000000e+02,4.790276494195368429e+01
1.750000000000000000e+02,4.736866268306027905e+01
1.800000000000000000e+02,4.684169257332018788e+01
1.850000000000000000e+02,4.632194195349931221e+01
1.900000000000000000e+02,4.580949451153186658e+01
1.950000000000000000e+02,4.530443016758455599e+01
2.000000000000000000e+02,4.480682495939580434e+01
2.050000000000000000e+02,4.431675092819291706e+01
2.100000000000000000e+02,4.383427600552024472e+01
2.150000000000000000e+02,4.335946390134168382e+01
2.200000000000000000e+02,4.289237399381165972e+01
2.250000000000000000e+02,4.243306122113910561e+01
2.300000000000000000e+02,4.198157597599839619e+01
2.350000000000000000e+02,4.153796400297030544e+01
2.400000000000000000e+02,4.110226629952305899e+01
2.450000000000000000e+02,4.067451902106868289e+01
2.500000000000000000e+02,4.025475339065300062e+01
2.550000000000000000e+02,3.984299561385700628e+01
2.600000000000000000e+02,3.943926679950390479e+01
2.650000000000000000e+02,3.904358288677835986e+01
2.700000000000000000e+02,3.865595457937180157e+01
2.750000000000000000e+02,3.827638728727100670e+01
2.800000000000000000e+02,3.790488107680335617e+01
2.850000000000000000e+02,3.754143062954432963e+01
2.900000000000000000e+02,3.718602521067678168e+01
2.950000000000000000e+02,3.683864864737072509e+01
3.000000000000000000e+02,3.649927931772294443e+01
3.050000000000000000e+02,3.616789015076109592e+01
3.100000000000000000e+02,3.584444863797403968e+01
3.150000000000000000e+02,3.552891685678111600e+01
3.200000000000000000e+02,3.522125150629692314e+01
3.250000000000000000e+02,3.492140395568603140e+01
3.300000000000000000e+02,3.462932030533365690e+01
3.350000000000000000e+02,3.434494146098472100e+01
3.400000000000000000e+02,3.406820322092546860e+01
3.450000000000000000e+02,3.379903637619936774e+01
3.500000000000000000e+02,3.353736682376398193e+01
3.550000000000000000e+02,3.328311569240783996e+01
3.600000000000000000e+02,3.303619948115799332e+01
3.650000000000000000e+02,3.279653020982064504e+01
3.700000000000000000e+02,3.256401558120948891e+01
3.750000000000000000e+02,3.233855915453197838e+01
3.800000000000000000e+02,3.212006052932144229e+01
3.850000000000000000e+02,3.190841553922607332e+01
3.900000000000000000e+02,3.170351645489390791e+01
3.950000000000000000e+02,3.150525219512746133e+01
4.000000000000000000e+02,3.131350854542370854e+01
4.050000000000000000e+02,3.112816838296466315e+01
4.100000000000000000e+02,3.094911190708259241e+01
4.150000000000000000e+02,3.077621687419105712e+01
4.200000000000000000e+02,3.060935883615021069e+01
4.250000000000000000e+02,3.044841138102098910e+01
4.300000000000000000e+02,3.029324637515907526e+01
4.350000000000000000e+02,3.014373420560498928e+01
4.400000000000000000e+02,2.999974402174156296e+01
4.450000000000000000e+02,2.986114397521335917e+01
4.500000000000000000e+02,2.972780145713492317e+01
4.550000000000000000e+02,2.959958333165387145e+01
4.600000000000000000e+02,2.947635616498176248e+01
4.650000000000000000e+02,2.935798644905809596e+01
4.700000000000000000e+02,2.924434081907110894e+01
4.750000000000000000e+02,2.913528626412131928e+01
4.800000000000000000e+02,2.903069033038009295e+01
4.850000000000000000e+02,2.893042131616396162e+01
4.900000000000000000e+02,2.883434845841608052e+01
4.950000000000000000e+02,2.874234211015761531e+01
5.000000000000000000e+02,2.865427390854319967e+01
5.050000000000000000e+02,2.857001693322547098e+01
5.100000000000000000e+02,2.848944585480308334e+01
5.150000000000000000e+02,2.841243707319389245e+01
5.200000000000000000e+02,2.833886884583985832e+01
5.250000000000000000e+02,2.826862140571181570e+01
5.300000000000000000e+02,2.820157706914039153e+01
5.350000000000000000e+02,2.813762033355390813e+01
5.400000000000000000e+02,2.807663796525401878e+01
5.450000000000000000e+02,2.801851907740618230e+01
5.500000000000000000e+02,2.796315519846341147e+01
5.550000000000000000e+02,2.791044033127898416e+01
5.600000000000000000e+02,2.786027100319654437e+01
5.650000000000000000e+02,2.781254630743441680e+01
5.700000000000000000e+02,2.776716793610490441e+01
5.750000000000000000e+02,2.772404020522936463e+01
5.800000000000000000e+02,2.768307007212609960e+01
5.850000000000000000e+02,2.764416714555985166e+01
5.900000000000000000e+02,2.760724368905105663e+01
5.950000000000000000e+02,2.757221461774797433e+01
6.000000000000000000e+02,2.753899748926770030e+01
6.050000000000000000e+02,2.750751248891139156e+01
6.100000000000000000e+02,2.747768240965647024e+01
6.150000000000000000e+02,2.744943262732350320e+01
6.200000000000000000e+02,2.742269107130824324e+01
6.250000000000000000e+02,2.739738819126072755e+01
6.300000000000000000e+02,2.737345692008289788e+01
6.350000000000000000e+02,2.735083263360473538e+01
6.400000000000000000e+02,2.732945310728606714e+01
6.450000000000000000e+02,2.730925847027796749e+01
6.500000000000000000e+02,2.729019115716314658e+01
6.550000000000000000e+02,2.727219585768025212e+01
6.600000000000000000e+02,2.725521946472178314e+01
6.650000000000000000e+02,2.723921102087999202e+01
6.700000000000000000e+02,2.722412166379995213e+01
6.750000000000000000e+02,2.721976008744079323e+01
6.800000000000000000e+02,2.721976008744079323e+01
6.850000000000000000e+02,2.721976008744079323e+01
6.900000000000000000e+02,2.721976008744079323e+01
6.950000000000000000e+02,2.721976008744079323e+01
7.000000000000000000e+02,2.721976008744079323e+01
7.050000000000000000e+02,2.721976008744079323e+01
7.100000000000000000e+02,2.721976008744079323e+01
7.150000000000000000e+02,2.721976008744079323e+01
7.200000000000000000e+02,2.721976008744079323e+01
7.250000000000000000e+02,2.721976008744079323e+01
7.300000000000000000e+02,2.721976008744079323e+01
7.350000000000000000e+02,2.721976008744079323e+01
7.400000000000000000e+02,2.721976008744079323e+01
7.450000000000000000e+02,2.721976008744079323e+01
