x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.938897895125609239e+01,9.875345598825919069e+01,9.639286355005448570e+01
2.000000000000000000e+00,9.877971690476809385e+01,9.752245069625045915e+01,9.291584143379422756e+01
3.000000000000000000e+00,9.816318275076021393e+01,9.630679042699348713e+01,8.956424024966226227e+01
4.000000000000000000e+00,9.753041589256721977e+01,9.510628389802603522e+01,8.633353589349992774e+01
5.000000000000000000e+00,9.687199224522105112e+01,9.392074221130599199e+01,8.321936745175869987e+01
6.000000000000000000e+00,9.617774935934529879e+01,9.274997882348843348e+01,8.021753131499221467e+01
7.000000000000000000e+00,9.543652254549813563e+01,9.159380951657337278e+01,7.732397550368266081e+01
8.000000000000000000e+00,9.463591779848795227e+01,9.045205236891925438e+01,7.453479419874238943e+01
9.000000000000000000e+00,9.376216117993585897e+01,8.932452772661784479e+01,7.184622246930767631e+01
1.000000000000000000e+01,9.280008969780864447e+01,8.821105817522592929e+01,6.925463119070833784e+01
1.100000000000000000e+01,9.173337981955165787e+01,8.711146851184946627e+01,6.675652214575296739e+01
1.200000000000000000e+01,9.054513773324860892e+01,8.602558571757552386e+01,6.434852330271755250e+01
1.300000000000000000e+01,8.921898080944973231e+01,8.495323893024814765e+01,6.202738426366355640e+01
1.400000000000000000e+01,8.774068959264374712e+01,8.389425941758328520e+01,5.978997187694117343e+01
1.500000000000000000e+01,8.610036810237036775e+01,8.284848055061910088e+01,5.763326600795585364e+01
1.600000000000000000e+01,8.429480730868907301e+01,8.181573777749711951e+01,5.555435546248882162e+01
1.700000000000000000e+01,8.232946948878864646e+01,8.079586859757017692e+01,5.355043405706909709e+01
1.800000000000000000e+01,8.021936550982576364e+01,7.978871253583319856e+01,5.161879683109251715e+01
1.900000000000000000e+01,7.798827159540280718e+01,7.879411111767268494e+01,4.975683639557485805e+01
2.000000000000000000e+01,7.566626078308294723e+01,7.781190784393095328e+01,4.796203941361032719e+01
2.100000000000000000e+01,7.328616637907080644e+01,7.684194816628114211e+01,4.623198320778475079e+01
2.200000000000000000e+01,7.087996672444067769e+01,7.588407946290939776e+01,4.456433248996405894e+01
2.300000000000000000e+01,6.847597467390896497e+01,7.493815101449987992e+01,4.295683620904365085e+01
