x, current_density, J_max, J_min
0.000000000000000000e+00,2.122889834403502808e+11,2.122894017980141907e+11,2.378870608394566650e+11
4.000000000000000000e+00,1.908027385703197632e+11,1.908031282998658447e+11,2.110765677404578857e+11
8.000000000000000000e+00,1.714911834454621887e+11,1.714915274180946350e+11,1.872876872406267395e+11
1.200000000000000000e+01,1.541342077231542358e+11,1.541344957928123474e+11,1.661798757078213501e+11
1.600000000000000000e+01,1.385339799033896179e+11,1.385342072053745422e+11,1.474509696667154846e+11
2.000000000000000000e+01,1.245126922744839020e+11,1.245128578603142242e+11,1.308328602548795929e+11
2.400000000000000000e+01,1.119105341259939117e+11,1.119106398722101593e+11,1.160876551789592896e+11
2.800000000000000000e+01,1.005838701150650482e+11,1.005839198603702545e+11,1.030042732284172668e+11
3.200000000000000000e+01,9.040360302491882324e+10,9.040360189192060852e+10,9.139542259647142029e+10
3.600000000000000000e+01,8.125370224430642700e+10,8.125365611499627686e+10,8.109491975215551758e+10
4.000000000000000000e+01,7.302988119848640442e+10,7.302979631217669678e+10,7.195531048250160217e+10
4.400000000000000000e+01,6.563840864696457672e+10,6.563829130162287903e+10,6.384575904948205566e+10
4.800000000000000000e+01,5.899504030893712616e+10,5.899489663889886475e+10,5.665017524447771454e+10
5.200000000000000000e+01,5.302405862157357025e+10,5.302389444358233643e+10,5.026555252859931183e+10
5.600000000000000000e+01,4.765740969966687012e+10,4.765723040711881256e+10,4.460049346893545532e+10
6.000000000000000000e+01,4.283392764748863983e+10,4.283373814599357605e+10,3.957390136198677826e+10
6.400000000000000000e+01,3.849863738588298035e+10,3.849844205981139374e+10,3.511381931455654144e+10
6.800000000000000000e+01,3.460212804733352661e+10,3.460193074863079071e+10,3.115640016325707245e+10
7.200000000000000000e+01,3.109998979186577606e+10,3.109979384809699631e+10,2.764499248677826309e+10
7.600000000000000000e+01,2.795230763079010010e+10,2.795211586371966171e+10,2.452932962696076202e+10
8.000000000000000000e+01,2.512320648025746155e+10,2.512302123528762817e+10,2.176481010931233597e+10
8.400000000000000000e+01,2.258044226571463394e+10,2.258026544630679321e+10,1.931185916201158524e+10
8.800000000000000000e+01,2.029503441227226639e+10,2.029486751814382553e+10,1.713536219338759041e+10
9.200000000000000000e+01,1.824093553379563141e+10,1.824077970023936844e+10,1.520416211796733665e+10
9.600000000000000000e+01,1.639473455380087662e+10,1.639459059169536018e+10,1.349061333519045067e+10
1.000000000000000000e+02,1.473538987599158478e+10,1.473525831057424927e+10,1.197018597588787842e+10
1.040000000000000000e+02,1.324398956135534668e+10,1.324387066971546936e+10,1.062111475121602440e+10
1.080000000000000000e+02,1.190353577921270752e+10,1.190342962568086433e+10,9.424087377233184814e+09
1.120000000000000000e+02,1.069875107523802567e+10,1.069865754409250641e+10,8.361968114840060234e+09
1.160000000000000000e+02,9.615904247562877655e+09,9.615823073278379440e+09,7.419552467491061211e+09
1.200000000000000000e+02,8.642653846965684891e+09,8.642584641626264572e+09,6.583349525114237785e+09
1.240000000000000000e+02,7.767907517027086258e+09,7.767849794911861420e+09,5.841388838439947128e+09
1.280000000000000000e+02,6.981695570765732765e+09,6.981648770402815819e+09,5.183049059097113609e+09
1.320000000000000000e+02,6.275057363236496925e+09,6.275020866803487778e+09,4.598905892418219566e+09
1.360000000000000000e+02,5.639939164666447639e+09,5.639912314945534706e+09,4.080597186360287189e+09
1.400000000000000000e+02,5.069102370152447701e+09,5.069084485208683014e+09,3.620703225256875038e+09
1.440000000000000000e+02,4.556040999700147629e+09,4.556031385468717575e+09,3.212640514776861191e+09
1.480000000000000000e+02,4.094907548324175358e+09,4.094905509258139133e+09,2.850567537595822811e+09
1.520000000000000000e+02,3.680446341040545464e+09,3.680451188996271610e+09,2.529301130649378300e+09
1.560000000000000000e+02,3.307933633115615845e+09,3.307944694684321404e+09,2.244242286888517857e+09
1.600000000000000000e+02,2.973123772898515224e+09,2.973140395342227936e+09,1.991310319370905161e+09
1.640000000000000000e+02,2.672200813654713631e+09,2.672222369563921928e+09,1.766884445231038809e+09
1.680000000000000000e+02,2.401735022789727211e+09,2.401760913673863411e+09,1.567751953289560795e+09
1.720000000000000000e+02,2.158643792865666866e+09,2.158673451787943840e+09,1.391062213308376074e+09
1.760000000000000000e+02,1.940156508873065710e+09,1.940189402252402782e+09,1.234285868522849798e+09
1.800000000000000000e+02,1.743782971317730188e+09,1.743818600027107239e+09,1.095178627282199621e+09
1.840000000000000000e+02,1.567285015236568928e+09,1.567322915108317614e+09,9.717491354666018486e+08
1.880000000000000000e+02,1.408651001690525532e+09,1.408690743512799501e+09,8.622304697667981386e+08
1.920000000000000000e+02,1.266072890984546661e+09,1.266114080085086823e+09,7.650548437455489635e+08
1.960000000000000000e+02,1.137925636333249807e+09,1.137967911815941334e+09,6.788311645920267105e+08
2.000000000000000000e+02,1.022748663096199155e+09,1.022791696808006048e+09,6.023251192886112928e+08
2.040000000000000000e+02,9.192292225122655630e+08,9.192727177957544327e+08,5.344415051186957359e+08
2.080000000000000000e+02,8.261874302071629763e+08,8.262311204920001030e+08,4.742085515724190474e+08
2.120000000000000000e+02,7.425628189620944262e+08,7.426064662359969616e+08,4.207640092145700455e+08
2.160000000000000000e+02,6.674022524775669575e+08,6.674456456773637533e+08,3.733428063734140992e+08
2.200000000000000000e+02,5.998490623847360611e+08,5.998920157424273491e+08,3.312660969529283047e+08
2.240000000000000000e+02,5.391332847042949200e+08,5.391756360719001293e+08,2.939315425852041245e+08
2.280000000000000000e+02,4.845628844718247056e+08,4.846044936500021815e+08,2.608046900096579790e+08
2.320000000000000000e+02,4.355158685200582147e+08,4.355566156080138683e+08,2.314113202441231012e+08
2.360000000000000000e+02,3.914331965239848495e+08,3.914729803081888556e+08,2.053306600243462622e+08
2.400000000000000000e+02,3.518124095209689736e+08,3.518511459123294353e+08,1.821893583319823444e+08
2.440000000000000000e+02,3.162019032863444090e+08,3.162395238168360591e+08,1.616561417836174369e+08
2.480000000000000000e+02,2.841957813002198339e+08,2.842322316858903766e+08,1.434370723714084923e+08
2.520000000000000000e+02,2.554292286446450651e+08,2.554644674203773141e+08,1.272713396687393039e+08
2.560000000000000000e+02,2.295743541087748706e+08,2.296083513375047147e+08,1.129275272652901560e+08
2.600000000000000000e+02,2.063364531134904027e+08,2.063691891724968255e+08,1.002002999846255332e+08
2.640000000000000000e+02,1.854506488653631508e+08,1.854821133100367785e+08,8.890746446101377904e+07
2.680000000000000000e+02,1.666788734587493241e+08,1.667090639640035331e+08,7.888736099691596627e+07
2.720000000000000000e+02,1.498071545211373568e+08,1.498360758985936940e+08,6.999654936494833231e+07
2.760000000000000000e+02,1.346431764764236510e+08,1.346708397663176656e+08,6.210775542600784451e+07
2.800000000000000000e+02,1.210140886331185549e+08,1.210405102682980448e+08,5.510804916889854521e+07
2.840000000000000000e+02,1.087645351162135452e+08,1.087897361554454118e+08,4.889722808965058625e+07
2.880000000000000000e+02,9.775488418992383778e+07,9.777888961751349270e+07,4.338638276821255684e+07
2.920000000000000000e+02,8.785963679090790451e+07,8.788247487955078483e+07,3.849662410839752108e+07
2.960000000000000000e+02,7.896599613464921713e+07,7.898769786777701974e+07,3.415795402121070027e+07
3.000000000000000000e+02,7.097258209222580492e+07,7.099318064269694686e+07,3.030826338511668146e+07
3.040000000000000000e+02,6.378827568585154414e+07,6.380780594724337012e+07,2.689244293880121037e+07
3.080000000000000000e+02,5.733118053361265361e+07,5.734967870072302222e+07,2.386159437864127383e+07
