x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.011452486250422567e+01,8.939606264731345675e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.110295648263559087e+01,7.991656016842392773e+01,6.925463119070833784e+01
1.500000000000000000e+01,7.288038701748160975e+01,7.144225819374221942e+01,5.763326600795585364e+01
2.000000000000000000e+01,6.537208363241371956e+01,6.386656589153322017e+01,4.796203941361032719e+01
2.500000000000000000e+01,5.851263751085106435e+01,5.709419525508276649e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.224510624003533366e+01,5.103996255821326145e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.652011732586710480e+01,4.562771690370566091e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.129495002404217274e+01,4.078938238777554659e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.653260696775713967e+01,3.646410183282807083e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.220088498458009951e+01,3.259747131825515964e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.827145617975477876e+01,2.914085588110741298e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.471897537634223241e+01,2.605077777943811057e+01,1.103298238770542206e+01
6.500000000000000000e+01,2.152023713579397679e+01,2.328836962381891240e+01,9.181578154112399304e+00
7.000000000000000000e+01,1.865341278176374118e+01,2.081888549844707015e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.609740242171905322e+01,1.861126392266420027e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.383133615368405067e+01,1.663773715576174084e+01,5.291643361287961866e+00
8.500000000000000000e+01,1.183425059860966932e+01,1.487348193086011428e+01,4.403672133066823591e+00
9.000000000000000000e+01,1.008495162379646004e+01,1.329630722474855808e+01,3.664708093787579557e+00
9.500000000000000000e+01,8.562054012791032065e+00,1.188637513641548438e+01,3.049746894603426739e+00
1.000000000000000000e+02,7.244168261362236905e+00,1.062595136344467939e+01,2.537980074568626510e+00
1.050000000000000000e+02,6.110188625171423027e+00,9.499182137738062082e+00,2.112090964107684155e+00
