x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,9.248929614469332705e+01,9.172397284491839287e+01,8.633353589349992774e+01
8.000000000000000000e+00,8.550112599877569153e+01,8.413287194455327267e+01,7.453479419874238943e+01
1.200000000000000000e+01,7.897815805133284073e+01,7.717001261607200036e+01,6.434852330271755250e+01
1.600000000000000000e+01,7.287118152722440811e+01,7.078340141638598482e+01,5.555435546248882162e+01
2.000000000000000000e+01,6.713837144034150128e+01,6.492534789387546823e+01,4.796203941361032719e+01
2.400000000000000000e+01,6.174474621746043113e+01,5.955210847164711652e+01,4.140732451240383938e+01
2.800000000000000000e+01,5.666163843707232672e+01,5.462355980310994141e+01,3.574840737045416716e+01
3.200000000000000000e+01,5.186617262482813118e+01,5.010289916073232774e+01,3.086286410852562412e+01
3.600000000000000000e+01,4.734073276254524387e+01,4.595636962070696541e+01,2.664500186289606631e+01
4.000000000000000000e+01,4.307239441890623510e+01,4.215300799140758414e+01,2.300357224712710291e+01
4.400000000000000000e+01,3.905229361589310599e+01,3.866441360335496569e+01,1.985979730276065780e+01
4.800000000000000000e+01,3.527490848769375020e+01,3.546453623418824463e+01,1.714566523275520282e+01
5.200000000000000000e+01,3.173724198364716997e+01,3.252948158502307052e+01,1.480245904790005085e+01
5.600000000000000000e+01,2.843791452547944587e+01,2.983733285563928561e+01,1.277948629523941726e+01
6.000000000000000000e+01,2.537620234391639684e+01,2.736798708615449272e+01,1.103298238770542206e+01
6.400000000000000000e+01,2.255108466916993493e+01,2.510300504310512437e+01,9.525163809813189886e+00
6.800000000000000000e+01,1.996038292529123837e+01,2.302547352899623334e+01,8.223410716659733666e+00
7.200000000000000000e+01,1.760007933834821969e+01,2.111987908715038031e+01,7.099561242737349787e+00
7.600000000000000000e+01,1.546388617782663566e+01,1.937199215877741310e+01,6.129302253779657761e+00
8.000000000000000000e+01,1.354310204630117198e+01,1.776876082723671502e+01,5.291643361287961866e+00
8.400000000000000000e+01,1.182674696879545628e+01,1.629821335605309685e+01,4.568462820673548030e+00
8.800000000000000000e+01,1.030192606173583769e+01,1.494936879291300968e+01,3.944115489067396396e+00
9.200000000000000000e+01,8.954343476895774145e+00,1.371215497209823120e+01,3.405094361435090367e+00
9.600000000000000000e+01,7.768879643300781623e+00,1.257733330306050590e+01,2.939738362737104982e+00
1.000000000000000000e+02,6.730154178028666223e+00,1.153642978351409809e+01,2.537980074568626510e+00
1.040000000000000000e+02,5.823017851641901999e+00,1.058167172190355032e+01,2.191127938647580820e+00
1.080000000000000000e+02,5.032905505791368306e+00,9.705929696737221946e+00,1.891678225384814116e+00
1.120000000000000000e+02,4.346285536103403402e+00,8.902664319382116886e+00,1.633152699702120403e+00
1.160000000000000000e+02,3.752301984739434104e+00,8.165877402784293082e+00,1.409958472192993195e+00
1.200000000000000000e+02,3.239494982028105152e+00,7.490067171479192432e+00,1.217267003674180614e+00
1.240000000000000000e+02,2.796770564112935897e+00,6.870187178433721620e+00,1.050909645536780568e+00
1.280000000000000000e+02,2.414550919721457856e+00,6.301608621941612753e+00,9.072874560377490738e-01
1.320000000000000000e+02,2.084567185716221793e+00,5.780085781182759064e+00,7.832933415155723944e-01
1.360000000000000000e+02,1.799680560170200616e+00,5.301724312345063694e+00,6.762448381487415894e-01
1.400000000000000000e+02,1.553727862957108519e+00,4.862952168567822753e+00,5.838260800710840526e-01
1.440000000000000000e+02,1.341388202749770331e+00,4.460492926558520921e+00,5.040376983937829847e-01
1.480000000000000000e+02,1.158067865922145057e+00,4.091341320706041174e+00,4.351535672595674420e-01
1.520000000000000000e+02,9.998009370676287366e-01,3.752740801997335396e+00,3.756834611818838932e-01
1.560000000000000000e+02,8.631635011867472285e-01,3.442162954164208699e+00,3.243408158054045809e-01
1.600000000000000000e+02,7.451995713927609399e-01,3.157288613355420548e+00,2.800148946306296738e-01
1.640000000000000000e+02,6.433571396852771906e-01,2.895990550349825110e+00,2.417467595630805877e-01
1.680000000000000000e+02,5.554329673197984096e-01,2.656317585994276254e+00,2.087085254387651412e-01
1.720000000000000000e+02,4.795249203834818230e-01,2.436480021252182215e+00,1.801854497224706919e-01
1.760000000000000000e+02,4.139908194112885131e-01,2.234836273065213597e+00,1.555604699110134381e-01
1.800000000000000000e+02,3.574129128048110227e-01,2.049880616234723174e+00,1.343008541267219358e-01
1.840000000000000000e+02,3.085672054786748331e-01,1.880231939788382434e+00,1.159466761027704435e-01
1.880000000000000000e+02,2.663969791963842204e-01,1.724623433872979339e+00,1.001008652305054036e-01
1.920000000000000000e+02,2.299899317392257725e-01,1.581893130162749239e+00,8.642061641348235124e-02
1.960000000000000000e+02,1.985584403434972334e-01,1.450975225146109882e+00,7.460997389071773178e-02
2.000000000000000000e+02,1.714225224275238713e-01,1.330892121499511527e+00,6.441342858907370128e-02
2.040000000000000000e+02,1.479951249846284400e-01,1.220747128119370251e+00,5.561039049118188249e-02
2.080000000000000000e+02,1.277694243967669174e-01,1.119717764301332297e+00,4.801041643521997138e-02
2.120000000000000000e+02,1.103078619135227922e-01,1.027049618067481518e+00,4.144909010571941332e-02
2.160000000000000000e+02,9.523267759388673315e-02,9.420507127800549219e-01,3.578446508395038972e-02
2.200000000000000000e+02,8.221773792345607457e-02,8.640863399757379160e-01,3.089399400754925390e-02
2.240000000000000000e+02,7.098148030740578096e-02,7.925743198359943564e-01,2.667187740544324503e-02
2.280000000000000000e+02,6.128082180174507232e-02,7.269806539021642644e-01,2.302677485329863993e-02
2.320000000000000000e+02,5.290590030576540481e-02,6.668155375730313583e-01,1.987982893308799098e-02
2.360000000000000000e+02,4.567553444727125850e-02,6.116297026091839228e-01,1.716295924751390020e-02
2.400000000000000000e+02,3.943330394125948990e-02,5.610110623327030366e-01,1.481738958233917713e-02
2.440000000000000000e+02,3.404416562479153224e-02,5.145816344710367751e-01,1.279237635354850758e-02
2.480000000000000000e+02,2.939153196026180956e-02,4.719947186671510364e-01,1.104411083082241715e-02
2.520000000000000000e+02,2.537474880400002533e-02,4.329323075797065767e-01,9.534771388245983151e-03
2.560000000000000000e+02,2.190691787473492830e-02,3.971027122412887356e-01,8.231705278834506451e-03
2.600000000000000000e+02,1.891301681357893810e-02,3.642383839426338032e-01,7.106722231549715378e-03
2.640000000000000000e+02,1.632827616536267068e-02,3.340939163783110399e-01,6.135484588626310097e-03
2.680000000000000000e+02,1.409677816925562592e-02,3.064442131353664056e-01,5.296980789561851408e-03
2.720000000000000000e+02,1.217024704510776337e-02,2.810828068411073688e-01,4.573070811228176040e-03
2.760000000000000000e+02,1.050700460492266786e-02,2.578203174186717850e-01,3.948093730246845373e-03
2.800000000000000000e+02,9.071068595296015447e-03,2.364830379377849123e-01,3.408528917711679297e-03
2.840000000000000000e+02,7.831374264558065013e-03,2.169116375008919295e-01,2.942703536612936883e-03
2.880000000000000000e+02,6.761102314162422376e-03,1.989599714787859408e-01,2.540540014021020875e-03
2.920000000000000000e+02,5.837098695363543421e-03,1.824939902114588453e-01,2.193338024893565913e-03
2.960000000000000000e+02,5.039373699173947674e-03,1.673907380251665744e-01,1.893586270987268703e-03
3.000000000000000000e+02,4.350669503000296513e-03,1.535374350911122843e-01,1.634799982937180365e-03
3.040000000000000000e+02,3.756086818375748305e-03,1.408306352697560326e-01,1.411380630056000918e-03
3.080000000000000000e+02,3.242762562738520440e-03,1.291754536521571017e-01,1.218494802843302777e-03
3.120000000000000000e+02,2.799591582083909430e-03,1.184848580302047399e-01,1.051969647973153687e-03
3.160000000000000000e+02,2.416986404288497519e-03,1.086790190049651134e-01,9.082025936216289470e-04
3.200000000000000000e+02,2.086669825663103623e-03,9.968471388023791846e-02,7.840834121500262193e-04
3.240000000000000000e+02,1.801495843587467205e-03,9.143477989004403228e-02,6.769269340635217366e-04
3.280000000000000000e+02,1.555295061322149773e-03,8.386761267715482637e-02,5.844149575924990079e-04
3.320000000000000000e+02,1.342741220515799357e-03,7.692670627767483893e-02,5.045460971801024293e-04
3.360000000000000000e+02,1.159235974002205275e-03,7.056023117662460487e-02,4.355924859082367152e-04
3.400000000000000000e+02,1.000809406078193931e-03,6.472064728375880038e-02,3.760623951709760526e-04
3.440000000000000000e+02,8.640341481436632047e-04,5.936434893961034520e-02,3.246679629168901043e-04
3.480000000000000000e+02,7.459512316971449912e-04,5.445133930093078861e-02,2.802973322995482735e-04
3.520000000000000000e+02,6.440060746047162037e-04,4.994493167408014384e-02,2.419905979893532174e-04
3.560000000000000000e+02,5.559932157819471752e-04,4.581147556614631466e-02,2.089190397740333608e-04
3.600000000000000000e+02,4.800086026910335029e-04,4.202010540814847539e-02,1.803671941916704373e-04
3.640000000000000000e+02,4.144083994502196534e-04,3.854251007397616752e-02,1.557173763375644781e-04
3.680000000000000000e+02,3.577734244180724417e-04,3.535272147400383980e-02,1.344363169928075575e-04
3.720000000000000000e+02,3.088784479022061076e-04,3.242692064475494185e-02,1.160636259848848485e-04
3.760000000000000000e+02,2.666656857860548110e-04,2.974325988663826387e-02,1.002018321989580453e-04
3.800000000000000000e+02,2.302219156393397028e-04,2.728169962161354142e-02,8.650778476743199090e-05
3.840000000000000000e+02,1.987587202470871743e-04,2.502385875256100956e-02,7.468522941286254786e-05
3.880000000000000000e+02,1.715954311497785306e-04,2.295287740694979678e-02,6.447839934229656440e-05
3.920000000000000000e+02,1.481444031983763620e-04,2.105329103987804359e-02,5.566648203973581700e-05
3.960000000000000000e+02,1.278983015570206341e-04,1.931091495637937694e-02,4.805884225242399344e-05
4.000000000000000000e+02,1.104191261229572939e-04,1.771273839069470446e-02,4.149089782599697676e-05
4.040000000000000000e+02,9.532873592009511918e-05,1.624682735157224889e-02,3.582055916714247214e-05
4.080000000000000000e+02,8.230066847299269341e-05,1.490223550811690424e-02,3.092515530581731897e-05
4.120000000000000000e+02,7.105307718314188888e-05,1.366892245075093486e-02,2.669878005606838832e-05
4.160000000000000000e+02,6.134263391615104048e-05,1.253767871691974407e-02,2.305000086283239655e-05
4.200000000000000000e+02,5.295926488970675969e-05,1.150005702169057918e-02,1.989988076836544766e-05
4.240000000000000000e+02,4.572160597948577939e-05,1.054830917972559949e-02,1.718027070592047028e-05
4.280000000000000000e+02,3.947307912406016134e-05,9.675328247609544380e-03,1.483233517649630029e-05
4.320000000000000000e+02,3.407850494651020422e-05,8.874595454494095884e-03,1.280527941344464550e-05
4.360000000000000000e+02,2.942117831090323521e-05,8.140131524776527891e-03,1.105525049866918785e-05
4.400000000000000000e+02,2.540034354677895006e-05,7.466452029326664519e-03,9.544388657384891223e-06
4.440000000000000000e+02,2.192901472118536380e-05,6.848526431858449788e-03,8.240008207338519794e-06
4.480000000000000000e+02,1.893209380244618534e-05,6.281740524634892020e-03,7.113890443309938609e-06
4.520000000000000000e+02,1.634474600440387207e-05,5.761861973004342961e-03,6.141673159299247147e-06
4.560000000000000000e+02,1.411099716366105591e-05,5.285008711480183689e-03,5.302323601445065410e-06
4.600000000000000000e+02,1.218252280574964647e-05,4.847619955369654975e-03,4.577683449643092630e-06
4.640000000000000000e+02,1.051760270314721778e-05,4.446429611488107551e-03,3.952075984088424257e-06
4.680000000000000000e+02,9.080218308233755503e-06,4.078441889409762343e-03,3.411966938261369627e-06
4.720000000000000000e+02,7.839273535262105753e-06,3.740908931137988148e-03,2.945671701318229182e-06
4.760000000000000000e+02,6.767922033871726306e-06,3.431310292150135596e-03,2.543102535562242933e-06
4.800000000000000000e+02,5.842986400529401954e-06,3.147334120596680107e-03,2.195550340348135258e-06
4.840000000000000000e+02,5.044456763229057732e-06,2.886859894114950347e-03,1.895496241144317178e-06
4.880000000000000000e+02,4.355057891933649539e-06,2.647942585348837460e-03,1.636448927708270572e-06
4.920000000000000000e+02,3.759875469713246684e-06,2.428798137934397652e-03,1.412804222381819279e-06
4.960000000000000000e+02,3.246033439402575905e-06,2.227790144496830625e-03,1.219723840434890246e-06
5.000000000000000000e+02,2.802415445563484080e-06,2.043417627180041472e-03,1.053030719583431703e-06
