x, current_density, J_max, J_min
0.000000000000000000e+00,2.269546756636145630e+11,2.269546767051151123e+11,2.270148111714331970e+11
4.000000000000000000e+00,2.024859432910174255e+11,2.024859440955781555e+11,2.025334732192109070e+11
8.000000000000000000e+00,1.806552653976020508e+11,1.806552662915605469e+11,1.806922092993314514e+11
1.200000000000000000e+01,1.611782254093305359e+11,1.611782258993223572e+11,1.612063131220547485e+11
1.600000000000000000e+01,1.438010689642907104e+11,1.438010695028744202e+11,1.438217812000714722e+11
2.000000000000000000e+01,1.282974014674450073e+11,1.282974016793509369e+11,1.283120018500772858e+11
2.400000000000000000e+01,1.144652352816840057e+11,1.144652354434936676e+11,1.144748012533031921e+11
2.800000000000000000e+01,1.021243607311499939e+11,1.021243606934497528e+11,1.021298080696678925e+11
3.200000000000000000e+01,9.111399650522062683e+10,9.111399637311137390e+10,9.111610225264511108e+10
3.600000000000000000e+01,8.129069601243347168e+10,8.129069576258145142e+10,8.129011741656430054e+10
4.000000000000000000e+01,7.252647794036665344e+10,7.252647760618601990e+10,7.252376941318270874e+10
4.400000000000000000e+01,6.470715913477202606e+10,6.470715872974297333e+10,6.470278672306037903e+10
4.800000000000000000e+01,5.773086688286038971e+10,5.773086642386487579e+10,5.772522089797587585e+10
5.200000000000000000e+01,5.150671170924324036e+10,5.150671121212692261e+10,5.150011763763026428e+10
5.600000000000000000e+01,4.595360323399919891e+10,4.595360271247834015e+10,4.594633117779470062e+10
6.000000000000000000e+01,4.099919369783992767e+10,4.099919316454245758e+10,4.099146653515739441e+10
6.400000000000000000e+01,3.657893539303639221e+10,3.657893485872480774e+10,3.657093582076901245e+10
6.800000000000000000e+01,3.263523971374588776e+10,3.263523918699937057e+10,3.262711632089868164e+10
7.200000000000000000e+01,2.911672687065956497e+10,2.911672635920457077e+10,2.910859937067556000e+10
7.600000000000000000e+01,2.597755649931535721e+10,2.597755600990118027e+10,2.596952022939780045e+10
8.000000000000000000e+01,2.317683043777042007e+10,2.317682997471384430e+10,2.316896022226746750e+10
8.400000000000000000e+01,2.067805988842747498e+10,2.067805945532584763e+10,2.067041335532056427e+10
8.800000000000000000e+01,1.844869003172212982e+10,1.844868963117420959e+10,1.844131045074581146e+10
9.200000000000000000e+01,1.645967589058437347e+10,1.645967552432649040e+10,1.645259459957773018e+10
9.600000000000000000e+01,1.468510392295846939e+10,1.468510359176490211e+10,1.467834239768503571e+10
1.000000000000000000e+02,1.310185441096440887e+10,1.310185411505496979e+10,1.309542602777119637e+10
1.040000000000000000e+02,1.168930024970399475e+10,1.168929998889795494e+10,1.168321178254252815e+10
1.080000000000000000e+02,1.042903821081023026e+10,1.042903798428352928e+10,1.042329109921840096e+10
1.120000000000000000e+02,9.304649178548250198e+09,9.304648985048660278e+09,9.299240599351867676e+09
1.160000000000000000e+02,8.301484236032624245e+09,8.301484074124293327e+09,8.296408006020144463e+09
1.200000000000000000e+02,7.406473814475229263e+09,7.406473682529668808e+09,7.401721147762589455e+09
1.240000000000000000e+02,6.607957418489769936e+09,6.607957314643310547e+09,6.603517559585039139e+09
1.280000000000000000e+02,5.895531709050504684e+09,5.895531631354464531e+09,5.891392459837457657e+09
1.320000000000000000e+02,5.259914965352479935e+09,5.259914911871248245e+09,5.256063121305713654e+09
1.360000000000000000e+02,4.692826159730731010e+09,4.692826128348536491e+09,4.689247868561141014e+09
1.400000000000000000e+02,4.186877069165740490e+09,4.186877057879257679e+09,4.183558124268238544e+09
1.440000000000000000e+02,3.735476019398182869e+09,3.735476026247891903e+09,3.732402097247460842e+09
1.480000000000000000e+02,3.332742006348158360e+09,3.332742029387557983e+09,3.329898856843044281e+09
1.520000000000000000e+02,2.973428076299650192e+09,2.973428113686204433e+09,2.970801673534012318e+09
1.560000000000000000e+02,2.652852966933160782e+09,2.652853016914789677e+09,2.650429626514177322e+09
1.600000000000000000e+02,2.366840118262398243e+09,2.366840179172599792e+09,2.364606586729004383e+09
1.640000000000000000e+02,2.111663258981626272e+09,2.111663329263793707e+09,2.109606779998120070e+09
1.680000000000000000e+02,1.883997859383341789e+09,1.883997937586248636e+09,1.882106220625223160e+09
1.720000000000000000e+02,1.680877818276951551e+09,1.680877903044664860e+09,1.679139382420510530e+09
1.760000000000000000e+02,1.499656819596123219e+09,1.499656909690479517e+09,1.498060542331616402e+09
1.800000000000000000e+02,1.337973855346027851e+09,1.337973949629961729e+09,1.336509292787750483e+09
1.840000000000000000e+02,1.193722465575231075e+09,1.193722563021352291e+09,1.192379773201849699e+09
1.880000000000000000e+02,1.065023294729575872e+09,1.065023394409408689e+09,1.063793219555777311e+09
1.920000000000000000e+02,9.501996067804622650e+08,9.501997078520923853e+08,9.490734742455874681e+08
1.960000000000000000e+02,8.477554401203771830e+08,8.477555418422322273e+08,8.467251369516382217e+08
2.000000000000000000e+02,7.563561177090927362e+08,7.563562194191788435e+08,7.554140717247045040e+08
2.040000000000000000e+02,6.748108584285534620e+08,6.748109595496298075e+08,6.739500161931424141e+08
2.080000000000000000e+02,6.020572632064951658e+08,6.020573632328683138e+08,6.012710661978027821e+08
2.120000000000000000e+02,5.371474737147157192e+08,5.371475722101929188e+08,5.364298336080688238e+08
2.160000000000000000e+02,4.792358233565108776e+08,4.792359199495505691e+08,4.785810968827088475e+08
2.200000000000000000e+02,4.275678196406543255e+08,4.275679140182733536e+08,4.269707833975545764e+08
2.240000000000000000e+02,3.814703143997433782e+08,3.814704063025630116e+08,3.809261399219045043e+08
2.280000000000000000e+02,3.403427337925763130e+08,3.403428230080500245e+08,3.398469631133862138e+08
2.320000000000000000e+02,3.036492538223621249e+08,3.036493401829338670e+08,3.031977757185938954e+08
2.360000000000000000e+02,2.709118194472803473e+08,2.709119028237897158e+08,2.705008464943433404e+08
2.400000000000000000e+02,2.417039163154092133e+08,2.417039966146168411e+08,2.413299628624846935e+08
2.440000000000000000e+02,2.156450139956496656e+08,2.156450911552512348e+08,2.153048751232878268e+08
2.480000000000000000e+02,1.923956082983303368e+08,1.923956822836596966e+08,1.920863398063396513e+08
2.520000000000000000e+02,1.716527981014795303e+08,1.716528689018273652e+08,1.713716975478078723e+08
2.560000000000000000e+02,1.531463390527272224e+08,1.531464066786409318e+08,1.528909278506020606e+08
2.600000000000000000e+02,1.366351227358596623e+08,1.366351872160873115e+08,1.364031293002560437e+08
2.640000000000000000e+02,1.219040354293997735e+08,1.219040968081622273e+08,1.216933793552689105e+08
2.680000000000000000e+02,1.087611555325761437e+08,1.087612138673463166e+08,1.085699327784967870e+08
2.720000000000000000e+02,9.703525314642110467e+07,9.703530850578135252e+07,9.686172219045165181e+07
2.760000000000000000e+02,8.657355923319673538e+07,8.657361169484989345e+07,8.641612816360199451e+07
2.800000000000000000e+02,7.723977529009343684e+07,7.723982493902307749e+07,7.709698979029962420e+07
2.840000000000000000e+02,6.891229760628035665e+07,6.891234453333817422e+07,6.878282979159350693e+07
2.880000000000000000e+02,6.148263296907642484e+07,6.148267726953715831e+07,6.136527103078397363e+07
2.920000000000000000e+02,5.485398517786256224e+07,5.485402695015446097e+07,5.474762379057876021e+07
2.960000000000000000e+02,4.893999395052623004e+07,4.894003329518507421e+07,4.884362539865821600e+07
3.000000000000000000e+02,4.366360979264826328e+07,4.366364681138662249e+07,4.357631577235674113e+07
3.040000000000000000e+02,3.895609017076356709e+07,3.895612496563388407e+07,3.887703422490646690e+07
3.080000000000000000e+02,3.475610391145697981e+07,3.475613658413728327e+07,3.468452445636409521e+07
3.120000000000000000e+02,3.100893215818252787e+07,3.100896280933649465e+07,3.094413606255509704e+07
3.160000000000000000e+02,2.766575547546527535e+07,2.766578420426821709e+07,2.760711215350765735e+07
3.200000000000000000e+02,2.468301781288230792e+07,2.468304471656444669e+07,2.462995379530457780e+07
3.240000000000000000e+02,2.202185904209511355e+07,2.202188421559096873e+07,2.197385299069615453e+07
3.280000000000000000e+02,1.964760867399133369e+07,1.964763220962940902e+07,1.960418680723535269e+07
3.320000000000000000e+02,1.752933415980115533e+07,1.752935614708060771e+07,1.749006605877019092e+07
3.360000000000000000e+02,1.563943789139286429e+07,1.563945841680573858e+07,1.560393265724468231e+07
3.400000000000000000e+02,1.395329765029822290e+07,1.395331679719061032e+07,1.392120038618927263e+07
3.440000000000000000e+02,1.244894582109949738e+07,1.244896366958254389e+07,1.241993441329404712e+07
3.480000000000000000e+02,1.110678318990693986e+07,1.110679981678545848e+07,1.108056536443196423e+07
3.520000000000000000e+02,9.909323599122798070e+06,9.909339077883433551e+06,9.885634232015682384e+06
3.560000000000000000e+02,8.840966131870763376e+06,8.840980532670428976e+06,8.819564792505525053e+06
3.600000000000000000e+02,7.887791857937421650e+06,7.887805247628336772e+06,7.868460566474217921e+06
3.640000000000000000e+02,7.037382493221997283e+06,7.037394935391885228e+06,7.019923674552557990e+06
3.680000000000000000e+02,6.278658610104384832e+06,6.278670165135003626e+06,6.262893227998357266e+06
3.720000000000000000e+02,5.601735290891548619e+06,5.601746016029319726e+06,5.587501147269642912e+06
3.760000000000000000e+02,4.997793343742148019e+06,4.997803293179614469e+06,4.984943529161457904e+06
3.800000000000000000e+02,4.458964403228374198e+06,4.458973628194266930e+06,4.447365885745112784e+06
3.840000000000000000e+02,3.978228418585703708e+06,3.978236967442287132e+06,3.967760759170835372e+06
3.880000000000000000e+02,3.549322194093478844e+06,3.549330112439697143e+06,3.539876377717530821e+06
3.920000000000000000e+02,3.166657790021333843e+06,3.166665120798627846e+06,3.158135162398551125e+06
3.960000000000000000e+02,2.825249721038138494e+06,2.825256504639355000e+06,2.817561021836903878e+06
4.000000000000000000e+02,2.520650003602853976e+06,2.520656277981777675e+06,2.513714487680553924e+06
4.040000000000000000e+02,2.248890206110202707e+06,2.248896006891948171e+06,2.242634845031898003e+06
4.080000000000000000e+02,2.006429746802800568e+06,2.006435107393532293e+06,2.000788503547177883e+06
4.120000000000000000e+02,1.790109765856804093e+06,1.790114717552042566e+06,1.785022936210382963e+06
4.160000000000000000e+02,1.597111970670583891e+06,1.597116542761881603e+06,1.592525585362053243e+06
4.200000000000000000e+02,1.424921918179268483e+06,1.424926138058810029e+06,1.420787200312949717e+06
4.240000000000000000e+02,1.271296255825411761e+06,1.271300149087439058e+06,1.267569128639262402e+06
4.280000000000000000e+02,1.134233494388357038e+06,1.134237084928145399e+06,1.130874134793298552e+06
4.320000000000000000e+02,1.011947931892643683e+06,1.011951242001948878e+06,1.008920365642990102e+06
4.360000000000000000e+02,9.028463888660927769e+05,9.028494393252542941e+05,9.001181235745943850e+05
4.400000000000000000e+02,8.055074518470441690e+05,8.055102620135489851e+05,8.030491443901964230e+05
4.440000000000000000e+02,7.186629547179762740e+05,7.186655426114600850e+05,7.164481098823064240e+05
4.480000000000000000e+02,6.411814565982910572e+05,6.411838389817271382e+05,6.391861540973404190e+05
4.520000000000000000e+02,5.720535010401388863e+05,5.720556934974853648e+05,5.702561482880658004e+05
4.560000000000000000e+02,5.103784644796323846e+05,5.103804814896691241e+05,5.087595727407099330e+05
4.600000000000000000e+02,4.553528226000753348e+05,4.553546776067039464e+05,4.538948043477440951e+05
4.640000000000000000e+02,4.062596817377633997e+05,4.062613872166707879e+05,4.049466672519507119e+05
4.680000000000000000e+02,3.624594389417035272e+05,3.624610064635553281e+05,3.612771103518302552e+05
4.720000000000000000e+02,3.233814490034378832e+05,3.233828892936504562e+05,3.223168901473149890e+05
4.760000000000000000e+02,2.885165898921323242e+05,2.885179128873393056e+05,2.875581505096314359e+05
4.800000000000000000e+02,2.574106297348847438e+05,2.574118446362114628e+05,2.565478026507593459e+05
4.840000000000000000e+02,2.296583089250300254e+05,2.296594242482637637e+05,2.288816189987580001e+05
4.880000000000000000e+02,2.048980602580538834e+05,2.048990838808677800e+05,2.041989639911560225e+05
4.920000000000000000e+02,1.828072983072963543e+05,1.828082375136246847e+05,1.821780931009916530e+05
4.960000000000000000e+02,1.630982166677785572e+05,1.630990781894764514e+05,1.625319588171417417e+05
5.000000000000000000e+02,1.455140383132113202e+05,1.455148283691231918e+05,1.450044689088540617e+05
5.040000000000000000e+02,1.298256702145413292e+05,1.298263945471006009e+05,1.293671482000331307e+05
