x, lambda_eff
0.000000000000000000e+00,9.581380218349421796e+01
5.000000000000000000e-01,9.574692612455345397e+01
1.000000000000000000e+00,9.568004139432377997e+01
1.500000000000000000e+00,9.561314810001255182e+01
2.000000000000000000e+00,9.554624634880714495e+01
2.500000000000000000e+00,9.547933624787482643e+01
3.000000000000000000e+00,9.541241790436258441e+01
3.500000000000000000e+00,9.534549142539691502e+01
4.000000000000000000e+00,9.527855691808358074e+01
4.500000000000000000e+00,9.521161448950739725e+01
5.000000000000000000e+00,9.514466424673206291e+01
5.500000000000000000e+00,9.507770629680004504e+01
6.000000000000000000e+00,9.501074074673208258e+01
6.500000000000000000e+00,9.494376770352734241e+01
7.000000000000000000e+00,9.487678727416300717e+01
7.500000000000000000e+00,9.480979956559401955e+01
8.000000000000000000e+00,9.474280468475311068e+01
8.500000000000000000e+00,9.467580273855028850e+01
9.000000000000000000e+00,9.460879383387296571e+01
9.500000000000000000e+00,9.454177807758540553e+01
1.000000000000000000e+01,9.447475557652887801e+01
1.050000000000000000e+01,9.440772643752110582e+01
1.100000000000000000e+01,9.434069076735629267e+01
1.150000000000000000e+01,9.427364867280488170e+01
1.200000000000000000e+01,9.420660026061328551e+01
1.250000000000000000e+01,9.413954563750371562e+01
1.300000000000000000e+01,9.407248491017399772e+01
1.350000000000000000e+01,9.400541818529728744e+01
1.400000000000000000e+01,9.393834556952197090e+01
1.450000000000000000e+01,9.387126716947145155e+01
1.500000000000000000e+01,9.380418309174379488e+01
1.550000000000000000e+01,9.373709344291177104e+01
1.600000000000000000e+01,9.366999832952235749e+01
1.650000000000000000e+01,9.360289785809685270e+01
1.700000000000000000e+01,9.353579213513039292e+01
1.750000000000000000e+01,9.346868126709193803e+01
1.800000000000000000e+01,9.340156536042390201e+01
1.850000000000000000e+01,9.333444452154216719e+01
1.900000000000000000e+01,9.326731885683561529e+01
1.950000000000000000e+01,9.320018847266617001e+01
2.000000000000000000e+01,9.313305347536839918e+01
2.050000000000000000e+01,9.306591397124942944e+01
2.100000000000000000e+01,9.299877006658869050e+01
2.150000000000000000e+01,9.293162186763775878e+01
2.200000000000000000e+01,9.286446948062010165e+01
2.250000000000000000e+01,9.279731301173087843e+01
2.300000000000000000e+01,9.273015256713671306e+01
2.350000000000000000e+01,9.266298825297563724e+01
2.400000000000000000e+01,9.259582017535664988e+01
2.450000000000000000e+01,9.252864844035966030e+01
2.500000000000000000e+01,9.246147315403531763e+01
2.550000000000000000e+01,9.239429442240472667e+01
2.600000000000000000e+01,9.232711235145924888e+01
2.650000000000000000e+01,9.225992704716026083e+01
2.700000000000000000e+01,9.219273861543912574e+01
2.750000000000000000e+01,9.212554716219678141e+01
2.800000000000000000e+01,9.205835279330365495e+01
2.850000000000000000e+01,9.199115561459940693e+01
2.900000000000000000e+01,9.192395573189273250e+01
2.950000000000000000e+01,9.185675325096126187e+01
3.000000000000000000e+01,9.178954827755110557e+01
3.050000000000000000e+01,9.172234091737696815e+01
3.100000000000000000e+01,9.165513127612172184e+01
3.150000000000000000e+01,9.158791945943627866e+01
3.200000000000000000e+01,9.152070557293930619e+01
3.250000000000000000e+01,9.145348972221719919e+01
3.300000000000000000e+01,9.138627201282371004e+01
3.350000000000000000e+01,9.131905255027989199e+01
3.400000000000000000e+01,9.125183144007365854e+01
3.450000000000000000e+01,9.118460878765985456e+01
3.500000000000000000e+01,9.111738469845988675e+01
3.550000000000000000e+01,9.105015927786158159e+01
3.600000000000000000e+01,9.098293263121891528e+01
3.650000000000000000e+01,9.091570486385191430e+01
3.700000000000000000e+01,9.084847608104638539e+01
3.750000000000000000e+01,9.078124638805367397e+01
3.800000000000000000e+01,9.071401589009057886e+01
3.850000000000000000e+01,9.064678469233903968e+01
3.900000000000000000e+01,9.057955289994600889e+01
3.950000000000000000e+01,9.051232061802319606e+01
4.000000000000000000e+01,9.044508795164682624e+01
4.050000000000000000e+01,9.037785500585759735e+01
4.100000000000000000e+01,9.031062188566033910e+01
4.150000000000000000e+01,9.024338869602382829e+01
4.200000000000000000e+01,9.017615554188060401e+01
4.250000000000000000e+01,9.010892252812676873e+01
4.300000000000000000e+01,9.004168975962178934e+01
4.350000000000000000e+01,8.997445734118828398e+01
4.400000000000000000e+01,8.990722537761186572e+01
4.450000000000000000e+01,8.983999397364080153e+01
4.500000000000000000e+01,8.977276323398601221e+01
4.550000000000000000e+01,8.970553326332066035e+01
