x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,8.912053924151052797e+01,8.912054017399087513e+01,8.912032327523949959e+01
8.000000000000000000e+00,7.942470562176814042e+01,7.942470680903922187e+01,7.942432020683195049e+01
1.200000000000000000e+01,7.078372630504013330e+01,7.078372773982427191e+01,7.078321092749000343e+01
1.600000000000000000e+01,6.308283879507933989e+01,6.308284051701842543e+01,6.308222640317373475e+01
2.000000000000000000e+01,5.621976647066971822e+01,5.621976822586400857e+01,5.621908409972692056e+01
2.400000000000000000e+01,5.010335920496372353e+01,5.010336112745569181e+01,5.010262949205539229e+01
2.800000000000000000e+01,4.465238416073470518e+01,4.465238608211387827e+01,4.465162537271525878e+01
3.200000000000000000e+01,3.979444571858438451e+01,3.979444767695581220e+01,3.979367287981269641e+01
3.600000000000000000e+01,3.546502478963326865e+01,3.546502672895918096e+01,3.546424991358038170e+01
4.000000000000000000e+01,3.160662148428995266e+01,3.160662339369867979e+01,3.160585417012168463e+01
4.400000000000000000e+01,2.816799163734003386e+01,2.816799349922322548e+01,2.816723941031321132e+01
4.800000000000000000e+01,2.510346616034507861e+01,2.510346796268238023e+01,2.510273482018179436e+01
5.200000000000000000e+01,2.237234451645645095e+01,2.237234625074727745e+01,2.237163842267212743e+01
5.600000000000000000e+01,1.993835416821948670e+01,1.993835582826157093e+01,1.993767648425308892e+01
6.000000000000000000e+01,1.776916883417952064e+01,1.776917041595910618e+01,1.776852173633775678e+01
6.400000000000000000e+01,1.583597915790595145e+01,1.583598065913973940e+01,1.583536401265540583e+01
6.800000000000000000e+01,1.411311008546693735e+01,1.411311150527405545e+01,1.411252759988943595e+01
7.200000000000000000e+01,1.257767987023983913e+01,1.257768120885789287e+01,1.257713021932886299e+01
7.600000000000000000e+01,1.120929617610836360e+01,1.120929743469670470e+01,1.120877911021372419e+01
8.000000000000000000e+01,9.989785243075385068e+00,9.989786423511004543e+00,9.989300178229981952e+00
8.400000000000000000e+01,8.902950518189287621e+00,8.902951622861012382e+00,8.902496611772633628e+00
8.800000000000000000e+01,7.934357546038740772e+00,7.934358577722820272e+00,7.933933759979015399e+00
