x, current_density, J_max, J_min
0.000000000000000000e+00,1.617049285721355591e+11,1.752522981176311951e+11,2.923518477048280640e+11
5.000000000000000000e+00,1.483019761082347717e+11,1.569790524800161743e+11,2.432933583934868469e+11
1.000000000000000000e+01,1.359201983407703400e+11,1.406111256868279114e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.244813019106671600e+11,1.259498535286029816e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.139095279112263489e+11,1.128172861599000854e+11,1.402179084226076660e+11
2.500000000000000000e+01,1.041327213073333740e+11,1.010540282493805084e+11,1.166884564433803711e+11
3.000000000000000000e+01,9.508320366497308350e+10,9.051730433360070801e+10,9.710739534140209961e+10
3.500000000000000000e+01,8.669845246522972107e+10,8.107922589292640686e+10,8.081216015199342346e+10
4.000000000000000000e+01,7.892159428810366821e+10,7.262523911636119080e+10,6.725136850259112549e+10
4.500000000000000000e+01,7.170171875817041016e+10,6.505273451517741394e+10,5.596616347050759888e+10
5.000000000000000000e+01,6.499401724889170074e+10,5.826980150966266632e+10,4.657468722717367554e+10
5.500000000000000000e+01,5.875974644744964600e+10,5.219411287289256287e+10,3.875916010308897400e+10
6.000000000000000000e+01,5.296601423272660065e+10,4.675192549156877136e+10,3.225512786740505981e+10
6.500000000000000000e+01,4.758538551740641785e+10,4.187718531574813080e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.259531050644844818e+10,3.751072563387304688e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.797738792384381104e+10,3.359954894223920822e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.371649069675915527e+10,3.009618369265771103e+10,1.547021714067522812e+10
8.500000000000000000e+01,2.979979935046778488e+10,2.695810811089511871e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.621580543787912750e+10,2.414723409254061508e+10,1.071384182517637253e+10
9.500000000000000000e+01,2.295335929276982498e+10,2.162944491213388062e+10,8.915991396693733215e+09
1.000000000000000000e+02,2.000083905218830490e+10,1.937418113454053879e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.734550873111275482e+10,1.735406970261239243e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.497311236665890312e+10,1.554459169921823502e+10,5.138577038902958870e+09
1.150000000000000000e+02,1.286772222600118828e+10,1.392378475113708496e+10,4.276291307796353340e+09
1.200000000000000000e+02,1.101182746912559891e+10,1.247197646276857376e+10,3.558702576742664337e+09
1.250000000000000000e+02,9.386621837628133774e+09,1.117154564423658371e+10,2.961529773854685307e+09
1.300000000000000000e+02,7.972430088576088905e+09,1.000670843581411743e+10,2.464566344697368622e+09
1.350000000000000000e+02,6.749205589355627060e+09,8.963326732774248123e+09,2.050996522486080170e+09
1.400000000000000000e+02,5.697035334268188477e+09,8.028736585441352844e+09,1.706826332470483303e+09
1.450000000000000000e+02,4.796600857077040672e+09,7.191594491664057732e+09,1.420410077381987810e+09
1.500000000000000000e+02,4.029560140094593525e+09,6.441739716098776817e+09,1.182056281618326426e+09
1.550000000000000000e+02,3.378832784015907764e+09,5.770070965216866493e+09,9.836997604865504503e+08
1.600000000000000000e+02,2.828785512603043556e+09,5.168435921189613342e+09,8.186287183013732433e+08
1.650000000000000000e+02,2.365333910456631184e+09,4.629532293878668785e+09,6.812576411488422155e+08
1.700000000000000000e+02,1.970149581056797266e+09,4.146819189959574223e+09,5.669382996808384657e+08
1.750000000000000000e+02,1.639546019972037315e+09,3.714437723429271698e+09,4.718024668361498117e+08
1.800000000000000000e+02,1.364419827538134336e+09,3.327139903914870262e+09,3.926310285228374004e+08
1.850000000000000000e+02,1.135461550388945341e+09,2.980224939672066212e+09,3.267450583560395241e+08
1.900000000000000000e+02,9.449239203252314329e+08,2.669482182156720638e+09,2.719151707437758446e+08
1.950000000000000000e+02,7.863597097566131353e+08,2.391140019664536476e+09,2.262860850983400047e+08
2.000000000000000000e+02,6.544035766598289013e+08,2.141820099740099669e+09,1.883138486501869261e+08
2.050000000000000000e+02,5.445905173344717026e+08,1.918496324733953238e+09,1.567135936707477570e+08
2.100000000000000000e+02,4.532047839392203093e+08,1.718458122820078850e+09,1.304160613637156188e+08
2.150000000000000000e+02,3.771541546304168701e+08,1.539277548679082870e+09,1.085314213223816007e+08
2.200000000000000000e+02,3.138653019465986490e+08,1.378779814534682274e+09,9.031916231088910997e+07
2.250000000000000000e+02,2.611967190518811643e+08,1.235016893866637468e+09,7.516303556284913421e+07
2.300000000000000000e+02,2.173662575001198649e+08,1.106243877417623520e+09,6.255020275294347852e+07
2.350000000000000000e+02,1.808908246300646961e+08,9.908977945172348022e+08,5.205388307079210877e+07
2.400000000000000000e+02,1.505362001056290567e+08,8.875786426689045429e+08,4.331891222559129447e+07
2.450000000000000000e+02,1.252752735719304532e+08,7.950323951480672359e+08,3.604972474111963809e+07
2.500000000000000000e+02,1.042532902887846380e+08,7.121357803678672314e+08,3.000035289765995741e+07
2.550000000000000000e+02,8.675892876638260484e+07,6.378826482733470201e+08,2.496610391472797468e+07
2.600000000000000000e+02,7.220023176087532938e+07,5.713717582874850035e+08,2.077663375518538430e+07
2.650000000000000000e+02,6.008457619797693938e+07,5.117958405863935351e+08,1.729018318883384764e+07
2.700000000000000000e+02,5.000200427122302353e+07,4.584317979359081984e+08,1.438878108099784888e+07
2.750000000000000000e+02,4.161135168710621446e+07,4.106319291652653813e+08,1.197425259962473437e+07
2.800000000000000000e+02,3.462870367822115868e+07,3.678160677535756826e+08,9.964897270483473316e+06
2.850000000000000000e+02,2.881778817114284635e+07,3.294645401119158268e+08,8.292724475713913329e+06
2.900000000000000000e+02,2.398198104079535604e+07,2.951118580928305984e+08,6.901152853206289932e+06
2.950000000000000000e+02,1.995765293382628262e+07,2.643410691706582606e+08,5.743095751317271031e+06
3.000000000000000000e+02,1.660863253748198226e+07,2.367786957185108960e+08,4.779367956395060755e+06
3.050000000000000000e+02,1.382159894649382867e+07,2.120902019578509033e+08,3.977359781504015438e+06
3.100000000000000000e+02,1.150224722031355090e+07,1.899759335611770749e+08,3.309933651448292192e+06
3.150000000000000000e+02,9.572097383934641257e+06,1.701674806251218319e+08,2.754505847808167804e+06
3.200000000000000000e+02,7.965838898484555073e+06,1.524244198698796332e+08,2.292282342967663892e+06
3.250000000000000000e+02,6.629120746614332311e+06,1.365313965237107575e+08,1.907622866026043426e+06
3.300000000000000000e+02,5.516712355515252799e+06,1.222955104741606414e+08,1.587511682471983368e+06
3.350000000000000000e+02,4.590973128521500155e+06,1.095439749606469721e+08,1.321117180375956232e+06
3.400000000000000000e+02,3.820578799210708588e+06,9.812201939100831747e+07,1.099425360805380624e+06
3.450000000000000000e+02,3.179461511181553360e+06,8.789101082764422894e+07,9.149348308664532378e+05
3.500000000000000000e+02,2.645927759211099241e+06,7.872677134295669198e+07,7.614029788428805768e+05
3.550000000000000000e+02,2.201924345468604006e+06,7.051807082114903629e+07,6.336347427518932382e+05
3.600000000000000000e+02,1.832427512916974723e+06,6.316527691290213913e+07,5.273068248727038736e+05
3.650000000000000000e+02,1.524934585970557993e+06,5.657914575687758625e+07,4.388214041890170774e+05
3.700000000000000000e+02,1.269040917088180315e+06,5.067973879053986818e+07,3.651843968090252019e+05
3.750000000000000000e+02,1.056087824395600706e+06,4.539545250318912417e+07,3.039041450569911976e+05
3.800000000000000000e+02,8.788696076049967669e+05,4.066214935492069274e+07,2.529071071761032217e+05
3.850000000000000000e+02,7.313897285144858761e+05,3.642237931312000751e+07,2.104676948324945115e+05
3.900000000000000000e+02,6.086579059599207249e+05,3.262468255796360597e+07,1.751498843299000291e+05
3.950000000000000000e+02,5.065212595205716789e+05,2.922296489357819781e+07,1.457586258318297914e+05
4.000000000000000000e+02,4.215237883773024660e+05,2.617593828396807984e+07,1.212994064236245031e+05
4.050000000000000000e+02,3.507894305094190058e+05,2.344661972326682508e+07,1.009445987484782381e+05
4.100000000000000000e+02,2.919247452931411681e+05,2.100188235789757967e+07,8.400545655519950378e+04
4.150000000000000000e+02,2.429379265810656070e+05,1.881205341242741048e+07,6.990880957019896596e+04
4.200000000000000000e+02,2.021714058951529732e+05,1.685055403897846863e+07,5.817766911737412738e+04
4.250000000000000000e+02,1.682457652324520459e+05,1.509357671890085004e+07,4.841508823765589477e+04
4.300000000000000000e+02,1.400130616559034388e+05,1.351979630119963922e+07,4.029073018258805678e+04
4.350000000000000000e+02,1.165179843139932636e+05,1.211011117047161236e+07,3.352969079964460252e+04
4.400000000000000000e+02,9.696552955871411541e+04,1.084741140280111693e+07,2.790319659199476155e+04
4.450000000000000000e+02,8.069410038250038633e+04,9.716371095628622919e+06,2.322086370267876919e+04
4.500000000000000000e+02,6.715311994043008599e+04,8.703262351014776155e+06,1.932425589020426560e+04
4.550000000000000000e+02,5.588440166452721314e+04,7.795788654538895935e+06,1.608152351658723637e+04
4.600000000000000000e+02,4.650664559103948704e+04,6.982935627483568154e+06,1.338294214710969391e+04
4.650000000000000000e+02,3.870253630188015813e+04,6.254837340823647566e+06,1.113719980125951770e+04
4.700000000000000000e+02,3.220800591318796069e+04,5.602656568418138660e+06,9.268307226446680943e+03
4.750000000000000000e+02,2.680329880223897271e+04,5.018477525988781825e+06,7.713026647334579138e+03
4.800000000000000000e+02,2.230553572979461751e+04,4.495209794014784507e+06,6.418731987297414889e+03
4.850000000000000000e+02,1.856252574968717818e+04,4.026502258416532539e+06,5.341628158252618050e+03
4.900000000000000000e+02,1.544761651914108916e+04,3.606666024491251446e+06,4.445269164922848177e+03
4.950000000000000000e+02,1.285540875957875687e+04,3.230605368475587107e+06,3.699324880576876240e+03
5.000000000000000000e+02,1.069818985803295436e+04,2.893755888666037470e+06,3.078554765601609233e+03
5.050000000000000000e+02,8.902965932780150979e+03,2.592029105412119534e+06,2.561953802589626321e+03
5.100000000000000000e+02,7.408991937149351543e+03,2.321762837569791824e+06,2.132041748921369162e+03
5.150000000000000000e+02,6.165716227512450132e+03,2.079676753113871906e+06,1.774271657259773519e+03
5.200000000000000000e+02,5.131070045791406301e+03,1.862832554409100441e+06,1.476537650047421948e+03
5.250000000000000000e+02,4.270044037598949217e+03,1.668598314892225200e+06,1.228765292556524400e+03
5.300000000000000000e+02,3.553503639652492893e+03,1.494616534304843284e+06,1.022570703932293441e+03
5.350000000000000000e+02,2.957203252668327423e+03,1.338775524750369368e+06,8.509768715594491368e+02
5.400000000000000000e+02,2.460965842276893000e+03,1.199183780275953701e+06,7.081775696725397893e+02
5.450000000000000000e+02,2.048000208098590520e+03,1.074147018892556196e+06,5.893408939167240987e+02
5.500000000000000000e+02,1.704332819382469324e+03,9.621476183827783680e+05,4.904457640520388395e+02
5.550000000000000000e+02,1.418334992222423352e+03,8.618261963004621211e+05,4.081458625380508920e+02
5.600000000000000000e+02,1.180329409422915660e+03,7.719651105909936596e+05,3.396564050846910163e+02
5.650000000000000000e+02,9.822626688253735665e+02,6.914736805726004532e+05,2.826599118208634991e+02
5.700000000000000000e+02,8.174327800911480608e+02,6.193749488996621221e+05,2.352277906570210178e+02
5.750000000000000000e+02,6.802623892513472583e+02,5.547938238325772109e+05,1.957550794555203879e+02
5.800000000000000000e+02,5.661100576104130369e+02,4.969464578920761123e+05,1.629061388775713795e+02
5.850000000000000000e+02,4.711132092431278693e+02,4.451307339823711663e+05,1.355694583139986378e+02
5.900000000000000000e+02,3.920574328960718162e+02,3.987177435093325330e+05,1.128200456666851608e+02
5.950000000000000000e+02,3.262677158552983201e+02,3.571441530601432896e+05,9.388812836260082406e+01
6.000000000000000000e+02,2.715179294603106541e+02,3.199053669956916128e+05,7.813310653565150687e+01
6.050000000000000000e+02,2.259555035200270936e+02,2.865494029673057375e+05,6.502187702937801816e+01
6.100000000000000000e+02,1.880387408391449071e+02,2.566714060224729474e+05,5.411079476910867214e+01
6.150000000000000000e+02,1.564846507632871351e+02,2.299087347150043352e+05,4.503066112997163373e+01
6.200000000000000000e+02,1.302255365847977373e+02,2.059365595777592098e+05,3.747423135170729580e+01
