x, lambda_eff
0.000000000000000000e+00,8.149282138205154524e+01
5.000000000000000000e+00,8.088028379895445141e+01
1.000000000000000000e+01,8.026838535144426601e+01
1.500000000000000000e+01,7.965721231992408491e+01
2.000000000000000000e+01,7.904685080656436469e+01
2.500000000000000000e+01,7.843738671564007348e+01
3.000000000000000000e+01,7.782890573380221610e+01
3.500000000000000000e+01,7.722149331028745678e+01
4.000000000000000000e+01,7.661523463706781456e+01
4.500000000000000000e+01,7.601021462894354386e+01
5.000000000000000000e+01,7.540651790358069206e+01
5.500000000000000000e+01,7.480422876149508227e+01
6.000000000000000000e+01,7.420343116598409949e+01
6.500000000000000000e+01,7.360420872300659312e+01
7.000000000000000000e+01,7.300664466101194705e+01
7.500000000000000000e+01,7.241082181071737978e+01
8.000000000000000000e+01,7.181682258483364478e+01
8.500000000000000000e+01,7.122472895773775292e+01
9.000000000000000000e+01,7.063462244509130983e+01
9.500000000000000000e+01,7.004658408340256415e+01
1.000000000000000000e+02,6.946069440952973650e+01
1.050000000000000000e+02,6.887703344012282969e+01
1.100000000000000000e+02,6.829568065100045260e+01
1.150000000000000000e+02,6.771671495645777838e+01
1.200000000000000000e+02,6.714021468850175722e+01
1.250000000000000000e+02,6.656625757600829729e+01
1.300000000000000000e+02,6.599492072379669594e+01
1.350000000000000000e+02,6.542628059161559406e+01
1.400000000000000000e+02,6.486041297303442832e+01
1.450000000000000000e+02,6.429739297423405731e+01
1.500000000000000000e+02,6.373729499269001053e+01
1.550000000000000000e+02,6.318019269574097763e+01
1.600000000000000000e+02,6.262615899903567396e+01
1.650000000000000000e+02,6.207526604485033062e+01
1.700000000000000000e+02,6.152758518026892887e+01
1.750000000000000000e+02,6.098318693521854073e+01
1.800000000000000000e+02,6.044214100035184600e+01
1.850000000000000000e+02,5.990451620476854799e+01
1.900000000000000000e+02,5.937038049356812763e+01
1.950000000000000000e+02,5.883980090522583595e+01
2.000000000000000000e+02,5.831284354878447118e+01
2.050000000000000000e+02,5.778957358085462204e+01
2.100000000000000000e+02,5.727005518241645632e+01
2.150000000000000000e+02,5.675435153541651800e+01
2.200000000000000000e+02,5.624252479915386260e+01
2.250000000000000000e+02,5.573463608645040779e+01
2.300000000000000000e+02,5.523074543960104421e+01
2.350000000000000000e+02,5.473091180610039430e+01
2.400000000000000000e+02,5.423519301414386717e+01
2.450000000000000000e+02,5.374364574790227067e+01
2.500000000000000000e+02,5.325632552257000185e+01
2.550000000000000000e+02,5.277328665918930284e+01
2.600000000000000000e+02,5.229458225925374393e+01
2.650000000000000000e+02,5.182026417909690963e+01
2.700000000000000000e+02,5.135038300407354228e+01
2.750000000000000000e+02,5.088498802254311926e+01
2.800000000000000000e+02,5.042412719966787193e+01
2.850000000000000000e+02,4.996784715103999730e+01
2.900000000000000000e+02,4.951619311615552022e+01
2.950000000000000000e+02,4.906920893175486498e+01
3.000000000000000000e+02,4.862693700505377592e+01
3.050000000000000000e+02,4.818941828689082740e+01
3.100000000000000000e+02,4.775669224482169284e+01
3.150000000000000000e+02,4.732879683619334088e+01
3.200000000000000000e+02,4.690576848123538412e+01
3.250000000000000000e+02,4.648764203620924462e+01
3.300000000000000000e+02,4.607445076666002137e+01
3.350000000000000000e+02,4.566622632081953270e+01
3.400000000000000000e+02,4.526299870321329166e+01
3.450000000000000000e+02,4.486479624852813686e+01
3.500000000000000000e+02,4.447164559580152599e+01
3.550000000000000000e+02,4.408357166299715857e+01
3.600000000000000000e+02,4.370059762203639764e+01
3.650000000000000000e+02,4.332274487435807941e+01
3.700000000000000000e+02,4.295003302708403226e+01
3.750000000000000000e+02,4.258247986987078093e+01
3.800000000000000000e+02,4.222010135253196950e+01
3.850000000000000000e+02,4.186291156351904874e+01
3.900000000000000000e+02,4.151092270935123452e+01
3.950000000000000000e+02,4.116414509508839359e+01
4.000000000000000000e+02,4.082258710594313555e+01
4.050000000000000000e+02,4.048625519013048546e+01
4.100000000000000000e+02,4.015515384305519575e+01
4.150000000000000000e+02,3.982928559293813464e+01
4.200000000000000000e+02,3.950865098798384878e+01
4.250000000000000000e+02,3.919324858519158283e+01
4.300000000000000000e+02,3.888307494091178995e+01
4.350000000000000000e+02,3.857812460324916515e+01
4.400000000000000000e+02,3.827839010641148576e+01
4.450000000000000000e+02,3.798386196710151808e+01
4.500000000000000000e+02,3.769452868304600912e+01
4.550000000000000000e+02,3.741037673375227257e+01
4.600000000000000000e+02,3.713139058357857181e+01
4.650000000000000000e+02,3.685755268719908173e+01
4.700000000000000000e+02,3.658884349753875398e+01
4.750000000000000000e+02,3.632524147624665289e+01
4.800000000000000000e+02,3.606672310676913185e+01
4.850000000000000000e+02,3.581326291007658114e+01
4.900000000000000000e+02,3.556483346308837667e+01
4.950000000000000000e+02,3.532140541983239501e+01
5.000000000000000000e+02,3.508294753536492294e+01
5.050000000000000000e+02,3.484942669246733971e+01
5.100000000000000000e+02,3.462080793112488664e+01
5.150000000000000000e+02,3.439705448078220229e+01
5.200000000000000000e+02,3.417812779535880452e+01
5.250000000000000000e+02,3.396398759099648146e+01
5.300000000000000000e+02,3.375459188649883657e+01
5.350000000000000000e+02,3.354989704641151604e+01
5.400000000000000000e+02,3.334985782668030652e+01
5.450000000000000000e+02,3.315442742281260990e+01
5.500000000000000000e+02,3.296355752045668908e+01
5.550000000000000000e+02,3.277719834830203638e+01
5.600000000000000000e+02,3.259529873319406335e+01
5.650000000000000000e+02,3.241780615734563042e+01
5.700000000000000000e+02,3.224466681751930253e+01
5.750000000000000000e+02,3.207582568604467355e+01
5.800000000000000000e+02,3.191122657352758551e+01
5.850000000000000000e+02,3.175081219310029823e+01
5.900000000000000000e+02,3.159452422605570021e+01
5.950000000000000000e+02,3.144230338870259800e+01
6.000000000000000000e+02,3.129408950027485403e+01
6.050000000000000000e+02,3.114982155172331701e+01
6.100000000000000000e+02,3.100943777521670697e+01
6.150000000000000000e+02,3.087287571417615695e+01
6.200000000000000000e+02,3.074007229366722171e+01
6.250000000000000000e+02,3.061096389097351178e+01
6.300000000000000000e+02,3.048548640617740446e+01
6.350000000000000000e+02,3.036357533257554664e+01
6.400000000000000000e+02,3.024516582675981624e+01
6.450000000000000000e+02,3.013019277819875796e+01
6.500000000000000000e+02,3.001859087815896743e+01
6.550000000000000000e+02,2.991029468781185230e+01
6.600000000000000000e+02,2.980523870537736997e+01
6.650000000000000000e+02,2.970335743216335445e+01
6.700000000000000000e+02,2.960458543736663017e+01
6.750000000000000000e+02,2.950885742151029945e+01
6.800000000000000000e+02,2.941610827839994258e+01
6.850000000000000000e+02,2.932627315549052938e+01
6.900000000000000000e+02,2.923928751256500291e+01
6.950000000000000000e+02,2.915508717863485089e+01
7.000000000000000000e+02,2.907360840698260063e+01
7.050000000000000000e+02,2.899478792827591889e+01
7.100000000000000000e+02,2.891856300169240868e+01
7.150000000000000000e+02,2.884487146400411461e+01
7.200000000000000000e+02,2.877365177658000306e+01
7.250000000000000000e+02,2.870484307027416904e+01
7.300000000000000000e+02,2.863838518817653522e+01
7.350000000000000000e+02,2.857421872621180725e+01
7.400000000000000000e+02,2.851228507158078429e+01
7.450000000000000000e+02,2.845252643904646916e+01
7.500000000000000000e+02,2.839488590507533416e+01
7.550000000000000000e+02,2.833930743985119349e+01
7.600000000000000000e+02,2.828573593718650514e+01
7.650000000000000000e+02,2.823411724236218490e+01
7.700000000000000000e+02,2.818439817793335322e+01
7.750000000000000000e+02,2.813652656754381098e+01
7.800000000000000000e+02,2.809045125779736907e+01
7.850000000000000000e+02,2.804612213823886435e+01
7.900000000000000000e+02,2.800349015950172671e+01
7.950000000000000000e+02,2.796250734968293372e+01
8.000000000000000000e+02,2.792312682900935172e+01
8.050000000000000000e+02,2.788530282286237139e+01
8.100000000000000000e+02,2.784899067323010868e+01
8.150000000000000000e+02,2.781414684865859144e+01
8.200000000000000000e+02,2.778072895277481180e+01
