x, o_total, cc
0.000000000000000000e+00,9.387308829521580356e-02,6.536668914280538423e-02
4.000000000000000000e+00,9.387308809570427126e-02,6.536668570218530372e-02
8.000000000000000000e+00,9.387308782833593546e-02,6.536667538032613078e-02
1.200000000000000000e+01,9.387308725893551975e-02,6.536665817723115446e-02
1.600000000000000000e+01,9.387308667602894952e-02,6.536663409290580096e-02
2.000000000000000000e+01,9.387308578838772510e-02,6.536660312735761980e-02
2.400000000000000000e+01,9.387308484920248164e-02,6.536656528059645033e-02
2.800000000000000000e+01,9.387308366521331104e-02,6.536652055263426908e-02
3.200000000000000000e+01,9.387308236675435957e-02,6.536646894348512038e-02
3.600000000000000000e+01,9.387308087629427089e-02,6.536641045316536613e-02
4.000000000000000000e+01,9.387307923417555211e-02,6.536634508169346380e-02
4.400000000000000000e+01,9.387307742236690455e-02,6.536627282909003578e-02
4.800000000000000000e+01,9.387307544756463840e-02,6.536619369537792490e-02
5.200000000000000000e+01,9.387307330785887860e-02,6.536610768058211118e-02
5.600000000000000000e+01,9.387307100358338596e-02,6.536601478472976734e-02
6.000000000000000000e+01,9.387306853476340418e-02,6.536591500785023101e-02
6.400000000000000000e+01,9.387306590136662576e-02,6.536580834997500478e-02
6.800000000000000000e+01,9.387306310340745585e-02,6.536569481113777003e-02
7.200000000000000000e+01,9.387306014089046025e-02,6.536557439137438696e-02
7.600000000000000000e+01,9.387305701381941370e-02,6.536544709072290849e-02
8.000000000000000000e+01,9.387305372219953425e-02,6.536531290922349691e-02
8.400000000000000000e+01,9.387305026603576241e-02,6.536517184691856275e-02
8.800000000000000000e+01,9.387304664533373255e-02,6.536502390385262595e-02
9.200000000000000000e+01,9.387304286009902354e-02,6.536486908007242691e-02
9.600000000000000000e+01,9.387303891033785264e-02,6.536470737562687094e-02
1.000000000000000000e+02,9.387303479605618728e-02,6.536453879056701444e-02
1.040000000000000000e+02,9.387303051726059167e-02,6.536436332494607870e-02
1.080000000000000000e+02,9.387302607395810183e-02,6.536418097881950551e-02
1.120000000000000000e+02,9.387302146615528198e-02,6.536399175224485991e-02
1.160000000000000000e+02,9.387301669385983427e-02,6.536379564528188579e-02
1.200000000000000000e+02,9.387301175707901679e-02,6.536359265799258911e-02
1.240000000000000000e+02,9.387300665582062886e-02,6.536338279044098809e-02
1.280000000000000000e+02,9.387300139009274735e-02,6.536316604269340469e-02
1.320000000000000000e+02,9.387299595990383771e-02,6.536294241481827028e-02
1.360000000000000000e+02,9.387299036526230989e-02,6.536271190688623667e-02
1.400000000000000000e+02,9.387298460617704565e-02,6.536247451897005123e-02
1.440000000000000000e+02,9.387297868265699619e-02,6.536223025114470953e-02
1.480000000000000000e+02,9.387297259471170940e-02,6.536197910348737206e-02
1.520000000000000000e+02,9.387296634235034465e-02,6.536172107607730875e-02
1.560000000000000000e+02,9.387295992558354618e-02,6.536145616899602384e-02
1.600000000000000000e+02,9.387295334442087580e-02,6.536118438232720040e-02
1.640000000000000000e+02,9.387294659887281123e-02,6.536090571615661704e-02
1.680000000000000000e+02,9.387293968895010776e-02,6.536062017057230056e-02
1.720000000000000000e+02,9.387293261466365946e-02,6.536032774566442882e-02
1.760000000000000000e+02,9.387292537602454079e-02,6.536002844152535851e-02
1.800000000000000000e+02,9.387291797304413155e-02,6.535972225824958348e-02
1.840000000000000000e+02,9.387291040573428336e-02,6.535940919593380416e-02
1.880000000000000000e+02,9.387290267410668132e-02,6.535908925467688591e-02
1.920000000000000000e+02,9.387289477817385708e-02,6.535876243457983126e-02
1.960000000000000000e+02,9.387288671794792594e-02,6.535842873574590484e-02
2.000000000000000000e+02,9.387287849344175261e-02,6.535808815828043905e-02
2.040000000000000000e+02,9.387287010466847936e-02,6.535774070229101451e-02
2.080000000000000000e+02,9.387286155164110968e-02,6.535738636788733513e-02
2.120000000000000000e+02,9.387285283437334094e-02,6.535702515518129752e-02
2.160000000000000000e+02,9.387284395287888439e-02,6.535665706428694932e-02
2.200000000000000000e+02,9.387283490717153456e-02,6.535628209532054478e-02
2.240000000000000000e+02,9.387282569726587700e-02,6.535590024840051693e-02
2.280000000000000000e+02,9.387281632317616420e-02,6.535551152364742211e-02
2.320000000000000000e+02,9.387280678491728703e-02,6.535511592118398161e-02
2.360000000000000000e+02,9.387279708250415022e-02,6.535471344113517878e-02
2.400000000000000000e+02,9.387278721595231079e-02,6.535430408362802313e-02
2.440000000000000000e+02,9.387277718527732573e-02,6.535388784879186952e-02
2.480000000000000000e+02,9.387276699049487694e-02,6.535346473675812673e-02
