x, o_total, cc
0.000000000000000000e+00,3.901024908484869713e-01,3.961602111278575977e-01
5.000000000000000000e+00,3.644639464748217761e-01,3.795676790469948436e-01
1.000000000000000000e+01,3.236472191370116103e-01,3.461133732475223379e-01
1.500000000000000000e+01,2.729425554775849472e-01,2.999438229059390171e-01
2.000000000000000000e+01,2.185414924442034834e-01,2.468007306712377558e-01
2.500000000000000000e+01,1.661553597852382380e-01,1.926930270214510799e-01
3.000000000000000000e+01,1.200036486090106796e-01,1.426968031881245824e-01
3.500000000000000000e+01,8.238549194017080746e-02,1.001992121917995027e-01
4.000000000000000000e+01,5.380596165214005661e-02,6.670025567546776502e-02
4.500000000000000000e+01,3.346053082373791343e-02,4.208631329738635879e-02
5.000000000000000000e+01,1.983331006052471354e-02,2.516860518690152565e-02
5.500000000000000000e+01,1.121710898724204153e-02,1.426425875245206261e-02
6.000000000000000000e+01,6.059969164476645964e-03,7.661019882635069014e-03
6.500000000000000000e+01,3.130786667188563063e-03,3.898997507599214363e-03
7.000000000000000000e+01,1.548543644439741903e-03,1.880331473779990126e-03
7.500000000000000000e+01,7.341289802379957156e-04,8.592515248447694281e-04
8.000000000000000000e+01,3.339544362471625477e-04,3.720509307188107949e-04
8.500000000000000000e+01,1.459308254989076547e-04,1.526420581882863357e-04
9.000000000000000000e+01,6.132262570021050900e-05,5.933769479439080809e-05
9.500000000000000000e+01,2.480649935689313546e-05,2.185585036874305604e-05
1.000000000000000000e+02,9.669978782222025189e-06,7.627497423359843204e-06
1.050000000000000000e+02,3.636063587754662685e-06,2.522151186697458288e-06
1.100000000000000000e+02,1.320078717608661416e-06,7.901921279719841739e-07
1.150000000000000000e+02,4.631618547745742301e-07,2.345659953143989291e-07
1.200000000000000000e+02,1.571875625004103798e-07,6.597307423901093457e-08
1.250000000000000000e+02,5.164516226416165948e-08,1.758071336494996692e-08
1.300000000000000000e+02,1.644094750280486979e-08,4.438879486401967700e-09
1.350000000000000000e+02,5.075230527873897819e-09,1.061882475270933518e-09
1.400000000000000000e+02,1.520369590593000432e-09,2.406828089457459497e-10
1.450000000000000000e+02,4.423101802229656772e-10,5.168667523586476583e-11
1.500000000000000000e+02,1.250537018005716933e-10,1.051662792022112457e-11
1.550000000000000000e+02,3.438377818797023329e-11,2.027394949519011778e-12
1.600000000000000000e+02,9.199880572429679329e-12,3.703085733774175754e-13
1.650000000000000000e+02,2.396930700428957333e-12,6.408441093256468403e-14
