x, o_total, cc
0.000000000000000000e+00,8.600854480225923471e-01,8.618600976902955901e-01
1.000000000000000000e+00,8.493318987516567109e-01,8.559124873073091777e-01
2.000000000000000000e+00,8.292833630057896421e-01,8.404903010433921740e-01
3.000000000000000000e+00,8.005842240798747289e-01,8.160792231961574439e-01
4.000000000000000000e+00,7.641552117364153185e-01,7.834609711099194129e-01
5.000000000000000000e+00,7.211424713241758599e-01,7.436674443404833745e-01
6.000000000000000000e+00,6.728560133915489905e-01,6.979255631995684439e-01
7.000000000000000000e+00,6.207021578013305341e-01,6.475933813236901537e-01
8.000000000000000000e+00,5.661148183469100204e-01,5.940919296162311403e-01
9.000000000000000000e+00,5.104902619236018069e-01,5.388387160516856511e-01
1.000000000000000000e+01,4.551293693678796215e-01,4.831860961152290579e-01
1.100000000000000000e+01,4.011905123449542310e-01,4.283687065319766729e-01
1.200000000000000000e+01,3.496550578248454055e-01,3.754623204265355452e-01
1.300000000000000000e+01,3.013063447378603876e-01,3.253556250571705277e-01
1.400000000000000000e+01,2.567218666064092214e-01,2.787352856200683848e-01
1.500000000000000000e+01,2.162774401607281682e-01,2.360836134757714477e-01
1.600000000000000000e+01,1.801614149527501763e-01,1.976873162155158570e-01
1.700000000000000000e+01,1.483965207845188150e-01,1.636552034900412012e-01
1.800000000000000000e+01,1.208667627761133012e-01,1.339423807129592192e-01
1.900000000000000000e+01,9.734683336822455568e-02,1.083783780448615564e-01
2.000000000000000000e+01,7.753177001497585374e-02,8.669680206146103407e-02
2.100000000000000000e+01,6.106498751725018825e-02,6.856441178284068683e-02
2.200000000000000000e+01,4.756329182778267634e-02,5.360794982510787288e-02
2.300000000000000000e+01,3.663797871387296928e-02,4.143754289489597065e-02
2.400000000000000000e+01,2.791158674942291473e-02,3.166596915026324149e-02
2.500000000000000000e+01,2.103027391421025474e-02,2.392352938942175072e-02
2.600000000000000000e+01,1.567209924466464455e-02,1.786862434446332901e-02
2.700000000000000000e+01,1.155170773153311667e-02,1.319441521512436204e-02
2.800000000000000000e+01,8.422041510784445892e-03,9.632125274307597532e-03
2.900000000000000000e+01,6.073745056415299701e-03,6.951633347626859187e-03
3.000000000000000000e+01,4.332913161701020498e-03,4.960028681393146774e-03
3.100000000000000000e+01,3.057766446002543881e-03,3.498758489686006404e-03
3.200000000000000000e+01,2.134747798399405823e-03,2.439922657828183170e-03
3.300000000000000000e+01,1.474430087809426495e-03,1.682171830595361036e-03
3.400000000000000000e+01,1.007522846591461926e-03,1.146559903733893396e-03
3.500000000000000000e+01,6.811720615504196713e-04,7.726007928604993911e-04
3.600000000000000000e+01,4.556678364804469064e-04,5.146896935309903725e-04
3.700000000000000000e+01,3.016117590021157382e-04,3.389749790710866527e-04
3.800000000000000000e+01,1.975493127632979421e-04,2.207097888642850698e-04
3.900000000000000000e+01,1.280411076004865612e-04,1.420715994622523415e-04
4.000000000000000000e+01,8.212767194561774022e-05,9.041169514911531215e-05
4.100000000000000000e+01,5.213334397081320783e-05,5.688183167616691282e-05
4.200000000000000000e+01,3.275274119396805243e-05,3.537969690779248927e-05
4.300000000000000000e+01,2.036601036696017371e-05,2.175535515172104500e-05
4.400000000000000000e+01,1.253461332954341037e-05,1.322542827487308801e-05
4.500000000000000000e+01,7.636304223897387171e-06,7.948492635419393827e-06
4.600000000000000000e+01,4.605148124949830392e-06,4.722709605722914369e-06
4.700000000000000000e+01,2.749242509052824166e-06,2.774144728932011828e-06
4.800000000000000000e+01,1.624847754320575607e-06,1.611010492360505755e-06
4.900000000000000000e+01,9.507442912050026230e-07,9.249089493043301376e-07
5.000000000000000000e+01,5.507919459950931272e-07,5.249657038335954563e-07
5.100000000000000000e+01,3.159408101359185419e-07,2.945738560979931176e-07
5.200000000000000000e+01,1.794484683495106857e-07,1.634138147358682873e-07
5.300000000000000000e+01,1.009279257455617037e-07,8.962199777884765109e-08
5.400000000000000000e+01,5.621371206853453143e-08,4.859277955045261550e-08
5.500000000000000000e+01,3.100661367435464014e-08,2.604714441857290925e-08
5.600000000000000000e+01,1.693828588741379451e-08,1.380319859117666296e-08
5.700000000000000000e+01,9.164516696856489808e-09,7.231536542170640549e-09
5.800000000000000000e+01,4.911302036962089634e-09,3.745524595503310455e-09
5.900000000000000000e+01,2.607070048724144411e-09,1.917899874476589190e-09
6.000000000000000000e+01,1.370881045878300713e-09,9.708908498326131855e-10
6.100000000000000000e+01,7.141014352402631159e-10,4.858990798731836825e-10
6.200000000000000000e+01,3.685149882657304401e-10,2.404102213593421393e-10
6.300000000000000000e+01,1.884115723011945571e-10,1.175955683910073841e-10
6.400000000000000000e+01,9.544192713763959984e-11,5.686697821691387278e-11
6.500000000000000000e+01,4.790403087069129242e-11,2.718695130666639692e-11
6.600000000000000000e+01,2.382473887485728981e-11,1.284967144494896108e-11
6.700000000000000000e+01,1.174165839412153168e-11,6.004193603773028605e-12
6.800000000000000000e+01,5.734530473868141135e-12,2.773629813054307602e-12
6.900000000000000000e+01,2.775589965193819757e-12,1.266699053862114057e-12
7.000000000000000000e+01,1.331446162934554521e-12,5.719124238561843222e-13
7.100000000000000000e+01,6.330303805036242882e-13,2.552799739848887227e-13
7.200000000000000000e+01,2.983182754783431890e-13,1.126510100224826616e-13
7.300000000000000000e+01,1.393513521269748402e-13,4.914559033943359103e-14
7.400000000000000000e+01,6.452679901247743762e-14,2.119654815800030426e-14
7.500000000000000000e+01,2.962021283632656234e-14,9.038093803832107412e-15
7.600000000000000000e+01,1.347959298315732786e-14,3.809953365795317435e-15
7.700000000000000000e+01,6.081732050216346629e-15,1.587791912737551619e-15
7.800000000000000000e+01,2.720576517215664119e-15,6.541820428692465999e-16
7.900000000000000000e+01,1.206698957610253227e-15,2.664616768423677222e-16
8.000000000000000000e+01,5.307161871432249054e-16,1.073005620393622615e-16
