x, current_density, J_max, J_min
0.000000000000000000e+00,1.118990885072027435e+11,1.200450003634030304e+11,2.923518477048280640e+11
4.000000000000000000e+00,1.067249397603021088e+11,1.130155564485857239e+11,2.523976873735579834e+11
8.000000000000000000e+00,1.017425062048541260e+11,1.063977338557891083e+11,2.179038480230143738e+11
1.200000000000000000e+01,9.694652067598075867e+10,1.001674293821432343e+11,1.881240968462666321e+11
1.600000000000000000e+01,9.233181964280253601e+10,9.430195122976980591e+10,1.624141846750941467e+11
2.000000000000000000e+01,8.789334060600523376e+10,8.877993635850663757e+10,1.402179084226076660e+11
2.400000000000000000e+01,8.362611962491023254e+10,8.358127267818704224e+10,1.210550782971468201e+11
2.800000000000000000e+01,7.952528897765528870e+10,7.868702579708592224e+10,1.045111294725717010e+11
3.200000000000000000e+01,7.558607492135362244e+10,7.407937005973773193e+10,9.022815347590487671e+10
3.600000000000000000e+01,7.180379557224769592e+10,6.974152362295536804e+10,7.789715526716250610e+10
4.000000000000000000e+01,6.817385890500423431e+10,6.565768733358560944e+10,6.725136850259112549e+10
4.400000000000000000e+01,6.469176085563346863e+10,6.181298718538388062e+10,5.806048436505438995e+10
4.800000000000000000e+01,6.135308353113484955e+10,5.819342014542706299e+10,5.012566910924414825e+10
5.200000000000000000e+01,5.815349353641412354e+10,5.478580315275479889e+10,4.327526253228630066e+10
5.600000000000000000e+01,5.508874039662911224e+10,5.157772510348421478e+10,3.736106431131771851e+10
6.000000000000000000e+01,5.215465508815515137e+10,4.855750164751979065e+10,3.225512786740505981e+10
6.400000000000000000e+01,4.934714866128223419e+10,4.571413263222052002e+10,2.784699239490045547e+10
6.800000000000000000e+01,4.666221097472006989e+10,4.303726203802724457e+10,2.404129317451157379e+10
7.200000000000000000e+01,4.409590951201240540e+10,4.051714026012904358e+10,2.075569847207849503e+10
7.600000000000000000e+01,4.164438829382881927e+10,3.814458859879228210e+10,1.791912839033850098e+10
8.000000000000000000e+01,3.930386688316558075e+10,3.591096582902023315e+10,1.547021714067522812e+10
8.400000000000000000e+01,3.707063946699327087e+10,3.380813672778449249e+10,1.335598546794722366e+10
8.800000000000000000e+01,3.494107402807279205e+10,3.182844244419908905e+10,1.153069450790085030e+10
9.200000000000000000e+01,3.291161158861352158e+10,2.996467260472064590e+10,9.954856281748403549e+09
9.600000000000000000e+01,3.097876553362923813e+10,2.821003905177710342e+10,8.594379421149587631e+09
1.000000000000000000e+02,2.913912099792121124e+10,2.655815112017668152e+10,7.419831642381752968e+09
1.040000000000000000e+02,2.738933432311181641e+10,2.500299236124982071e+10,6.405803014212914467e+09
1.080000000000000000e+02,2.572613257285077667e+10,2.353889862994942474e+10,5.530356244542406082e+09
1.120000000000000000e+02,2.414631310556196594e+10,2.216053745509916687e+10,4.774552093420431137e+09
1.160000000000000000e+02,2.264674319704463959e+10,2.086288861765271759e+10,4.122039645326980114e+09
1.200000000000000000e+02,2.122435970993547821e+10,1.964122586622688293e+10,3.558702576742664337e+09
1.240000000000000000e+02,1.987616880308741379e+10,1.849109970331346512e+10,3.072353766435037136e+09
1.280000000000000000e+02,1.859924567720216370e+10,1.740832117947446823e+10,2.652471641720489025e+09
1.320000000000000000e+02,1.739073434903954697e+10,1.638894663649642944e+10,2.289972556869665146e+09
1.360000000000000000e+02,1.624784745068530083e+10,1.542926334393585777e+10,1.977014279336369991e+09
1.400000000000000000e+02,1.516786604653965950e+10,1.452577597674176788e+10,1.706826332470483303e+09
1.440000000000000000e+02,1.414813946359461784e+10,1.367519388470459557e+10,1.473563524383113146e+09
1.480000000000000000e+02,1.318608512745040703e+10,1.287441910736459732e+10,1.272179494236817122e+09
1.520000000000000000e+02,1.227918840062323570e+10,1.212053509072826767e+10,1.098317540286688089e+09
